distid,year,electiontype,candidateid,first,last,votes,winner,incumbent,repeat,minor,Race ID,Area ID,districtwide,notes
5628,2002,1,1,Carl,Moeller,440,1,1,1,0,1,1,1,
5628,2002,1,2,Francis,Nikolai,262,0,1,1,0,1,1,1,
5628,2002,1,3,Jon,Ulrich,318,1,0,0,0,1,1,1,
5628,2002,1,NA,Scatter,,4,0,0,0,1,1,1,1,
5628,2003,1,4,Darlene,Schmitt,518,1,1,1,0,2,2,1,
5628,2003,1,5,Diane,Austin,536,1,0,0,0,2,2,1,
5628,2003,1,6,Rick,Kitchner,491,0,0,0,0,2,2,1,
5628,2004,1,7,John,Southworth,418,1,1,1,0,3,3,1,
5628,2004,1,NA,Scatter,,3,0,0,0,1,3,3,1,
5628,2005,1,1,Carl,Moeller,364,1,1,1,0,4,4,1,
5628,2005,1,3,Jon,Ulrich,357,1,1,1,0,4,4,1,
5628,2005,1,NA,Scatter,,2,0,0,0,1,4,4,1,
5628,2006,2,4,Darlene,Schmitt,85,1,1,1,1,5,5,1,
5628,2006,2,8,Trish,Golbach,85,1,0,0,1,5,5,1,
5628,2006,2,9,Jon,Custer,82,1,0,0,1,5,5,1,
5628,2006,2,10,Steve,Schoenfuss,72,0,0,0,1,5,5,1,
5628,2006,2,11,Kitty,Guyer,91,1,0,0,1,5,5,1,
5628,2006,2,NA,Scatter,,2,0,0,0,1,5,5,1,
5628,2006,1,4,Darlene,Schmitt,251,0,1,1,0,6,6,1,
5628,2006,1,8,Trish,Golbach,267,0,0,0,0,6,6,1,
5628,2006,1,9,Jon,Custer,382,1,0,0,0,6,6,1,
5628,2006,1,11,Kitty,Guyer,323,1,0,0,0,6,6,1,
5628,2006,1,NA,Scatter,,9,0,0,0,1,6,6,1,
5628,2008,1,3,Jon,Ulrich,406,1,1,1,0,7,7,1,
5628,2008,1,10,Steve,Schoenfuss,347,1,0,1,0,7,7,1,
5628,2008,1,12,Chris,Dickinson,192,0,0,0,0,7,7,1,
5628,2009,1,9,Jon,Custer,557,1,1,1,0,8,8,1,
5628,2009,1,11,Kitty,Guyer,466,1,1,1,0,8,8,1,
5628,2009,1,13,Dayne,Oertel,474,1,0,0,0,8,8,1,
5628,2009,1,NA,Scatter,,10,0,0,0,1,8,8,1,
5628,2010,1,11,Kitty,Guyer,177,1,1,1,0,9,9,1,
5628,2011,1,14,Kurt,Marquardt,539,0,0,0,0,10,10,1,
5628,2011,1,15,Dan,Thompson,775,1,0,0,0,10,10,1,
5628,2011,1,12,Chris,Dickinson,646,1,1,1,0,10,10,1,
5628,2011,1,NA,Scatter,,6,0,0,0,1,10,10,1,
5628,2012,1,9,Jon,Custer,491,1,1,1,0,11,11,1,
5628,2012,1,13,Dayne,Oertel,403,1,1,1,0,11,11,1,
