"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1999","22502","03","0161","","03","Elem      ","N","Argyle","","Elementary School Type/ Prek-12","197",98,"49.746100                     ",99,"50.253800                     ",3,"1.522800                      ",0,"0.000000                      ",0,"0.000000                      ",2,"1.015200                      ",192,"97.461900                     "
"1999","22502","03","0161","","03","Mid/Jr Hi ","N","Argyle","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22502","03","0161","","03","High      ","N","Argyle","","High School Type/ PreK-12","172",78,"45.348800                     ",94,"54.651100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",172,"100.000000                    "
"1999","22502","03","0161","","03","El/Sec    ","N","Argyle","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22502","03","0161","","03","Summary   ","N","Argyle","","Grades PreK-12","369",176,"47.696400                     ",193,"52.303500                     ",3,"0.813000                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.542000                      ",364,"98.644900                     "
"1999","22500","03","0161","0020","04","Elem      ","N","Argyle","Argyle El","Grades PreK-12","197",98,"49.746100                     ",99,"50.253800                     ",3,"1.522800                      ",0,"0.000000                      ",0,"0.000000                      ",2,"1.015200                      ",192,"97.461900                     "
"1999","22501","03","0161","0040","04","High      ","N","Argyle","Argyle Hi","Grades PreK-12","172",78,"45.348800                     ",94,"54.651100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",172,"100.000000                    "
"1999","22506","03","0287","","03","Elem      ","N","Barneveld","","Elementary School Type/ Prek-12","230",97,"42.173900                     ",133,"57.826000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",230,"100.000000                    "
"1999","22506","03","0287","","03","Mid/Jr Hi ","N","Barneveld","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22506","03","0287","","03","High      ","N","Barneveld","","High School Type/ PreK-12","206",108,"52.427100                     ",98,"47.572800                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.485400                      ",0,"0.000000                      ",205,"99.514500                     "
"1999","22506","03","0287","","03","El/Sec    ","N","Barneveld","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22506","03","0287","","03","Summary   ","N","Barneveld","","Grades PreK-12","436",205,"47.018300                     ",231,"52.981600                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.229300                      ",0,"0.000000                      ",435,"99.770600                     "
"1999","22504","03","0287","0020","04","Elem      ","N","Barneveld","Barneveld El","Grades PreK-12","230",97,"42.173900                     ",133,"57.826000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",230,"100.000000                    "
"1999","22505","03","0287","0040","04","High      ","N","Barneveld","Barneveld Hi","Grades PreK-12","206",108,"52.427100                     ",98,"47.572800                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.485400                      ",0,"0.000000                      ",205,"99.514500                     "
"1999","22513","03","0364","","03","Elem      ","N","Belmont Community","","Elementary School Type/ Prek-12","198",109,"55.050500                     ",89,"44.949400                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.010100                      ",0,"0.000000                      ",196,"98.989800                     "
"1999","22513","03","0364","","03","Mid/Jr Hi ","N","Belmont Community","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22513","03","0364","","03","High      ","N","Belmont Community","","High School Type/ PreK-12","225",113,"50.222200                     ",112,"49.777700                     ",0,"0.000000                      ",0,"0.000000                      ",3,"1.333300                      ",1,"0.444400                      ",221,"98.222200                     "
"1999","22513","03","0364","","03","El/Sec    ","N","Belmont Community","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22513","03","0364","","03","Summary   ","N","Belmont Community","","Grades PreK-12","423",222,"52.482200                     ",201,"47.517700                     ",0,"0.000000                      ",0,"0.000000                      ",5,"1.182000                      ",1,"0.236400                      ",417,"98.581500                     "
"1999","22511","03","0364","0020","04","Elem      ","N","Belmont Community","Belmont El","Grades PreK-12","198",109,"55.050500                     ",89,"44.949400                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.010100                      ",0,"0.000000                      ",196,"98.989800                     "
