"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"1997","05258","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","All Races","Both Genders","3172",34,"1.071800                      ",191,"6.021400                      ",197,"6.210500                      ",208,"6.557300                      ",207,"6.525800                      ",232,"7.313900                      ",248,"7.818400                      ",215,"6.778000                      ",256,"8.070600                      ",254,"8.007500                      ",278,"8.764100                      ",306,"9.646900                      ",274,"8.638000                      ",272,"8.575000                      "
"1997","06749","09","0140","0020","04","Elem      ","N","Antigo","Aniwa El","Grades PreK-12","All Races","Both Genders","69",0,"0.000000                      ",0,"0.000000                      ",11,"15.942000                     ",7,"10.144900                     ",7,"10.144900                     ",12,"17.391300                     ",15,"21.739100                     ",17,"24.637600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06750","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Mid","Grades PreK-12","All Races","Both Genders","601",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",91,"15.141400                     ",256,"42.595600                     ",254,"42.262800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06751","09","0140","0070","04","High      ","N","Antigo","Antigo Hi","Grades PreK-12","All Races","Both Genders","1130",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",278,"24.601700                     ",306,"27.079600                     ",274,"24.247700                     ",272,"24.070700                     "
"1997","06752","09","0140","0080","04","Elem      ","N","Antigo","Crestwood El","Grades PreK-12","All Races","Both Genders","165",0,"0.000000                      ",23,"13.939300                     ",18,"10.909000                     ",27,"16.363600                     ",25,"15.151500                     ",27,"16.363600                     ",24,"14.545400                     ",21,"12.727200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06753","09","0140","0100","04","Elem      ","N","Antigo","East El","Grades PreK-12","All Races","Both Genders","144",17,"11.805500                     ",0,"0.000000                      ",19,"13.194400                     ",30,"20.833300                     ",29,"20.138800                     ",20,"13.888800                     ",29,"20.138800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06788","09","0140","0140","04","Elem      ","N","Antigo","Lily El","Grades PreK-12","All Races","Both Genders","32",0,"0.000000                      ",4,"12.500000                     ",6,"18.750000                     ",2,"6.250000                      ",8,"25.000000                     ",6,"18.750000                     ",3,"9.375000                      ",3,"9.375000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06802","09","0140","0160","04","Elem      ","N","Antigo","Mattoon El","Grades PreK-12","All Races","Both Genders","118",0,"0.000000                      ",24,"20.338900                     ",14,"11.864400                     ",15,"12.711800                     ",14,"11.864400                     ",20,"16.949100                     ",16,"13.559300                     ",15,"12.711800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06754","09","0140","0180","04","Elem      ","N","Antigo","North El","Grades PreK-12","All Races","Both Genders","159",0,"0.000000                      ",0,"0.000000                      ",19,"11.949600                     ",23,"14.465400                     ",35,"22.012500                     ",38,"23.899300                     ",44,"27.672900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06755","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View El","Grades PreK-12","All Races","Both Genders","154",0,"0.000000                      ",17,"11.038900                     ",21,"13.636300                     ",24,"15.584400                     ",16,"10.389600                     ",28,"18.181800                     ",27,"17.532400                     ",21,"13.636300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06769","09","0140","0240","04","Elem      ","N","Antigo","River Grove El","Grades PreK-12","All Races","Both Genders","144",0,"0.000000                      ",21,"14.583300                     ",17,"11.805500                     ",24,"16.666600                     ",18,"12.500000                     ",24,"16.666600                     ",17,"11.805500                     ",23,"15.972200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06756","09","0140","0260","04","Elem      ","N","Antigo","Spring Valley El","Grades PreK-12","All Races","Both Genders","157",0,"0.000000                      ",17,"10.828000                     ",21,"13.375700                     ",22,"14.012700                     ",20,"12.738800                     ",25,"15.923500                     ",28,"17.834300                     ",24,"15.286600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06757","09","0140","0280","04","Elem      ","N","Antigo","West El","Grades PreK-12","All Races","Both Genders","180",0,"0.000000                      ",0,"0.000000                      ",34,"18.888800                     ",34,"18.888800                     ",35,"19.444400                     ",32,"17.777700                     ",45,"25.000000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","08452","09","0140","0300","04","Elem      ","N","Antigo","Antigo Kindergarten Ctr","Grades PreK-12","All Races","Both Genders","119",17,"14.285700                     ",85,"71.428500                     ",17,"14.285700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","05259","09","0196","","03","Summary   ","N","Athens","","Grades PreK-12","All Races","Both Genders","574",34,"5.923300                      ",41,"7.142800                      ",35,"6.097500                      ",35,"6.097500                      ",33,"5.749100                      ",41,"7.142800                      ",30,"5.226400                      ",36,"6.271700                      ",28,"4.878000                      ",30,"5.226400                      ",56,"9.756000                      ",56,"9.756000                      ",59,"10.278700                     ",60,"10.452900                     "
"1997","06758","09","0196","0020","04","Elem      ","N","Athens","Athens El","Grades PreK-12","All Races","Both Genders","249",34,"13.654600                     ",41,"16.465800                     ",35,"14.056200                     ",35,"14.056200                     ",33,"13.253000                     ",41,"16.465800                     ",30,"12.048100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06759","09","0196","0040","04","High      ","N","Athens","Athens Hi","Grades PreK-12","All Races","Both Genders","231",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",56,"24.242400                     ",56,"24.242400                     ",59,"25.541100                     ",60,"25.974000                     "
"1997","06760","09","0196","0060","04","Mid/Jr Hi ","N","Athens","Athens Jr","Grades PreK-12","All Races","Both Genders","94",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",36,"38.297800                     ",28,"29.787200                     ",30,"31.914800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","05294","09","0616","","03","Summary   ","N","Boulder Junction J1","","Grades PreK-12","All Races","Both Genders","254",0,"0.000000                      ",20,"7.874000                      ",21,"8.267700                      ",25,"9.842500                      ",29,"11.417300                     ",29,"11.417300                     ",31,"12.204700                     ",37,"14.566900                     ",29,"11.417300                     ",33,"12.992100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06920","09","0616","0050","04","Elem      ","N","Boulder Junction J1","North Lakeland El","Grades PreK-12","All Races","Both Genders","254",0,"0.000000                      ",20,"7.874000                      ",21,"8.267700                      ",25,"9.842500                      ",29,"11.417300                     ",29,"11.417300                     ",31,"12.204700                     ",37,"14.566900                     ",29,"11.417300                     ",33,"12.992100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","05289","09","1526","","03","Summary   ","N","Northland Pines","","Grades PreK-12","All Races","Both Genders","1608",16,"0.995000                      ",102,"6.343200                      ",108,"6.716400                      ",129,"8.022300                      ",87,"5.410400                      ",113,"7.027300                      ",129,"8.022300                      ",162,"10.074600                     ",131,"8.146700                      ",120,"7.462600                      ",143,"8.893000                      ",139,"8.644200                      ",125,"7.773600                      ",104,"6.467600                      "
"1997","06900","09","1526","0020","04","Elem      ","N","Northland Pines","Northland Pines El-Conover","Grades PreK-12","All Races","Both Genders","48",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",11,"22.916600                     ",17,"35.416600                     ",20,"41.666600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06904","09","1526","0040","04","Elem      ","N","Northland Pines","Northland Pines El-Eagle River","Grades PreK-12","All Races","Both Genders","439",16,"3.644600                      ",56,"12.756200                     ",61,"13.895200                     ",71,"16.173100                     ",52,"11.845100                     ",74,"16.856400                     ",109,"24.829100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06917","09","1526","0080","04","Elem      ","N","Northland Pines","Northland Pines-Land O Lakes","Grades PreK-12","All Races","Both Genders","64",0,"0.000000                      ",20,"31.250000                     ",21,"32.812500                     ",23,"35.937500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06905","09","1526","0090","04","High      ","N","Northland Pines","Northland Pines Hi","Grades PreK-12","All Races","Both Genders","511",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",143,"27.984300                     ",139,"27.201500                     ",125,"24.461800                     ",104,"20.352200                     "
"1997","06906","09","1526","0095","04","Mid/Jr Hi ","N","Northland Pines","Northland Pines Mid","Grades PreK-12","All Races","Both Genders","413",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",162,"39.225100                     ",131,"31.719100                     ",120,"29.055600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","06937","09","1526","0100","04","Elem      ","N","Northland Pines","Northland Pines El-St Germain","Grades PreK-12","All Races","Both Genders","133",0,"0.000000                      ",26,"19.548800                     ",26,"19.548800                     ",35,"26.315700                     ",24,"18.045100                     ",22,"16.541300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"1997","05262","09","1561","","03","Summary   ","N","Edgar","","Grades PreK-12","All Races","Both Genders","692",54,"7.803400                      ",53,"7.658900                      ",42,"6.069300                      ",46,"6.647300                      ",33,"4.768700                      ",44,"6.358300                      ",46,"6.647300                      ",45,"6.502800                      ",50,"7.225400                      ",32,"4.624200                      ",63,"9.104000                      ",65,"9.393000                      ",65,"9.393000                      ",54,"7.803400                      "
"1997","06771","09","1561","0020","04","Elem      ","N","Edgar","Edgar El","Grades PreK-12","All Races","Both Genders","318",54,"16.981100                     ",53,"16.666600                     ",42,"13.207500                     ",46,"14.465400                     ",33,"10.377300                     ",44,"13.836400                     ",46,"14.465400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
