"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2006","12337","10","0007","","03","High Schools","N","Abbotsford","","PreK-12","346                           ","47                            ","13.583800                     ","299                           ","86.416100                     "
"2006","12337","10","0007","","03","Mid/Jr Hi Schools","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","12337","10","0007","","03","Elem. Schools","N","Abbotsford","","PreK-12","320                           ","27                            ","8.437500                      ","293                           ","91.562500                     "
"2006","12337","10","0007","","03","El/Sec Combined Schls","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","12331","10","0007","0020","04","Elem. Schools","N","Abbotsford","Abbotsford Elementary","PreK-12","320                           ","27                            ","8.437500                      ","293                           ","91.562500                     "
"2006","12332","10","0007","0040","04","High Schools","N","Abbotsford","Abbotsford Jr/Sr High","PreK-12","346                           ","47                            ","13.583800                     ","299                           ","86.416100                     "
"2006","00132","10","0007","9100","4C","Elem. Schools","Y","Abbotsford","Rural Virtual Academy","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","15361","10","0112","","03","Mid/Jr Hi Schools","N","Altoona","","PreK-12","429                           ","55                            ","12.820500                     ","374                           ","87.179400                     "
"2006","15361","10","0112","","03","High Schools","N","Altoona","","PreK-12","473                           ","53                            ","11.205000                     ","420                           ","88.794900                     "
"2006","15361","10","0112","","03","El/Sec Combined Schls","N","Altoona","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","15361","10","0112","","03","Elem. Schools","N","Altoona","","PreK-12","548                           ","78                            ","14.233500                     ","470                           ","85.766400                     "
"2006","15354","10","0112","0040","04","High Schools","N","Altoona","Altoona High","PreK-12","473                           ","53                            ","11.205000                     ","420                           ","88.794900                     "
"2006","15355","10","0112","0060","04","Mid/Jr Hi Schools","N","Altoona","Altoona Middle","PreK-12","429                           ","55                            ","12.820500                     ","374                           ","87.179400                     "
"2006","15356","10","0112","0080","04","Elem. Schools","N","Altoona","Pedersen Elementary","PreK-12","548                           ","78                            ","14.233500                     ","470                           ","85.766400                     "
"2006","15393","10","0217","","03","High Schools","N","Augusta","","PreK-12","214                           ","26                            ","12.149500                     ","188                           ","87.850400                     "
"2006","15393","10","0217","","03","Mid/Jr Hi Schools","N","Augusta","","PreK-12","141                           ","14                            ","9.929000                      ","127                           ","90.070900                     "
"2006","15393","10","0217","","03","Elem. Schools","N","Augusta","","PreK-12","242                           ","41                            ","16.942100                     ","201                           ","83.057800                     "
"2006","15393","10","0217","","03","El/Sec Combined Schls","N","Augusta","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","15386","10","0217","0020","04","Elem. Schools","N","Augusta","Augusta Elementary","PreK-12","242                           ","41                            ","16.942100                     ","201                           ","83.057800                     "
"2006","15387","10","0217","0040","04","High Schools","N","Augusta","Augusta High","PreK-12","182                           ","24                            ","13.186800                     ","158                           ","86.813100                     "
"2006","00067","10","0217","0200","04","Mid/Jr Hi Schools","N","Augusta","Augusta Middle School","PreK-12","141                           ","14                            ","9.929000                      ","127                           ","90.070900                     "
"2006","00068","10","0217","0410","04","High Schools","Y","Augusta","Wildlands Charter School","PreK-12","32                            ","2                             ","6.250000                      ","30                            ","93.750000                     "
"2006","15412","10","0497","","03","Mid/Jr Hi Schools","N","Bloomer","","PreK-12","219                           ","18                            ","8.219100                      ","201                           ","91.780800                     "
"2006","15412","10","0497","","03","High Schools","N","Bloomer","","PreK-12","429                           ","48                            ","11.188800                     ","381                           ","88.811100                     "
"2006","15412","10","0497","","03","El/Sec Combined Schls","N","Bloomer","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","15412","10","0497","","03","Elem. Schools","N","Bloomer","","PreK-12","499                           ","45                            ","9.018000                      ","454                           ","90.981900                     "
"2006","15405","10","0497","0020","04","Elem. Schools","N","Bloomer","Bloomer Elementary","PreK-12","499                           ","45                            ","9.018000                      ","454                           ","90.981900                     "
"2006","15406","10","0497","0040","04","High Schools","N","Bloomer","Bloomer High","PreK-12","429                           ","48                            ","11.188800                     ","381                           ","88.811100                     "
