"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2001","42993","03","0161","","03","Elem      ","N","Argyle","","Elementary School Type/ Prek-12","176",94,"53.409000                     ",82,"46.590900                     ",3,"1.704500                      ",0,"0.000000                      ",0,"0.000000                      ",5,"2.840900                      ",168,"95.454500                     "
"2001","42993","03","0161","","03","Mid/Jr Hi ","N","Argyle","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42993","03","0161","","03","High      ","N","Argyle","","High School Type/ PreK-12","197",76,"38.578600                     ",121,"61.421300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",197,"100.000000                    "
"2001","42993","03","0161","","03","El/Sec    ","N","Argyle","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42993","03","0161","","03","Summary   ","N","Argyle","","Grades PreK-12","373",170,"45.576400                     ",203,"54.423500                     ",3,"0.804200                      ",0,"0.000000                      ",0,"0.000000                      ",5,"1.340400                      ",365,"97.855200                     "
"2001","41298","03","0161","0020","04","Elem      ","N","Argyle","Argyle El","Grades PreK-12","176",94,"53.409000                     ",82,"46.590900                     ",3,"1.704500                      ",0,"0.000000                      ",0,"0.000000                      ",5,"2.840900                      ",168,"95.454500                     "
"2001","41299","03","0161","0040","04","High      ","N","Argyle","Argyle Hi","Grades PreK-12","197",76,"38.578600                     ",121,"61.421300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",197,"100.000000                    "
"2001","42996","03","0287","","03","Elem      ","N","Barneveld","","Elementary School Type/ Prek-12","186",80,"43.010700                     ",106,"56.989200                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.075200                      ",0,"0.000000                      ",184,"98.924700                     "
"2001","42996","03","0287","","03","Mid/Jr Hi ","N","Barneveld","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42996","03","0287","","03","High      ","N","Barneveld","","High School Type/ PreK-12","252",123,"48.809500                     ",129,"51.190400                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.396800                      ",0,"0.000000                      ",251,"99.603100                     "
"2001","42996","03","0287","","03","El/Sec    ","N","Barneveld","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42996","03","0287","","03","Summary   ","N","Barneveld","","Grades PreK-12","438",203,"46.347000                     ",235,"53.652900                     ",0,"0.000000                      ",0,"0.000000                      ",3,"0.684900                      ",0,"0.000000                      ",435,"99.315000                     "
"2001","41300","03","0287","0020","04","Elem      ","N","Barneveld","Barneveld El","Grades PreK-12","186",80,"43.010700                     ",106,"56.989200                     ",0,"0.000000                      ",0,"0.000000                      ",2,"1.075200                      ",0,"0.000000                      ",184,"98.924700                     "
"2001","41301","03","0287","0040","04","High      ","N","Barneveld","Barneveld Hi","Grades PreK-12","252",123,"48.809500                     ",129,"51.190400                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.396800                      ",0,"0.000000                      ",251,"99.603100                     "
"2001","42998","03","0364","","03","Elem      ","N","Belmont Community","","Elementary School Type/ Prek-12","184",106,"57.608600                     ",78,"42.391300                     ",0,"0.000000                      ",0,"0.000000                      ",3,"1.630400                      ",0,"0.000000                      ",181,"98.369500                     "
"2001","42998","03","0364","","03","Mid/Jr Hi ","N","Belmont Community","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42998","03","0364","","03","High      ","N","Belmont Community","","High School Type/ PreK-12","211",103,"48.815100                     ",108,"51.184800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.473900                      ",210,"99.526000                     "
"2001","42998","03","0364","","03","El/Sec    ","N","Belmont Community","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","42998","03","0364","","03","Summary   ","N","Belmont Community","","Grades PreK-12","395",209,"52.911300                     ",186,"47.088600                     ",0,"0.000000                      ",0,"0.000000                      ",3,"0.759400                      ",1,"0.253100                      ",391,"98.987300                     "
"2001","41305","03","0364","0020","04","Elem      ","N","Belmont Community","Belmont El","Grades PreK-12","184",106,"57.608600                     ",78,"42.391300                     ",0,"0.000000                      ",0,"0.000000                      ",3,"1.630400                      ",0,"0.000000                      ",181,"98.369500                     "
"2001","41306","03","0364","0040","04","High      ","N","Belmont Community","Belmont Hi","Grades PreK-12","211",103,"48.815100                     ",108,"51.184800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.473900                      ",210,"99.526000                     "
"2001","43015","03","0427","","03","Elem      ","N","Benton","","Elementary School Type/ Prek-12","161",72,"44.720400                     ",89,"55.279500                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.621100                      ",1,"0.621100                      ",159,"98.757700                     "
"2001","43015","03","0427","","03","Mid/Jr Hi ","N","Benton","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43015","03","0427","","03","High      ","N","Benton","","High School Type/ PreK-12","138",73,"52.898500                     ",65,"47.101400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",138,"100.000000                    "
"2001","43015","03","0427","","03","El/Sec    ","N","Benton","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43015","03","0427","","03","Summary   ","N","Benton","","Grades PreK-12","299",145,"48.494900                     ",154,"51.505000                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.334400                      ",1,"0.334400                      ",297,"99.331100                     "
"2001","41425","03","0427","0020","04","Elem      ","N","Benton","Benton El","Grades PreK-12","161",72,"44.720400                     ",89,"55.279500                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.621100                      ",1,"0.621100                      ",159,"98.757700                     "
"2001","41426","03","0427","0040","04","High      ","N","Benton","Benton Hi","Grades PreK-12","138",73,"52.898500                     ",65,"47.101400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",138,"100.000000                    "
"2001","43186","03","0490","","03","Elem      ","N","Pecatonica Area","","Elementary School Type/ Prek-12","240",105,"43.750000                     ",135,"56.250000                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.416600                      ",0,"0.000000                      ",239,"99.583300                     "
"2001","43186","03","0490","","03","Mid/Jr Hi ","N","Pecatonica Area","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43186","03","0490","","03","High      ","N","Pecatonica Area","","High School Type/ PreK-12","274",130,"47.445200                     ",144,"52.554700                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.364900                      ",0,"0.000000                      ",273,"99.635000                     "
"2001","43186","03","0490","","03","El/Sec    ","N","Pecatonica Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43186","03","0490","","03","Summary   ","N","Pecatonica Area","","Grades PreK-12","514",235,"45.719800                     ",279,"54.280100                     ",0,"0.000000                      ",0,"0.000000                      ",2,"0.389100                      ",0,"0.000000                      ",512,"99.610800                     "
"2001","41336","03","0490","0020","04","Elem      ","N","Pecatonica Area","Pecatonica El","Grades PreK-12","240",105,"43.750000                     ",135,"56.250000                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.416600                      ",0,"0.000000                      ",239,"99.583300                     "
"2001","42063","03","0490","0040","04","High      ","N","Pecatonica Area","Pecatonica Hi","Grades PreK-12","274",130,"47.445200                     ",144,"52.554700                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.364900                      ",0,"0.000000                      ",273,"99.635000                     "
"2001","43016","03","0609","","03","Elem      ","N","Boscobel Area","","Elementary School Type/ Prek-12","522",240,"45.977000                     ",282,"54.022900                     ",0,"0.000000                      ",1,"0.191500                      ",3,"0.574700                      ",1,"0.191500                      ",517,"99.042100                     "
"2001","43016","03","0609","","03","Mid/Jr Hi ","N","Boscobel Area","","Middle/Junior High School Type/ Prek-12","155",70,"45.161200                     ",85,"54.838700                     ",1,"0.645100                      ",1,"0.645100                      ",1,"0.645100                      ",2,"1.290300                      ",150,"96.774100                     "
"2001","43016","03","0609","","03","High      ","N","Boscobel Area","","High School Type/ PreK-12","329",174,"52.887500                     ",155,"47.112400                     ",0,"0.000000                      ",3,"0.911800                      ",0,"0.000000                      ",0,"0.000000                      ",326,"99.088100                     "
"2001","43016","03","0609","","03","El/Sec    ","N","Boscobel Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43016","03","0609","","03","Summary   ","N","Boscobel Area","","Grades PreK-12","1006",484,"48.111300                     ",522,"51.888600                     ",1,"0.099400                      ",5,"0.497000                      ",4,"0.397600                      ",3,"0.298200                      ",993,"98.707700                     "
"2001","41428","03","0609","0020","04","Elem      ","N","Boscobel Area","Boscobel El","Grades PreK-12","522",240,"45.977000                     ",282,"54.022900                     ",0,"0.000000                      ",1,"0.191500                      ",3,"0.574700                      ",1,"0.191500                      ",517,"99.042100                     "
"2001","41429","03","0609","0040","04","High      ","N","Boscobel Area","Boscobel Hi","Grades PreK-12","329",174,"52.887500                     ",155,"47.112400                     ",0,"0.000000                      ",3,"0.911800                      ",0,"0.000000                      ",0,"0.000000                      ",326,"99.088100                     "
"2001","41430","03","0609","0060","04","Mid/Jr Hi ","N","Boscobel Area","Boscobel Jr","Grades PreK-12","155",70,"45.161200                     ",85,"54.838700                     ",1,"0.645100                      ",1,"0.645100                      ",1,"0.645100                      ",2,"1.290300                      ",150,"96.774100                     "
"2001","43017","03","0994","","03","Elem      ","N","Cassville","","Elementary School Type/ Prek-12","159",66,"41.509400                     ",93,"58.490500                     ",1,"0.628900                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.628900                      ",157,"98.742100                     "
"2001","43017","03","0994","","03","Mid/Jr Hi ","N","Cassville","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43017","03","0994","","03","High      ","N","Cassville","","High School Type/ PreK-12","204",104,"50.980300                     ",100,"49.019600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.490100                      ",203,"99.509800                     "
"2001","43017","03","0994","","03","El/Sec    ","N","Cassville","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43017","03","0994","","03","Summary   ","N","Cassville","","Grades PreK-12","363",170,"46.831900                     ",193,"53.168000                     ",1,"0.275400                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.550900                      ",360,"99.173500                     "
"2001","41431","03","0994","0020","04","Elem      ","N","Cassville","Cassville El","Grades PreK-12","159",66,"41.509400                     ",93,"58.490500                     ",1,"0.628900                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.628900                      ",157,"98.742100                     "
"2001","41432","03","0994","0040","04","High      ","N","Cassville","Cassville Hi","Grades PreK-12","204",104,"50.980300                     ",100,"49.019600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.490100                      ",203,"99.509800                     "
"2001","43018","03","1246","","03","Elem      ","N","Cuba City","","Elementary School Type/ Prek-12","362",172,"47.513800                     ",190,"52.486100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",362,"100.000000                    "
"2001","43018","03","1246","","03","Mid/Jr Hi ","N","Cuba City","","Middle/Junior High School Type/ Prek-12","93",45,"48.387000                     ",48,"51.612900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",93,"100.000000                    "
"2001","43018","03","1246","","03","High      ","N","Cuba City","","High School Type/ PreK-12","334",172,"51.497000                     ",162,"48.502900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",334,"100.000000                    "
"2001","43018","03","1246","","03","El/Sec    ","N","Cuba City","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43018","03","1246","","03","Summary   ","N","Cuba City","","Grades PreK-12","789",389,"49.302900                     ",400,"50.697000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",789,"100.000000                    "
"2001","41433","03","1246","0020","04","Elem      ","N","Cuba City","Cuba City El","Grades PreK-12","269",134,"49.814100                     ",135,"50.185800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",269,"100.000000                    "
"2001","41434","03","1246","0030","04","Mid/Jr Hi ","N","Cuba City","Cuba City Jr","Grades PreK-12","93",45,"48.387000                     ",48,"51.612900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",93,"100.000000                    "
"2001","41435","03","1246","0040","04","High      ","N","Cuba City","Cuba City Hi","Grades PreK-12","334",172,"51.497000                     ",162,"48.502900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",334,"100.000000                    "
"2001","41436","03","1246","0060","04","Elem      ","N","Cuba City","Dickeyville El","Grades PreK-12","93",38,"40.860200                     ",55,"59.139700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",93,"100.000000                    "
"2001","43191","03","1295","","03","Elem      ","N","Darlington Community","","Elementary School Type/ Prek-12","556",286,"51.438800                     ",270,"48.561100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",556,"100.000000                    "
"2001","43191","03","1295","","03","Mid/Jr Hi ","N","Darlington Community","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43191","03","1295","","03","High      ","N","Darlington Community","","High School Type/ PreK-12","336",170,"50.595200                     ",166,"49.404700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",336,"100.000000                    "
"2001","43191","03","1295","","03","El/Sec    ","N","Darlington Community","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43191","03","1295","","03","Summary   ","N","Darlington Community","","Grades PreK-12","892",456,"51.121000                     ",436,"48.878900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",892,"100.000000                    "
"2001","42078","03","1295","0040","04","High      ","N","Darlington Community","Darlington Hi","Grades PreK-12","336",170,"50.595200                     ",166,"49.404700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",336,"100.000000                    "
"2001","42863","03","1295","0160","04","Elem      ","N","Darlington Community","Darlington El/Mid","Grades PreK-12","556",286,"51.438800                     ",270,"48.561100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",556,"100.000000                    "
"2001","43194","03","1428","","03","Elem      ","N","Dodgeville","","Elementary School Type/ Prek-12","530",246,"46.415000                     ",284,"53.584900                     ",3,"0.566000                      ",9,"1.698100                      ",6,"1.132000                      ",3,"0.566000                      ",509,"96.037700                     "
"2001","43194","03","1428","","03","Mid/Jr Hi ","N","Dodgeville","","Middle/Junior High School Type/ Prek-12","281",148,"52.669000                     ",133,"47.330900                     ",1,"0.355800                      ",4,"1.423400                      ",0,"0.000000                      ",0,"0.000000                      ",276,"98.220600                     "
"2001","43194","03","1428","","03","High      ","N","Dodgeville","","High School Type/ PreK-12","438",218,"49.771600                     ",220,"50.228300                     ",0,"0.000000                      ",3,"0.684900                      ",1,"0.228300                      ",0,"0.000000                      ",434,"99.086700                     "
"2001","43194","03","1428","","03","El/Sec    ","N","Dodgeville","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43194","03","1428","","03","Summary   ","N","Dodgeville","","Grades PreK-12","1249",612,"48.999100                     ",637,"51.000800                     ",4,"0.320200                      ",16,"1.281000                      ",7,"0.560400                      ",3,"0.240100                      ",1219,"97.598000                     "
"2001","42088","03","1428","0020","04","Elem      ","N","Dodgeville","Dodgeville El","Grades PreK-12","369",163,"44.173400                     ",206,"55.826500                     ",3,"0.813000                      ",9,"2.439000                      ",5,"1.355000                      ",3,"0.813000                      ",349,"94.579900                     "
"2001","42089","03","1428","0040","04","High      ","N","Dodgeville","Dodgeville Hi","Grades PreK-12","438",218,"49.771600                     ",220,"50.228300                     ",0,"0.000000                      ",3,"0.684900                      ",1,"0.228300                      ",0,"0.000000                      ",434,"99.086700                     "
"2001","42090","03","1428","0050","04","Mid/Jr Hi ","N","Dodgeville","Dodgeville Mid","Grades PreK-12","281",148,"52.669000                     ",133,"47.330900                     ",1,"0.355800                      ",4,"1.423400                      ",0,"0.000000                      ",0,"0.000000                      ",276,"98.220600                     "
"2001","42129","03","1428","0060","04","Elem      ","N","Dodgeville","Ridgeway El","Grades PreK-12","161",83,"51.552700                     ",78,"48.447200                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.621100                      ",0,"0.000000                      ",160,"99.378800                     "
"2001","43216","03","1813","","03","Elem      ","N","Fennimore Community","","Elementary School Type/ Prek-12","443",195,"44.018000                     ",248,"55.981900                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.225700                      ",4,"0.902900                      ",438,"98.871300                     "
"2001","43216","03","1813","","03","Mid/Jr Hi ","N","Fennimore Community","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43216","03","1813","","03","High      ","N","Fennimore Community","","High School Type/ PreK-12","436",216,"49.541200                     ",220,"50.458700                     ",0,"0.000000                      ",4,"0.917400                      ",1,"0.229300                      ",3,"0.688000                      ",428,"98.165100                     "
"2001","43216","03","1813","","03","El/Sec    ","N","Fennimore Community","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43216","03","1813","","03","Summary   ","N","Fennimore Community","","Grades PreK-12","879",411,"46.757600                     ",468,"53.242300                     ",0,"0.000000                      ",4,"0.455000                      ",2,"0.227500                      ",7,"0.796300                      ",866,"98.521000                     "
"2001","42175","03","1813","0020","04","Elem      ","N","Fennimore Community","Fennimore El","Grades PreK-12","443",195,"44.018000                     ",248,"55.981900                     ",0,"0.000000                      ",0,"0.000000                      ",1,"0.225700                      ",4,"0.902900                      ",438,"98.871300                     "
"2001","42176","03","1813","0040","04","High      ","N","Fennimore Community","Fennimore Hi","Grades PreK-12","436",216,"49.541200                     ",220,"50.458700                     ",0,"0.000000                      ",4,"0.917400                      ",1,"0.229300                      ",3,"0.688000                      ",428,"98.165100                     "
"2001","43086","03","2016","","03","Elem      ","N","North Crawford","","Elementary School Type/ Prek-12","294",138,"46.938700                     ",156,"53.061200                     ",0,"0.000000                      ",0,"0.000000                      ",5,"1.700600                      ",3,"1.020400                      ",286,"97.278900                     "
"2001","43086","03","2016","","03","Mid/Jr Hi ","N","North Crawford","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2001","43086","03","2016","","03","High      ","N","North Crawford","","High School Type/ PreK-12","358",162,"45.251300                     ",196,"54.748600                     ",0,"0.000000                      ",0,"0.000000                      ",2,"0.558600                      ",3,"0.837900                      ",353,"98.603300                     "
"2001","43086","03","2016","","03","El/Sec    ","N","North Crawford","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
