"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","76549","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","All Races","Both Genders",343,116,"33.8192419800                 ",227,"66.1807580100                 "
"2005","76549","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",177,60,"33.8983050800                 ",117,"66.1016949100                 "
"2005","76549","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","All Races","Both Genders",342,79,"23.0994152000                 ",263,"76.9005847900                 "
"2005","76549","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76549","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","All Races","Both Genders",862,255,"29.5823665800                 ",607,"70.4176334100                 "
"2005","76560","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel Elementary","Grades PreK-12","All Races","Both Genders",286,104,"36.3636363600                 ",182,"63.6363636300                 "
"2005","76561","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Middle","Grades PreK-12","All Races","Both Genders",177,60,"33.8983050800                 ",117,"66.1016949100                 "
"2005","76562","08","0602","0040","04","High      ","N","Bonduel","Bonduel High","Grades PreK-12","All Races","Both Genders",342,79,"23.0994152000                 ",263,"76.9005847900                 "
"2005","76563","08","0602","0080","04","Elem      ","N","Bonduel","Navarino Elementary","Grades PreK-12","All Races","Both Genders",57,12,"21.0526315700                 ",45,"78.9473684200                 "
"2005","76212","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","All Races","Both Genders",234,88,"37.6068376000                 ",146,"62.3931623900                 "
"2005","76212","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76212","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","All Races","Both Genders",228,100,"43.8596491200                 ",128,"56.1403508700                 "
"2005","76212","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76212","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","All Races","Both Genders",462,188,"40.6926406900                 ",274,"59.3073593000                 "
"2005","76210","08","0623","0020","04","Elem      ","N","Bowler","Bowler Elementary","Grades PreK-12","All Races","Both Genders",234,88,"37.6068376000                 ",146,"62.3931623900                 "
"2005","76211","08","0623","0040","04","High      ","N","Bowler","Bowler High","Grades PreK-12","All Races","Both Genders",228,100,"43.8596491200                 ",128,"56.1403508700                 "
"2005","79155","08","1141","","03","Elem      ","N","Clintonville","","Elementary School Type/ Prek-12","All Races","Both Genders",521,241,"46.2571976900                 ",280,"53.7428023000                 "
"2005","79155","08","1141","","03","Mid/Jr Hi ","N","Clintonville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",388,125,"32.2164948400                 ",263,"67.7835051500                 "
"2005","79155","08","1141","","03","High      ","N","Clintonville","","High School Type/ PreK-12","All Races","Both Genders",626,133,"21.2460063800                 ",493,"78.7539936100                 "
"2005","79155","08","1141","","03","El/Sec    ","N","Clintonville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","79155","08","1141","","03","Summary   ","N","Clintonville","","Grades PreK-12","All Races","Both Genders",1535,499,"32.5081433200                 ",1036,"67.4918566700                 "
"2005","75478","08","1141","0015","04","Elem      ","N","Clintonville","Bear Creek Elementary","Grades PreK-12","All Races","Both Genders",54,18,"33.3333333300                 ",36,"66.6666666600                 "
"2005","75464","08","1141","0020","04","Mid/Jr Hi ","N","Clintonville","Clintonville Middle","Grades PreK-12","All Races","Both Genders",388,125,"32.2164948400                 ",263,"67.7835051500                 "
"2005","79154","08","1141","0040","04","High      ","N","Clintonville","Clintonville High","Grades PreK-12","All Races","Both Genders",626,133,"21.2460063800                 ",493,"78.7539936100                 "
"2005","75465","08","1141","0060","04","Elem      ","N","Clintonville","Dellwood Elementary","Grades PreK-12","All Races","Both Genders",97,20,"20.6185567000                 ",77,"79.3814432900                 "
"2005","75466","08","1141","0100","04","Elem      ","N","Clintonville","Longfellow Elementary","Grades PreK-12","All Races","Both Genders",370,203,"54.8648648600                 ",167,"45.1351351300                 "
