"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2003","53597","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","376",164,"43.617000                     ",212,"56.382900                     ",2,"0.531900                      ",0,"0.000000                      ",3,"0.797800                      ",22,"5.851000                      ",349,"92.819100                     "
"2003","53597","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53597","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","266",122,"45.864600                     ",144,"54.135300                     ",4,"1.503700                      ",0,"0.000000                      ",0,"0.000000                      ",4,"1.503700                      ",258,"96.992400                     "
"2003","53597","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53597","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","642",286,"44.548200                     ",356,"55.451700                     ",6,"0.934500                      ",0,"0.000000                      ",3,"0.467200                      ",26,"4.049800                      ",607,"94.548200                     "
"2003","52705","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","376",164,"43.617000                     ",212,"56.382900                     ",2,"0.531900                      ",0,"0.000000                      ",3,"0.797800                      ",22,"5.851000                      ",349,"92.819100                     "
"2003","52706","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","266",122,"45.864600                     ",144,"54.135300                     ",4,"1.503700                      ",0,"0.000000                      ",0,"0.000000                      ",4,"1.503700                      ",258,"96.992400                     "
"2003","53604","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","1278",610,"47.730800                     ",668,"52.269100                     ",25,"1.956100                      ",54,"4.225300                      ",46,"3.599300                      ",23,"1.799600                      ",1130,"88.419400                     "
"2003","53604","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","739",357,"48.308500                     ",382,"51.691400                     ",10,"1.353100                      ",20,"2.706300                      ",19,"2.571000                      ",9,"1.217800                      ",681,"92.151500                     "
"2003","53604","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","1109",528,"47.610400                     ",581,"52.389500                     ",10,"0.901700                      ",32,"2.885400                      ",7,"0.631100                      ",14,"1.262300                      ",1046,"94.319200                     "
