"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","76415","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","All Races","Both Genders",361,118,"32.6869806000                 ",243,"67.3130193900                 "
"2005","76415","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76415","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","All Races","Both Genders",249,,"",,""
"2005","76415","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76415","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","All Races","Both Genders",610,118,"19.3442622900                 ",492,"80.6557377000                 "
"2005","76412","07","0070","0020","04","Elem      ","N","Algoma","Algoma Elementary/Middle","Grades PreK-12","All Races","Both Genders",361,118,"32.6869806000                 ",243,"67.3130193900                 "
"2005","76413","07","0070","0040","04","High      ","N","Algoma","Algoma High","Grades PreK-12","All Races","Both Genders",249,,"",,""
"2005","80087","07","0070","9204","4C","High      ","Y","Algoma","Northeast WI Online Charter Sch (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76280","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","All Races","Both Genders",1259,266,"21.1278792600                 ",993,"78.8721207300                 "
"2005","76280","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",759,121,"15.9420289800                 ",638,"84.0579710100                 "
"2005","76280","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","All Races","Both Genders",1100,126,"11.4545454500                 ",974,"88.5454545400                 "
"2005","76280","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76280","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","All Races","Both Genders",3118,513,"16.4528543900                 ",2605,"83.5471456000                 "
"2005","76298","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon High","Grades PreK-12","All Races","Both Genders",1100,126,"11.4545454500                 ",974,"88.5454545400                 "
"2005","76299","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Middle","Grades PreK-12","All Races","Both Genders",759,121,"15.9420289800                 ",638,"84.0579710100                 "
"2005","76316","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer Elementary","Grades PreK-12","All Races","Both Genders",403,50,"12.4069478900                 ",353,"87.5930521000                 "
"2005","76300","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier School and Early Learning","Grades PreK-12","All Races","Both Genders",235,58,"24.6808510600                 ",177,"75.3191489300                 "
"2005","76301","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valley View Elementary","Grades PreK-12","All Races","Both Genders",621,158,"25.4428341300                 ",463,"74.5571658600                 "
"2005","80088","07","0182","9204","4C","High      ","Y","Ashwaubenon","Northeast WI Online Charter Sch (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76554","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","All Races","Both Genders",326,68,"20.8588957000                 ",258,"79.1411042900                 "
"2005","76554","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",175,27,"15.4285714200                 ",148,"84.5714285700                 "
"2005","76554","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","All Races","Both Genders",346,28,"8.0924855400                  ",318,"91.9075144500                 "
"2005","76554","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76554","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","All Races","Both Genders",847,123,"14.5218417900                 ",724,"85.4781582000                 "
"2005","76550","07","0658","0020","04","Elem      ","N","Brillion","Brillion Elementary","Grades PreK-12","All Races","Both Genders",326,68,"20.8588957000                 ",258,"79.1411042900                 "
"2005","76551","07","0658","0021","04","Mid/Jr Hi ","N","Brillion","Brillion Middle","Grades PreK-12","All Races","Both Genders",175,27,"15.4285714200                 ",148,"84.5714285700                 "
"2005","79327","07","0658","0040","04","High      ","N","Brillion","Brillion High","Grades PreK-12","All Races","Both Genders",346,28,"8.0924855400                  ",318,"91.9075144500                 "
"2005","80089","07","0658","9204","4C","High      ","Y","Brillion","Northeast WI Online Charter Sch (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","77943","07","1029","","03","Elem      ","N","Cedar Grove-Belgium Area","","Elementary School Type/ Prek-12","All Races","Both Genders",437,25,"5.7208237900                  ",412,"94.2791762000                 "
"2005","77943","07","1029","","03","Mid/Jr Hi ","N","Cedar Grove-Belgium Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",304,29,"9.5394736800                  ",275,"90.4605263100                 "
"2005","77943","07","1029","","03","High      ","N","Cedar Grove-Belgium Area","","High School Type/ PreK-12","All Races","Both Genders",279,25,"8.9605734700                  ",254,"91.0394265200                 "
"2005","77943","07","1029","","03","El/Sec    ","N","Cedar Grove-Belgium Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
