"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","79187","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","All Races","Both Genders",551,321,"58.2577132400                 ",230,"41.7422867500                 "
"2005","79187","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",897,427,"47.6031215100                 ",470,"52.3968784800                 "
"2005","79187","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","All Races","Both Genders",809,290,"35.8467243500                 ",519,"64.1532756400                 "
"2005","79187","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","79187","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders",2257,1038,"45.9902525400                 ",1219,"54.0097474500                 "
"2005","75661","12","0170","0020","04","High      ","N","Ashland","Ashland High","Grades PreK-12","All Races","Both Genders",809,290,"35.8467243500                 ",519,"64.1532756400                 "
"2005","75662","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Middle","Grades PreK-12","All Races","Both Genders",479,229,"47.8079331900                 ",250,"52.1920668000                 "
"2005","79189","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders",418,198,"47.3684210500                 ",220,"52.6315789400                 "
"2005","75647","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders",403,224,"55.5831265500                 ",179,"44.4168734400                 "
"2005","75648","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley Elementary","Grades PreK-12","All Races","Both Genders",148,97,"65.5405405400                 ",51,"34.4594594500                 "
"2005","75633","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","All Races","Both Genders",202,124,"61.3861386100                 ",78,"38.6138613800                 "
"2005","75633","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",114,80,"70.1754385900                 ",34,"29.8245614000                 "
"2005","75633","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","All Races","Both Genders",155,79,"50.9677419300                 ",76,"49.0322580600                 "
"2005","75633","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","75633","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders",471,283,"60.0849256900                 ",188,"39.9150743000                 "
"2005","75646","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield Elementary","Grades PreK-12","All Races","Both Genders",181,114,"62.9834254100                 ",67,"37.0165745800                 "
"2005","75631","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Middle","Grades PreK-12","All Races","Both Genders",114,80,"70.1754385900                 ",34,"29.8245614000                 "
"2005","75632","12","0315","0040","04","High      ","N","Bayfield","Bayfield High","Grades PreK-12","All Races","Both Genders",155,79,"50.9677419300                 ",76,"49.0322580600                 "
"2005","75592","12","0315","0060","04","Elem      ","N","Bayfield","La Pointe Elementary","Grades PreK-12","All Races","Both Genders",21,10,"47.6190476100                 ",11,"52.3809523800                 "
"2005","76022","12","0840","","03","Elem      ","N","Butternut","","Elementary School Type/ Prek-12","All Races","Both Genders",81,50,"61.7283950600                 ",31,"38.2716049300                 "
"2005","76022","12","0840","","03","Mid/Jr Hi ","N","Butternut","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76022","12","0840","","03","High      ","N","Butternut","","High School Type/ PreK-12","All Races","Both Genders",117,47,"40.1709401700                 ",70,"59.8290598200                 "
"2005","76022","12","0840","","03","El/Sec    ","N","Butternut","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76022","12","0840","","03","Summary   ","N","Butternut","","Grades PreK-12","All Races","Both Genders",198,97,"48.9898989800                 ",101,"51.0101010100                 "
"2005","76020","12","0840","0020","04","Elem      ","N","Butternut","Butternut Elementary","Grades PreK-12","All Races","Both Genders",81,50,"61.7283950600                 ",31,"38.2716049300                 "
"2005","76021","12","0840","0040","04","High      ","N","Butternut","Butternut High","Grades PreK-12","All Races","Both Genders",117,47,"40.1709401700                 ",70,"59.8290598200                 "
"2005","75618","12","1491","","03","Elem      ","N","Drummond Area","","Elementary School Type/ Prek-12","All Races","Both Genders",262,111,"42.3664122100                 ",151,"57.6335877800                 "
"2005","75618","12","1491","","03","Mid/Jr Hi ","N","Drummond Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",97,35,"36.0824742200                 ",62,"63.9175257700                 "
