"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2005","75931","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders","340",12,"3.529400                      ",10,"2.941100                      ",25,"7.352900                      ",23,"6.764700                      ",18,"5.294100                      ",22,"6.470500                      ",22,"6.470500                      ",26,"7.647000                      ",20,"5.882300                      ",28,"8.235200                      ",31,"9.117600                      ",34,"10.000000                     ",30,"8.823500                      ",39,"11.470500                     "
"2005","79230","04","0084","0020","04","Elem      ","N","Alma","Alma Elementary","Grades PreK-12","All Races","Both Genders","206",12,"5.825200                      ",10,"4.854300                      ",25,"12.135900                     ",23,"11.165000                     ",18,"8.737800                      ",22,"10.679600                     ",22,"10.679600                     ",26,"12.621300                     ",20,"9.708700                      ",28,"13.592200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75946","04","0084","0040","04","High      ","N","Alma","Alma High","Grades PreK-12","All Races","Both Genders","134",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",31,"23.134300                     ",34,"25.373100                     ",30,"22.388000                     ",39,"29.104400                     "
"2005","75934","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders","619",37,"5.977300                      ",47,"7.592800                      ",54,"8.723700                      ",39,"6.300400                      ",47,"7.592800                      ",45,"7.269700                      ",35,"5.654200                      ",40,"6.462000                      ",39,"6.300400                      ",62,"10.016100                     ",37,"5.977300                      ",51,"8.239000                      ",49,"7.915900                      ",37,"5.977300                      "
"2005","75932","04","0091","0060","04","High      ","N","Alma Center","Lincoln High","Grades PreK-12","All Races","Both Genders","174",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",37,"21.264300                     ",51,"29.310300                     ",49,"28.160900                     ",37,"21.264300                     "
"2005","75933","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Junior High","Grades PreK-12","All Races","Both Genders","101",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",39,"38.613800                     ",62,"61.386100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75706","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln Elementary","Grades PreK-12","All Races","Both Genders","344",37,"10.755800                     ",47,"13.662700                     ",54,"15.697600                     ",39,"11.337200                     ",47,"13.662700                     ",45,"13.081300                     ",35,"10.174400                     ",40,"11.627900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75937","04","0154","","03","Summary   ","N","Arcadia","","Grades PreK-12","All Races","Both Genders","931",72,"7.733600                      ",68,"7.303900                      ",70,"7.518700                      ",53,"5.692800                      ",67,"7.196500                      ",63,"6.766900                      ",67,"7.196500                      ",55,"5.907600                      ",57,"6.122400                      ",63,"6.766900                      ",66,"7.089100                      ",78,"8.378000                      ",79,"8.485400                      ",73,"7.841000                      "
"2005","75935","04","0154","0020","04","Elem      ","N","Arcadia","Arcadia Elementary","Grades PreK-12","All Races","Both Genders","635",72,"11.338500                     ",68,"10.708600                     ",70,"11.023600                     ",53,"8.346400                      ",67,"10.551100                     ",63,"9.921200                      ",67,"10.551100                     ",55,"8.661400                      ",57,"8.976300                      ",63,"9.921200                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75936","04","0154","0040","04","High      ","N","Arcadia","Arcadia High","Grades PreK-12","All Races","Both Genders","296",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",66,"22.297200                     ",78,"26.351300                     ",79,"26.689100                     ",73,"24.662100                     "
"2005","75926","04","0245","","03","Summary   ","N","Bangor","","Grades PreK-12","All Races","Both Genders","620",4,"0.645100                      ",33,"5.322500                      ",36,"5.806400                      ",37,"5.967700                      ",33,"5.322500                      ",43,"6.935400                      ",52,"8.387000                      ",51,"8.225800                      ",54,"8.709600                      ",46,"7.419300                      ",62,"10.000000                     ",54,"8.709600                      ",63,"10.161200                     ",52,"8.387000                      "
"2005","75923","04","0245","0020","04","Elem      ","N","Bangor","Bangor Elementary","Grades PreK-12","All Races","Both Genders","238",4,"1.680600                      ",33,"13.865500                     ",36,"15.126000                     ",37,"15.546200                     ",33,"13.865500                     ",43,"18.067200                     ",52,"21.848700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75924","04","0245","0040","04","High      ","N","Bangor","Bangor Middle/High","Grades PreK-12","All Races","Both Genders","382",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",51,"13.350700                     ",54,"14.136100                     ",46,"12.041800                     ",62,"16.230300                     ",54,"14.136100                     ",63,"16.492100                     ",52,"13.612500                     "
"2005","75914","04","0476","","03","Summary   ","N","Black River Falls","","Grades PreK-12","All Races","Both Genders","1910",45,"2.356000                      ",126,"6.596800                      ",136,"7.120400                      ",127,"6.649200                      ",117,"6.125600                      ",126,"6.596800                      ",140,"7.329800                      ",129,"6.753900                      ",143,"7.486900                      ",162,"8.481600                      ",145,"7.591600                      ",183,"9.581100                      ",173,"9.057500                      ",158,"8.272200                      "
"2005","75927","04","0476","0040","04","High      ","N","Black River Falls","Black River Falls High","Grades PreK-12","All Races","Both Genders","659",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",145,"22.003000                     ",183,"27.769300                     ",173,"26.251800                     ",158,"23.975700                     "
"2005","75928","04","0476","0060","04","Mid/Jr Hi ","N","Black River Falls","Black River Falls Middle","Grades PreK-12","All Races","Both Genders","434",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",129,"29.723500                     ",143,"32.949300                     ",162,"37.327100                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75929","04","0476","0080","04","Elem      ","N","Black River Falls","Forrest Street Elementary","Grades PreK-12","All Races","Both Genders","321",45,"14.018600                     ",47,"14.641700                     ",43,"13.395600                     ",45,"14.018600                     ",43,"13.395600                     ",47,"14.641700                     ",51,"15.887800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","79227","04","0476","0100","04","Elem      ","N","Black River Falls","Gebhardt Elementary","Grades PreK-12","All Races","Both Genders","205",0,"0.000000                      ",33,"16.097500                     ",31,"15.121900                     ",35,"17.073100                     ",29,"14.146300                     ",35,"17.073100                     ",42,"20.487800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75930","04","0476","0130","04","Elem      ","N","Black River Falls","Third Street Elementary","Grades PreK-12","All Races","Both Genders","291",0,"0.000000                      ",46,"15.807500                     ",62,"21.305800                     ",47,"16.151200                     ",45,"15.463900                     ",44,"15.120200                     ",47,"16.151200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2005","75917","04","0485","","03","Summary   ","N","Blair-Taylor","","Grades PreK-12","All Races","Both Genders","677",35,"5.169800                      ",30,"4.431300                      ",56,"8.271700                      ",44,"6.499200                      ",45,"6.646900                      ",49,"7.237800                      ",50,"7.385500                      ",55,"8.124000                      ",50,"7.385500                      ",48,"7.090100                      ",59,"8.714900                      ",62,"9.158000                      ",53,"7.828600                      ",41,"6.056100                      "
"2005","75127","04","0485","0011","04","El/Sec    ","N","Blair-Taylor","Blair-Taylor Middle/High","Grades PreK-12","All Races","Both Genders","313",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",50,"15.974400                     ",48,"15.335400                     ",59,"18.849800                     ",62,"19.808300                     ",53,"16.932900                     ",41,"13.099000                     "
