"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","14408","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","All Races","Both Genders",201,46,"22.8855721300                 ",155,"77.1144278600                 "
"2006","14408","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","14408","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","All Races","Both Genders",124,20,"16.1290322500                 ",104,"83.8709677400                 "
"2006","14408","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","14408","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders",325,66,"20.3076923000                 ",259,"79.6923076900                 "
"2006","14406","04","0084","0020","04","Elem      ","N","Alma","Alma Elementary","Grades PreK-12","All Races","Both Genders",201,46,"22.8855721300                 ",155,"77.1144278600                 "
"2006","14407","04","0084","0040","04","High      ","N","Alma","Alma High","Grades PreK-12","All Races","Both Genders",124,20,"16.1290322500                 ",104,"83.8709677400                 "
"2006","14429","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","All Races","Both Genders",341,183,"53.6656891400                 ",158,"46.3343108500                 "
"2006","14429","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",83,36,"43.3734939700                 ",47,"56.6265060200                 "
"2006","14429","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","All Races","Both Genders",196,50,"25.5102040800                 ",146,"74.4897959100                 "
"2006","14429","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","14429","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders",620,269,"43.3870967700                 ",351,"56.6129032200                 "
"2006","14427","04","0091","0060","04","High      ","N","Alma Center","Lincoln High","Grades PreK-12","All Races","Both Genders",196,50,"25.5102040800                 ",146,"74.4897959100                 "
"2006","14428","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Junior High","Grades PreK-12","All Races","Both Genders",83,36,"43.3734939700                 ",47,"56.6265060200                 "
"2006","15906","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln Elementary","Grades PreK-12","All Races","Both Genders",341,183,"53.6656891400                 ",158,"46.3343108500                 "
"2006","14435","04","0154","","03","Elem      ","N","Arcadia","","Elementary School Type/ Prek-12","All Races","Both Genders",693,267,"38.5281385200                 ",426,"61.4718614700                 "
"2006","14435","04","0154","","03","Mid/Jr Hi ","N","Arcadia","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","14435","04","0154","","03","High      ","N","Arcadia","","High School Type/ PreK-12","All Races","Both Genders",302,67,"22.1854304600                 ",235,"77.8145695300                 "
"2006","14435","04","0154","","03","El/Sec    ","N","Arcadia","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
