"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2006","09302","05","0014","","03","High Schools","N","Adams-Friendship Area","","PreK-12","631                           ","141                           ","22.345400                     ","490                           ","77.654500                     "
"2006","09302","05","0014","","03","Mid/Jr Hi Schools","N","Adams-Friendship Area","","PreK-12","456                           ","73                            ","16.008700                     ","383                           ","83.991200                     "
"2006","09302","05","0014","","03","Elem. Schools","N","Adams-Friendship Area","","PreK-12","884                           ","186                           ","21.040700                     ","698                           ","78.959200                     "
"2006","09302","05","0014","","03","El/Sec Combined Schls","N","Adams-Friendship Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","09299","05","0014","0040","04","High Schools","N","Adams-Friendship Area","Adams-Friendship High","PreK-12","631                           ","141                           ","22.345400                     ","490                           ","77.654500                     "
"2006","09282","05","0014","0080","04","Elem. Schools","N","Adams-Friendship Area","Castle Rock Elementary","PreK-12","151                           ","28                            ","18.543000                     ","123                           ","81.456900                     "
"2006","09301","05","0014","0130","04","Elem. Schools","N","Adams-Friendship Area","Adams-Friendship Elementary","PreK-12","434                           ","104                           ","23.963100                     ","330                           ","76.036800                     "
"2006","09579","05","0014","0140","04","Elem. Schools","N","Adams-Friendship Area","Grand Marsh Elementary","PreK-12","129                           ","23                            ","17.829400                     ","106                           ","82.170500                     "
"2006","09570","05","0014","0180","04","Elem. Schools","N","Adams-Friendship Area","Pine Land Elementary","PreK-12","75                            ","19                            ","25.333300                     ","56                            ","74.666600                     "
"2006","14455","05","0014","0200","04","Elem. Schools","N","Adams-Friendship Area","Roche A Cri Elementary","PreK-12","95                            ","12                            ","12.631500                     ","83                            ","87.368400                     "
"2006","09300","05","0014","0210","04","Mid/Jr Hi Schools","N","Adams-Friendship Area","Adams-Friendship Middle","PreK-12","456                           ","73                            ","16.008700                     ","383                           ","83.991200                     "
"2006","71180","05","0014","0400","04","High Schools","N","Adams-Friendship Area","Alternative Education School","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","17317","05","0105","","03","El/Sec Combined Schls","N","Almond-Bancroft","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","17317","05","0105","","03","Elem. Schools","N","Almond-Bancroft","","PreK-12","214                           ","24                            ","11.214900                     ","190                           ","88.785000                     "
"2006","17317","05","0105","","03","Mid/Jr Hi Schools","N","Almond-Bancroft","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","17317","05","0105","","03","High Schools","N","Almond-Bancroft","","PreK-12","277                           ","36                            ","12.996300                     ","241                           ","87.003600                     "
"2006","17313","05","0105","0020","04","Elem. Schools","N","Almond-Bancroft","Almond Elementary","PreK-12","175                           ","20                            ","11.428500                     ","155                           ","88.571400                     "
