"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1997","05258","09","0140","","03","Elem      ","N","Antigo","","Elementary School Type/ Prek-12","1441",693,"48.091600                     ",748,"51.908300                     ",18,"1.249100                      ",6,"0.416300                      ",8,"0.555100                      ",18,"1.249100                      ",1391,"96.530100                     "
"1997","05258","09","0140","","03","Mid/Jr Hi ","N","Antigo","","Middle/Junior High School Type/ Prek-12","601",300,"49.916800                     ",301,"50.083100                     ",17,"2.828600                      ",5,"0.831900                      ",3,"0.499100                      ",6,"0.998300                      ",570,"94.841900                     "
"1997","05258","09","0140","","03","High      ","N","Antigo","","High School Type/ PreK-12","1130",514,"45.486700                     ",616,"54.513200                     ",56,"4.955700                      ",9,"0.796400                      ",2,"0.176900                      ",8,"0.707900                      ",1055,"93.362800                     "
"1997","05258","09","0140","","03","El/Sec    ","N","Antigo","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05258","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","3172",1507,"47.509400                     ",1665,"52.490500                     ",91,"2.868800                      ",20,"0.630500                      ",13,"0.409800                      ",32,"1.008800                      ",3016,"95.081900                     "
"1997","06749","09","0140","0020","04","Elem      ","N","Antigo","Aniwa El","Grades PreK-12","69",35,"50.724600                     ",34,"49.275300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",4,"5.797100                      ",65,"94.202800                     "
"1997","06750","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Mid","Grades PreK-12","601",300,"49.916800                     ",301,"50.083100                     ",17,"2.828600                      ",5,"0.831900                      ",3,"0.499100                      ",6,"0.998300                      ",570,"94.841900                     "
"1997","06751","09","0140","0070","04","High      ","N","Antigo","Antigo Hi","Grades PreK-12","1130",514,"45.486700                     ",616,"54.513200                     ",56,"4.955700                      ",9,"0.796400                      ",2,"0.176900                      ",8,"0.707900                      ",1055,"93.362800                     "
"1997","06752","09","0140","0080","04","Elem      ","N","Antigo","Crestwood El","Grades PreK-12","165",80,"48.484800                     ",85,"51.515100                     ",1,"0.606000                      ",1,"0.606000                      ",0,"0.000000                      ",7,"4.242400                      ",156,"94.545400                     "
"1997","06753","09","0140","0100","04","Elem      ","N","Antigo","East El","Grades PreK-12","144",73,"50.694400                     ",71,"49.305500                     ",9,"6.250000                      ",1,"0.694400                      ",0,"0.000000                      ",1,"0.694400                      ",133,"92.361100                     "
"1997","06788","09","0140","0140","04","Elem      ","N","Antigo","Lily El","Grades PreK-12","32",17,"53.125000                     ",15,"46.875000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",32,"100.000000                    "
"1997","06802","09","0140","0160","04","Elem      ","N","Antigo","Mattoon El","Grades PreK-12","118",56,"47.457600                     ",62,"52.542300                     ",1,"0.847400                      ",1,"0.847400                      ",0,"0.000000                      ",0,"0.000000                      ",116,"98.305000                     "
"1997","06754","09","0140","0180","04","Elem      ","N","Antigo","North El","Grades PreK-12","159",75,"47.169800                     ",84,"52.830100                     ",1,"0.628900                      ",2,"1.257800                      ",0,"0.000000                      ",3,"1.886700                      ",153,"96.226400                     "
"1997","06755","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View El","Grades PreK-12","154",73,"47.402500                     ",81,"52.597400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",154,"100.000000                    "
"1997","06769","09","0140","0240","04","Elem      ","N","Antigo","River Grove El","Grades PreK-12","144",69,"47.916600                     ",75,"52.083300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.694400                      ",143,"99.305500                     "
"1997","06756","09","0140","0260","04","Elem      ","N","Antigo","Spring Valley El","Grades PreK-12","157",76,"48.407600                     ",81,"51.592300                     ",0,"0.000000                      ",1,"0.636900                      ",0,"0.000000                      ",0,"0.000000                      ",156,"99.363000                     "
"1997","06757","09","0140","0280","04","Elem      ","N","Antigo","West El","Grades PreK-12","180",86,"47.777700                     ",94,"52.222200                     ",4,"2.222200                      ",0,"0.000000                      ",4,"2.222200                      ",1,"0.555500                      ",171,"95.000000                     "
"1997","08452","09","0140","0300","04","Elem      ","N","Antigo","Antigo Kindergarten Ctr","Grades PreK-12","119",53,"44.537800                     ",66,"55.462100                     ",2,"1.680600                      ",0,"0.000000                      ",4,"3.361300                      ",1,"0.840300                      ",112,"94.117600                     "
"1997","05259","09","0196","","03","Elem      ","N","Athens","","Elementary School Type/ Prek-12","249",117,"46.987900                     ",132,"53.012000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",249,"100.000000                    "
"1997","05259","09","0196","","03","Mid/Jr Hi ","N","Athens","","Middle/Junior High School Type/ Prek-12","94",35,"37.234000                     ",59,"62.765900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",94,"100.000000                    "
"1997","05259","09","0196","","03","High      ","N","Athens","","High School Type/ PreK-12","231",118,"51.082200                     ",113,"48.917700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",231,"100.000000                    "
"1997","05259","09","0196","","03","El/Sec    ","N","Athens","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05259","09","0196","","03","Summary   ","N","Athens","","Grades PreK-12","574",270,"47.038300                     ",304,"52.961600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",574,"100.000000                    "
"1997","06758","09","0196","0020","04","Elem      ","N","Athens","Athens El","Grades PreK-12","249",117,"46.987900                     ",132,"53.012000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",249,"100.000000                    "
"1997","06759","09","0196","0040","04","High      ","N","Athens","Athens Hi","Grades PreK-12","231",118,"51.082200                     ",113,"48.917700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",231,"100.000000                    "
"1997","06760","09","0196","0060","04","Mid/Jr Hi ","N","Athens","Athens Jr","Grades PreK-12","94",35,"37.234000                     ",59,"62.765900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",94,"100.000000                    "
"1997","05294","09","0616","","03","Elem      ","N","Boulder Junction J1","","Elementary School Type/ Prek-12","254",109,"42.913300                     ",145,"57.086600                     ",2,"0.787400                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.393700                      ",251,"98.818800                     "
"1997","05294","09","0616","","03","Mid/Jr Hi ","N","Boulder Junction J1","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05294","09","0616","","03","High      ","N","Boulder Junction J1","","High School Type/ PreK-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05294","09","0616","","03","El/Sec    ","N","Boulder Junction J1","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05294","09","0616","","03","Summary   ","N","Boulder Junction J1","","Grades PreK-12","254",109,"42.913300                     ",145,"57.086600                     ",2,"0.787400                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.393700                      ",251,"98.818800                     "
"1997","06920","09","0616","0050","04","Elem      ","N","Boulder Junction J1","North Lakeland El","Grades PreK-12","254",109,"42.913300                     ",145,"57.086600                     ",2,"0.787400                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.393700                      ",251,"98.818800                     "
"1997","05289","09","1526","","03","Elem      ","N","Northland Pines","","Elementary School Type/ Prek-12","684",331,"48.391800                     ",353,"51.608100                     ",5,"0.730900                      ",1,"0.146100                      ",1,"0.146100                      ",3,"0.438500                      ",674,"98.538000                     "
"1997","05289","09","1526","","03","Mid/Jr Hi ","N","Northland Pines","","Middle/Junior High School Type/ Prek-12","413",193,"46.731200                     ",220,"53.268700                     ",2,"0.484200                      ",2,"0.484200                      ",0,"0.000000                      ",3,"0.726300                      ",406,"98.305000                     "
"1997","05289","09","1526","","03","High      ","N","Northland Pines","","High School Type/ PreK-12","511",254,"49.706400                     ",257,"50.293500                     ",2,"0.391300                      ",0,"0.000000                      ",2,"0.391300                      ",1,"0.195600                      ",506,"99.021500                     "
"1997","05289","09","1526","","03","El/Sec    ","N","Northland Pines","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05289","09","1526","","03","Summary   ","N","Northland Pines","","Grades PreK-12","1608",778,"48.383000                     ",830,"51.616900                     ",9,"0.559700                      ",3,"0.186500                      ",3,"0.186500                      ",7,"0.435300                      ",1586,"98.631800                     "
"1997","06900","09","1526","0020","04","Elem      ","N","Northland Pines","Northland Pines El-Conover","Grades PreK-12","48",29,"60.416600                     ",19,"39.583300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",48,"100.000000                    "
"1997","06904","09","1526","0040","04","Elem      ","N","Northland Pines","Northland Pines El-Eagle River","Grades PreK-12","439",210,"47.835900                     ",229,"52.164000                     ",2,"0.455500                      ",0,"0.000000                      ",0,"0.000000                      ",2,"0.455500                      ",435,"99.088800                     "
"1997","06917","09","1526","0080","04","Elem      ","N","Northland Pines","Northland Pines-Land O Lakes","Grades PreK-12","64",32,"50.000000                     ",32,"50.000000                     ",1,"1.562500                      ",0,"0.000000                      ",1,"1.562500                      ",0,"0.000000                      ",62,"96.875000                     "
