"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2001","43361","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7638,1698,"22.2309505100                 ",5940,"77.7690494800                 "
"2001","43361","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2335,,"",,""
"2001","43361","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",4820,,"",,""
"2001","43361","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43361","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",14793,1698,"11.4784019400                 ",13095,"88.5215980500                 "
"2001","42784","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1455,,"",,""
"2001","42848","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1759,,"",,""
"2001","42783","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1395,,"",,""
"2001","39637","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",325,113,"34.7692307600                 ",212,"65.2307692300                 "
"2001","39638","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",270,129,"47.7777777700                 ",141,"52.2222222200                 "
"2001","39639","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders",319,84,"26.3322884000                 ",235,"73.6677115900                 "
"2001","43899","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","All Races","Both Genders",251,,"",,""
"2001","39640","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders",494,,"",,""
"2001","39685","06","0147","0130","04","Elem      ","N","Appleton Area","Edna Ferber El","Grades PreK-12","All Races","Both Genders",714,87,"12.1848739400                 ",627,"87.8151260500                 "
"2001","39686","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders",238,99,"41.5966386500                 ",139,"58.4033613400                 "
"2001","39687","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders",448,97,"21.6517857100                 ",351,"78.3482142800                 "
"2001","39688","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","All Races","Both Genders",713,189,"26.5077138800                 ",524,"73.4922861100                 "
"2001","42785","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","All Races","Both Genders",476,153,"32.1428571400                 ",323,"67.8571428500                 "
"2001","42787","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","All Races","Both Genders",631,37,"5.8637083900                  ",594,"94.1362916000                 "
"2001","39689","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","All Races","Both Genders",580,95,"16.3793103400                 ",485,"83.6206896500                 "
"2001","44674","06","0147","0210","04","Mid/Jr Hi ","Y","Appleton Area","Magellan","Grades PreK-12","All Races","Both Genders",33,,"",,""
