"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","05957","03","0161","","03","Elem      ","N","Argyle","","Elementary School Type/ Prek-12","All Races","Both Genders",162,40,"24.6913580200                 ",122,"75.3086419700                 "
"2006","05957","03","0161","","03","Mid/Jr Hi ","N","Argyle","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","05957","03","0161","","03","High      ","N","Argyle","","High School Type/ PreK-12","All Races","Both Genders",195,53,"27.1794871700                 ",142,"72.8205128200                 "
"2006","05957","03","0161","","03","El/Sec    ","N","Argyle","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","05957","03","0161","","03","Summary   ","N","Argyle","","Grades PreK-12","All Races","Both Genders",357,93,"26.0504201600                 ",264,"73.9495798300                 "
"2006","05952","03","0161","0020","04","Elem      ","N","Argyle","Argyle Elementary","Grades PreK-12","All Races","Both Genders",162,40,"24.6913580200                 ",122,"75.3086419700                 "
"2006","05953","03","0161","0040","04","High      ","N","Argyle","Argyle High","Grades PreK-12","All Races","Both Genders",195,51,"26.1538461500                 ",144,"73.8461538400                 "
"2006","72903","03","0161","0430","04","High      ","Y","Argyle","ALEA Argyle Land Ethic Academy","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","72053","03","0161","9412","04","High      ","Y","Argyle","Lafayette County Community","Grades PreK-12","All Races","Both Genders",2,2,"100.0000000000                ",0,"0.0000000000                  "
"2006","05979","03","0287","","03","Elem      ","N","Barneveld","","Elementary School Type/ Prek-12","All Races","Both Genders",225,28,"12.4444444400                 ",197,"87.5555555500                 "
"2006","05979","03","0287","","03","Mid/Jr Hi ","N","Barneveld","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","05979","03","0287","","03","High      ","N","Barneveld","","High School Type/ PreK-12","All Races","Both Genders",213,25,"11.7370892000                 ",188,"88.2629107900                 "
"2006","05979","03","0287","","03","El/Sec    ","N","Barneveld","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","05979","03","0287","","03","Summary   ","N","Barneveld","","Grades PreK-12","All Races","Both Genders",438,53,"12.1004566200                 ",385,"87.8995433700                 "
"2006","05974","03","0287","0020","04","Elem      ","N","Barneveld","Barneveld Elementary","Grades PreK-12","All Races","Both Genders",225,28,"12.4444444400                 ",197,"87.5555555500                 "
"2006","05975","03","0287","0040","04","High      ","N","Barneveld","Barneveld High","Grades PreK-12","All Races","Both Genders",213,25,"11.7370892000                 ",188,"88.2629107900                 "
"2006","72532","03","0287","9412","4C","High      ","Y","Barneveld","Lafayette County Community","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","06019","03","0364","","03","Elem      ","N","Belmont Community","","Elementary School Type/ Prek-12","All Races","Both Genders",167,28,"16.7664670600                 ",139,"83.2335329300                 "
"2006","06019","03","0364","","03","Mid/Jr Hi ","N","Belmont Community","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","06019","03","0364","","03","High      ","N","Belmont Community","","High School Type/ PreK-12","All Races","Both Genders",162,18,"11.1111111100                 ",144,"88.8888888800                 "
