"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2006","05957","03","0161","","03","High Schools","N","Argyle","","PreK-12","195                           ","21                            ","10.769200                     ","174                           ","89.230700                     "
"2006","05957","03","0161","","03","Mid/Jr Hi Schools","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","05957","03","0161","","03","Elem. Schools","N","Argyle","","PreK-12","162                           ","22                            ","13.580200                     ","140                           ","86.419700                     "
"2006","05957","03","0161","","03","El/Sec Combined Schls","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","05952","03","0161","0020","04","Elem. Schools","N","Argyle","Argyle Elementary","PreK-12","162                           ","22                            ","13.580200                     ","140                           ","86.419700                     "
"2006","05953","03","0161","0040","04","High Schools","N","Argyle","Argyle High","PreK-12","195                           ","21                            ","10.769200                     ","174                           ","89.230700                     "
"2006","72903","03","0161","0430","04","High Schools","Y","Argyle","ALEA Argyle Land Ethic Academy","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","72053","03","0161","9412","04","High Schools","Y","Argyle","Lafayette County Community","PreK-12","2                             ","*                             ","*                             ","*                             ","*                             "
"2006","05979","03","0287","","03","Elem. Schools","N","Barneveld","","PreK-12","225                           ","18                            ","8.000000                      ","207                           ","92.000000                     "
"2006","05979","03","0287","","03","Mid/Jr Hi Schools","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","05979","03","0287","","03","High Schools","N","Barneveld","","PreK-12","213                           ","30                            ","14.084500                     ","183                           ","85.915400                     "
"2006","05979","03","0287","","03","El/Sec Combined Schls","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","05974","03","0287","0020","04","Elem. Schools","N","Barneveld","Barneveld Elementary","PreK-12","225                           ","18                            ","8.000000                      ","207                           ","92.000000                     "
"2006","05975","03","0287","0040","04","High Schools","N","Barneveld","Barneveld High","PreK-12","213                           ","30                            ","14.084500                     ","183                           ","85.915400                     "
"2006","72532","03","0287","9412","4C","High Schools","Y","Barneveld","Lafayette County Community","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06019","03","0364","","03","High Schools","N","Belmont Community","","PreK-12","162                           ","15                            ","9.259200                      ","147                           ","90.740700                     "
"2006","06019","03","0364","","03","Mid/Jr Hi Schools","N","Belmont Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06019","03","0364","","03","Elem. Schools","N","Belmont Community","","PreK-12","167                           ","23                            ","13.772400                     ","144                           ","86.227500                     "
"2006","06019","03","0364","","03","El/Sec Combined Schls","N","Belmont Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06015","03","0364","0020","04","Elem. Schools","N","Belmont Community","Belmont Elementary","PreK-12","167                           ","23                            ","13.772400                     ","144                           ","86.227500                     "
"2006","06016","03","0364","0040","04","High Schools","N","Belmont Community","Belmont High","PreK-12","162                           ","15                            ","9.259200                      ","147                           ","90.740700                     "
"2006","72533","03","0364","9412","4C","High Schools","Y","Belmont Community","Lafayette County Community","PreK-12","1                             ","*                             ","*                             ","*                             ","*                             "
"2006","08734","03","0427","","03","Elem. Schools","N","Benton","","PreK-12","145                           ","27                            ","18.620600                     ","118                           ","81.379300                     "
"2006","08734","03","0427","","03","Mid/Jr Hi Schools","N","Benton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08734","03","0427","","03","High Schools","N","Benton","","PreK-12","131                           ","21                            ","16.030500                     ","110                           ","83.969400                     "
"2006","08734","03","0427","","03","El/Sec Combined Schls","N","Benton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08731","03","0427","0020","04","Elem. Schools","N","Benton","Benton Elementary","PreK-12","145                           ","27                            ","18.620600                     ","118                           ","81.379300                     "
"2006","08732","03","0427","0040","04","High Schools","N","Benton","Benton High","PreK-12","131                           ","21                            ","16.030500                     ","110                           ","83.969400                     "
"2006","72534","03","0427","9412","4C","High Schools","Y","Benton","Lafayette County Community","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06165","03","0490","","03","High Schools","N","Pecatonica Area","","PreK-12","249                           ","39                            ","15.662600                     ","210                           ","84.337300                     "
"2006","06165","03","0490","","03","Mid/Jr Hi Schools","N","Pecatonica Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06165","03","0490","","03","Elem. Schools","N","Pecatonica Area","","PreK-12","217                           ","43                            ","19.815600                     ","174                           ","80.184300                     "
"2006","06165","03","0490","","03","El/Sec Combined Schls","N","Pecatonica Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06568","03","0490","0020","04","Elem. Schools","N","Pecatonica Area","Pecatonica Elementary","PreK-12","217                           ","43                            ","19.815600                     ","174                           ","80.184300                     "
"2006","06162","03","0490","0040","04","High Schools","N","Pecatonica Area","Pecatonica High","PreK-12","249                           ","39                            ","15.662600                     ","210                           ","84.337300                     "
"2006","72056","03","0490","9412","4C","High Schools","Y","Pecatonica Area","Lafayette County Community","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08772","03","0609","","03","Elem. Schools","N","Boscobel Area","","PreK-12","490                           ","93                            ","18.979500                     ","397                           ","81.020400                     "
"2006","08772","03","0609","","03","High Schools","N","Boscobel Area","","PreK-12","296                           ","48                            ","16.216200                     ","248                           ","83.783700                     "
"2006","08772","03","0609","","03","Mid/Jr Hi Schools","N","Boscobel Area","","PreK-12","142                           ","18                            ","12.676000                     ","124                           ","87.323900                     "
"2006","08772","03","0609","","03","El/Sec Combined Schls","N","Boscobel Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08764","03","0609","0020","04","Elem. Schools","N","Boscobel Area","Boscobel Elementary","PreK-12","490                           ","93                            ","18.979500                     ","397                           ","81.020400                     "
"2006","08765","03","0609","0040","04","High Schools","N","Boscobel Area","Boscobel High","PreK-12","296                           ","48                            ","16.216200                     ","248                           ","83.783700                     "
"2006","08766","03","0609","0060","04","Mid/Jr Hi Schools","N","Boscobel Area","Boscobel Junior High","PreK-12","142                           ","18                            ","12.676000                     ","124                           ","87.323900                     "
"2006","08801","03","0994","","03","Mid/Jr Hi Schools","N","Cassville","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08801","03","0994","","03","High Schools","N","Cassville","","PreK-12","170                           ","26                            ","15.294100                     ","144                           ","84.705800                     "
"2006","08801","03","0994","","03","Elem. Schools","N","Cassville","","PreK-12","120                           ","9                             ","7.500000                      ","111                           ","92.500000                     "
"2006","08801","03","0994","","03","El/Sec Combined Schls","N","Cassville","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08799","03","0994","0020","04","Elem. Schools","N","Cassville","Cassville Elementary","PreK-12","120                           ","9                             ","7.500000                      ","111                           ","92.500000                     "
"2006","08800","03","0994","0040","04","High Schools","N","Cassville","Cassville High","PreK-12","170                           ","26                            ","15.294100                     ","144                           ","84.705800                     "
"2006","08813","03","1246","","03","Elem. Schools","N","Cuba City","","PreK-12","389                           ","93                            ","23.907400                     ","296                           ","76.092500                     "
"2006","08813","03","1246","","03","High Schools","N","Cuba City","","PreK-12","282                           ","36                            ","12.765900                     ","246                           ","87.234000                     "
"2006","08813","03","1246","","03","Mid/Jr Hi Schools","N","Cuba City","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08813","03","1246","","03","El/Sec Combined Schls","N","Cuba City","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","08806","03","1246","0020","04","Elem. Schools","N","Cuba City","Cuba City Elementary","PreK-12","389                           ","93                            ","23.907400                     ","296                           ","76.092500                     "
"2006","08808","03","1246","0040","04","High Schools","N","Cuba City","Cuba City High","PreK-12","282                           ","36                            ","12.765900                     ","246                           ","87.234000                     "
"2006","06318","03","1295","","03","Mid/Jr Hi Schools","N","Darlington Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06318","03","1295","","03","High Schools","N","Darlington Community","","PreK-12","279                           ","31                            ","11.111100                     ","248                           ","88.888800                     "
"2006","06318","03","1295","","03","Elem. Schools","N","Darlington Community","","PreK-12","530                           ","72                            ","13.584900                     ","458                           ","86.415000                     "
"2006","06318","03","1295","","03","El/Sec Combined Schls","N","Darlington Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06310","03","1295","0040","04","High Schools","N","Darlington Community","Darlington High","PreK-12","279                           ","31                            ","11.111100                     ","248                           ","88.888800                     "
"2006","30750","03","1295","0160","04","Elem. Schools","N","Darlington Community","Darlington Elementary/Middle","PreK-12","530                           ","72                            ","13.584900                     ","458                           ","86.415000                     "
"2006","72055","03","1295","9412","4C","High Schools","Y","Darlington Community","Lafayette County Community","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06410","03","1428","","03","Elem. Schools","N","Dodgeville","","PreK-12","608                           ","113                           ","18.585500                     ","495                           ","81.414400                     "
"2006","06410","03","1428","","03","High Schools","N","Dodgeville","","PreK-12","452                           ","56                            ","12.389300                     ","396                           ","87.610600                     "
"2006","06410","03","1428","","03","Mid/Jr Hi Schools","N","Dodgeville","","PreK-12","258                           ","58                            ","22.480600                     ","200                           ","77.519300                     "
"2006","06410","03","1428","","03","El/Sec Combined Schls","N","Dodgeville","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2006","06402","03","1428","0020","04","Elem. Schools","N","Dodgeville","Dodgeville Elementary","PreK-12","419                           ","79                            ","18.854400                     ","340                           ","81.145500                     "
"2006","06403","03","1428","0040","04","High Schools","N","Dodgeville","Dodgeville High","PreK-12","452                           ","56                            ","12.389300                     ","396                           ","87.610600                     "
