"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1999","24587","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","7530",3630,"48.207100                     ",3900,"51.792800                     ",36,"0.478000                      ",815,"10.823300                     ",86,"1.142000                      ",146,"1.938900                      ",6447,"85.617500                     "
"1999","24587","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","2387",1147,"48.051900                     ",1240,"51.948000                     ",16,"0.670200                      ",215,"9.007100                      ",32,"1.340500                      ",23,"0.963500                      ",2101,"88.018400                     "
"1999","24587","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","4619",2307,"49.945800                     ",2312,"50.054100                     ",23,"0.497900                      ",354,"7.663900                      ",43,"0.930900                      ",77,"1.667000                      ",4122,"89.240000                     "
"1999","24587","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","24587","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","14536",7084,"48.734100                     ",7452,"51.265800                     ",75,"0.515900                      ",1384,"9.521100                      ",161,"1.107500                      ",246,"1.692300                      ",12670,"87.162900                     "
"1999","24592","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","1472",742,"50.407600                     ",730,"49.592300                     ",6,"0.407600                      ",76,"5.163000                      ",11,"0.747200                      ",20,"1.358600                      ",1359,"92.323300                     "
"1999","24819","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","1720",851,"49.476700                     ",869,"50.523200                     ",6,"0.348800                      ",200,"11.627900                     ",11,"0.639500                      ",36,"2.093000                      ",1467,"85.290600                     "
"1999","24588","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","1344",680,"50.595200                     ",664,"49.404700                     ",10,"0.744000                      ",74,"5.505900                      ",20,"1.488000                      ",20,"1.488000                      ",1220,"90.773800                     "
"1999","24560","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","294",146,"49.659800                     ",148,"50.340100                     ",0,"0.000000                      ",6,"2.040800                      ",12,"4.081600                      ",9,"3.061200                      ",267,"90.816300                     "
"1999","24561","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","266",131,"49.248100                     ",135,"50.751800                     ",1,"0.375900                      ",96,"36.090200                     ",2,"0.751800                      ",5,"1.879600                      ",162,"60.902200                     "
"1999","24562","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","391",178,"45.524200                     ",213,"54.475700                     ",6,"1.534500                      ",49,"12.531900                     ",9,"2.301700                      ",0,"0.000000                      ",327,"83.631700                     "
"1999","24563","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","665",332,"49.924800                     ",333,"50.075100                     ",3,"0.451100                      ",30,"4.511200                      ",4,"0.601500                      ",3,"0.451100                      ",625,"93.984900                     "
"1999","24564","06","0147","0130","04","Elem      ","N","Appleton Area","Edna Ferber El","Grades PreK-12","599",289,"48.247000                     ",310,"51.752900                     ",2,"0.333800                      ",55,"9.181900                      ",2,"0.333800                      ",1,"0.166900                      ",539,"89.983300                     "
"1999","24565","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","274",119,"43.430600                     ",155,"56.569300                     ",2,"0.729900                      ",74,"27.007200                     ",4,"1.459800                      ",5,"1.824800                      ",189,"68.978100                     "
"1999","24566","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","517",270,"52.224300                     ",247,"47.775600                     ",5,"0.967100                      ",55,"10.638200                     ",0,"0.000000                      ",9,"1.740800                      ",448,"86.653700                     "
"1999","24567","06","0147","0180","04","Elem      ","N","Appleton Area","Highlands El","Grades PreK-12","717",344,"47.977600                     ",373,"52.022300                     ",0,"0.000000                      ",65,"9.065500                      ",9,"1.255200                      ",17,"2.370900                      ",626,"87.308200                     "
"1999","24593","06","0147","0190","04","Elem      ","N","Appleton Area","Horizons El","Grades PreK-12","513",252,"49.122800                     ",261,"50.877100                     ",1,"0.194900                      ",90,"17.543800                     ",7,"1.364500                      ",19,"3.703700                      ",396,"77.192900                     "
"1999","24594","06","0147","0195","04","Elem      ","N","Appleton Area","Houdini El","Grades PreK-12","632",286,"45.253100                     ",346,"54.746800                     ",1,"0.158200                      ",18,"2.848100                      ",5,"0.791100                      ",1,"0.158200                      ",607,"96.044300                     "
"1999","24568","06","0147","0200","04","Elem      ","N","Appleton Area","Huntley El","Grades PreK-12","576",280,"48.611100                     ",296,"51.388800                     ",2,"0.347200                      ",17,"2.951300                      ",0,"0.000000                      ",7,"1.215200                      ",550,"95.486100                     "
"1999","24595","06","0147","0220","04","Elem      ","N","Appleton Area","Janet Berry El","Grades PreK-12","477",220,"46.121500                     ",257,"53.878400                     ",1,"0.209600                      ",6,"1.257800                      ",3,"0.628900                      ",6,"1.257800                      ",461,"96.645700                     "
"1999","24569","06","0147","0240","04","Elem      ","N","Appleton Area","Jefferson El","Grades PreK-12","488",253,"51.844200                     ",235,"48.155700                     ",5,"1.024500                      ",118,"24.180300                     ",4,"0.819600                      ",35,"7.172100                      ",326,"66.803200                     "
"1999","24570","06","0147","0260","04","Elem      ","N","Appleton Area","Johnston El","Grades PreK-12","548",266,"48.540100                     ",282,"51.459800                     ",2,"0.364900                      ",28,"5.109400                      ",2,"0.364900                      ",7,"1.277300                      ",509,"92.883200                     "
"1999","24571","06","0147","0280","04","Elem      ","N","Appleton Area","Lincoln El","Grades PreK-12","387",166,"42.894000                     ",221,"57.105900                     ",3,"0.775100                      ",91,"23.514200                     ",12,"3.100700                      ",12,"3.100700                      ",269,"69.509000                     "
"1999","24572","06","0147","0300","04","Mid/Jr Hi ","N","Appleton Area","Madison Mid","Grades PreK-12","706",335,"47.450400                     ",371,"52.549500                     ",7,"0.991500                      ",46,"6.515500                      ",6,"0.849800                      ",3,"0.424900                      ",644,"91.218100                     "
"1999","24573","06","0147","0320","04","Elem      ","N","Appleton Area","McKinley El","Grades PreK-12","525",268,"51.047600                     ",257,"48.952300                     ",4,"0.761900                      ",19,"3.619000                      ",9,"1.714200                      ",4,"0.761900                      ",489,"93.142800                     "
"1999","24574","06","0147","0340","04","Elem      ","N","Appleton Area","Richmond El","Grades PreK-12","283",145,"51.236700                     ",138,"48.763200                     ",1,"0.353300                      ",26,"9.187200                      ",5,"1.766700                      ",8,"2.826800                      ",243,"85.865700                     "
"1999","24575","06","0147","0360","04","Mid/Jr Hi ","N","Appleton Area","Roosevelt Mid","Grades PreK-12","414",210,"50.724600                     ",204,"49.275300                     ",3,"0.724600                      ",78,"18.840500                     ",9,"2.173900                      ",5,"1.207700                      ",319,"77.053100                     "
"1999","24576","06","0147","0380","04","Elem      ","N","Appleton Area","Twin Willows P-K","Grades PreK-12","43",17,"39.534800                     ",26,"60.465100                     ",0,"0.000000                      ",2,"4.651100                      ",1,"2.325500                      ",1,"2.325500                      ",39,"90.697600                     "
"1999","24858","06","0147","0400","04","High      ","Y","Appleton Area","Appleton Central Alternative School","Grades PreK-12","83",34,"40.963800                     ",49,"59.036100                     ",1,"1.204800                      ",4,"4.819200                      ",1,"1.204800                      ",1,"1.204800                      ",76,"91.566200                     "
"1999","24577","06","0147","0410","04","Mid/Jr Hi ","N","Appleton Area","Wilson Mid","Grades PreK-12","602",270,"44.850400                     ",332,"55.149500                     ",3,"0.498300                      ",61,"10.132800                     ",13,"2.159400                      ",12,"1.993300                      ",513,"85.215900                     "
"1999","23013","06","0336","","03","Elem      ","N","Beaver Dam","","Elementary School Type/ Prek-12","1443",688,"47.678400                     ",755,"52.321500                     ",8,"0.554400                      ",14,"0.970200                      ",4,"0.277200                      ",73,"5.058900                      ",1344,"93.139200                     "
"1999","23013","06","0336","","03","Mid/Jr Hi ","N","Beaver Dam","","Middle/Junior High School Type/ Prek-12","749",380,"50.734300                     ",369,"49.265600                     ",4,"0.534000                      ",9,"1.201600                      ",2,"0.267000                      ",19,"2.536700                      ",715,"95.460600                     "
"1999","23013","06","0336","","03","High      ","N","Beaver Dam","","High School Type/ PreK-12","1084",548,"50.553500                     ",536,"49.446400                     ",4,"0.369000                      ",6,"0.553500                      ",6,"0.553500                      ",20,"1.845000                      ",1048,"96.678900                     "
