"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2001","43183","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","All Races","Both Genders",211,22,"10.4265402800                 ",189,"89.5734597100                 "
"2001","43183","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",98,14,"14.2857142800                 ",84,"85.7142857100                 "
"2001","43183","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","All Races","Both Genders",151,10,"6.6225165500                  ",141,"93.3774834400                 "
"2001","43183","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43183","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders",460,46,"10.0000000000                 ",414,"90.0000000000                 "
"2001","42057","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders",211,22,"10.4265402800                 ",189,"89.5734597100                 "
"2001","42059","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders",151,10,"6.6225165500                  ",141,"93.3774834400                 "
"2001","42060","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders",98,14,"14.2857142800                 ",84,"85.7142857100                 "
"2001","42997","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","All Races","Both Genders",491,33,"6.7209775900                  ",458,"93.2790224000                 "
"2001","42997","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",144,17,"11.8055555500                 ",127,"88.1944444400                 "
"2001","42997","02","0350","","03","High      ","N","Belleville","","High School Type/ PreK-12","All Races","Both Genders",253,13,"5.1383399200                  ",240,"94.8616600700                 "
"2001","42997","02","0350","","03","El/Sec    ","N","Belleville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","42997","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","All Races","Both Genders",888,63,"7.0945945900                  ",825,"92.9054054000                 "
"2001","41302","02","0350","0020","04","Elem      ","N","Belleville","Belleville El","Grades PreK-12","All Races","Both Genders",139,5,"3.5971223000                  ",134,"96.4028776900                 "
"2001","41303","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","All Races","Both Genders",253,13,"5.1383399200                  ",240,"94.8616600700                 "
"2001","41304","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","All Races","Both Genders",144,17,"11.8055555500                 ",127,"88.1944444400                 "
