"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2005","79337","11","0119","","03","High Schools","N","Amery","","PreK-12","625                           ","111                           ","17.760000                     ","514                           ","82.240000                     "
"2005","79337","11","0119","","03","Mid/Jr Hi Schools","N","Amery","","PreK-12","377                           ","56                            ","14.854100                     ","321                           ","85.145800                     "
"2005","79337","11","0119","","03","Elem. Schools","N","Amery","","PreK-12","822                           ","82                            ","9.975600                      ","740                           ","90.024300                     "
"2005","79337","11","0119","","03","El/Sec Combined Schls","N","Amery","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76636","11","0119","0020","04","Elem. Schools","N","Amery","Lien Elementary","PreK-12","431                           ","39                            ","9.048700                      ","392                           ","90.951200                     "
"2005","76637","11","0119","0040","04","High Schools","N","Amery","Amery High","PreK-12","625                           ","111                           ","17.760000                     ","514                           ","82.240000                     "
"2005","76622","11","0119","0050","04","Elem. Schools","N","Amery","Amery Intermediate","PreK-12","391                           ","43                            ","10.997400                     ","348                           ","89.002500                     "
"2005","76623","11","0119","0060","04","Mid/Jr Hi Schools","N","Amery","Amery Middle","PreK-12","377                           ","56                            ","14.854100                     ","321                           ","85.145800                     "
"2005","76627","11","0231","","03","El/Sec Combined Schls","N","Baldwin-Woodville Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","76627","11","0231","","03","Elem. Schools","N","Baldwin-Woodville Area","","PreK-12","554                           ","69                            ","12.454800                     ","485                           ","87.545100                     "
"2005","76627","11","0231","","03","Mid/Jr Hi Schools","N","Baldwin-Woodville Area","","PreK-12","447                           ","41                            ","9.172200                      ","406                           ","90.827700                     "
"2005","76627","11","0231","","03","High Schools","N","Baldwin-Woodville Area","","PreK-12","456                           ","51                            ","11.184200                     ","405                           ","88.815700                     "
"2005","76625","11","0231","0040","04","High Schools","N","Baldwin-Woodville Area","Baldwin-Woodville High","PreK-12","456                           ","51                            ","11.184200                     ","405                           ","88.815700                     "
"2005","76626","11","0231","0070","04","Elem. Schools","N","Baldwin-Woodville Area","Greenfield Elementary","PreK-12","554                           ","69                            ","12.454800                     ","485                           ","87.545100                     "
"2005","79328","11","0231","0090","04","Mid/Jr Hi Schools","N","Baldwin-Woodville Area","Viking Middle","PreK-12","447                           ","41                            ","9.172200                      ","406                           ","90.827700                     "
"2005","75639","11","0238","","03","High Schools","N","Unity","","PreK-12","370                           ","63                            ","17.027000                     ","307                           ","82.972900                     "
"2005","75639","11","0238","","03","Mid/Jr Hi Schools","N","Unity","","PreK-12","271                           ","51                            ","18.819100                     ","220                           ","81.180800                     "
"2005","75639","11","0238","","03","Elem. Schools","N","Unity","","PreK-12","431                           ","59                            ","13.689000                     ","372                           ","86.310900                     "
"2005","75639","11","0238","","03","El/Sec Combined Schls","N","Unity","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","75652","11","0238","0060","04","Elem. Schools","N","Unity","Unity Elementary","PreK-12","431                           ","59                            ","13.689000                     ","372                           ","86.310900                     "
"2005","75653","11","0238","0100","04","High Schools","N","Unity","Unity High","PreK-12","370                           ","63                            ","17.027000                     ","307                           ","82.972900                     "
"2005","75654","11","0238","0120","04","Mid/Jr Hi Schools","N","Unity","Unity Middle","PreK-12","271                           ","51                            ","18.819100                     ","220                           ","81.180800                     "
"2005","75645","11","0308","","03","El/Sec Combined Schls","N","Barron Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","75645","11","0308","","03","Elem. Schools","N","Barron Area","","PreK-12","596                           ","91                            ","15.268400                     ","505                           ","84.731500                     "
"2005","75645","11","0308","","03","Mid/Jr Hi Schools","N","Barron Area","","PreK-12","309                           ","45                            ","14.563100                     ","264                           ","85.436800                     "
"2005","75645","11","0308","","03","High Schools","N","Barron Area","","PreK-12","498                           ","71                            ","14.257000                     ","427                           ","85.742900                     "
"2005","75659","11","0308","0020","04","Elem. Schools","N","Barron Area","Almena Elementary","PreK-12","56                            ","6                             ","10.714200                     ","50                            ","89.285700                     "
"2005","75641","11","0308","0030","04","High Schools","N","Barron Area","Barron High","PreK-12","483                           ","71                            ","14.699700                     ","412                           ","85.300200                     "
"2005","75694","11","0308","0120","04","Elem. Schools","N","Barron Area","Ridgeland Elementary","PreK-12","94                            ","4                             ","4.255300                      ","90                            ","95.744600                     "
"2005","75642","11","0308","0140","04","Mid/Jr Hi Schools","N","Barron Area","Riverview Middle","PreK-12","309                           ","45                            ","14.563100                     ","264                           ","85.436800                     "
"2005","79185","11","0308","0160","04","Elem. Schools","N","Barron Area","Woodland Elementary","PreK-12","446                           ","81                            ","18.161400                     ","365                           ","81.838500                     "
"2005","78886","11","0308","9410","4C","High Schools","Y","Barron Area","Barron County Learning Center","PreK-12","15                            ","0                             ","0.000000                      ","15                            ","100.000000                    "
"2005","75636","11","0441","","03","High Schools","N","Birchwood","","PreK-12","108                           ","0                             ","0.000000                      ","108                           ","100.000000                    "
"2005","75636","11","0441","","03","Mid/Jr Hi Schools","N","Birchwood","","PreK-12","81                            ","16                            ","19.753000                     ","65                            ","80.246900                     "
"2005","75636","11","0441","","03","Elem. Schools","N","Birchwood","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","75636","11","0441","","03","El/Sec Combined Schls","N","Birchwood","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","75634","11","0441","0020","04","Elem. Schools","N","Birchwood","Birchwood Elementary","PreK-12","1                             ","*                             ","*                             ","*                             ","*                             "
"2005","75635","11","0441","0040","04","High Schools","N","Birchwood","Birchwood High","PreK-12","108                           ","0                             ","0.000000                      ","108                           ","100.000000                    "
"2005","79854","11","0441","0210","04","Mid/Jr Hi Schools","N","Birchwood","Birchwood Middle","PreK-12","81                            ","16                            ","19.753000                     ","65                            ","80.246900                     "
"2005","79207","11","0637","","03","El/Sec Combined Schls","N","Boyceville Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79207","11","0637","","03","Elem. Schools","N","Boyceville Community","","PreK-12","425                           ","67                            ","15.764700                     ","358                           ","84.235200                     "
"2005","79207","11","0637","","03","Mid/Jr Hi Schools","N","Boyceville Community","","PreK-12","187                           ","30                            ","16.042700                     ","157                           ","83.957200                     "
"2005","79207","11","0637","","03","High Schools","N","Boyceville Community","","PreK-12","308                           ","53                            ","17.207700                     ","255                           ","82.792200                     "
"2005","75781","11","0637","0020","04","Elem. Schools","N","Boyceville Community","Tiffany Creek Elementary","PreK-12","425                           ","67                            ","15.764700                     ","358                           ","84.235200                     "
"2005","75782","11","0637","0040","04","High Schools","N","Boyceville Community","Boyceville High","PreK-12","308                           ","53                            ","17.207700                     ","255                           ","82.792200                     "
"2005","75088","11","0637","0200","04","Mid/Jr Hi Schools","N","Boyceville Community","Boyceville Middle Sch","PreK-12","187                           ","30                            ","16.042700                     ","157                           ","83.957200                     "
"2005","75626","11","0903","","03","High Schools","N","Cameron","","PreK-12","282                           ","42                            ","14.893600                     ","240                           ","85.106300                     "
"2005","75626","11","0903","","03","Mid/Jr Hi Schools","N","Cameron","","PreK-12","289                           ","47                            ","16.262900                     ","242                           ","83.737000                     "
"2005","75626","11","0903","","03","Elem. Schools","N","Cameron","","PreK-12","294                           ","43                            ","14.625800                     ","251                           ","85.374100                     "
"2005","75626","11","0903","","03","El/Sec Combined Schls","N","Cameron","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","75624","11","0903","0020","04","Elem. Schools","N","Cameron","Cameron Elementary","PreK-12","294                           ","43                            ","14.625800                     ","251                           ","85.374100                     "
"2005","75625","11","0903","0040","04","High Schools","N","Cameron","Cameron High","PreK-12","282                           ","42                            ","14.893600                     ","240                           ","85.106300                     "
"2005","75091","11","0903","0200","04","Mid/Jr Hi Schools","N","Cameron","Cameron Middle","PreK-12","289                           ","47                            ","16.262900                     ","242                           ","83.737000                     "
"2005","78893","11","0903","9410","4C","High Schools","Y","Cameron","Barron County Learning Center","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79202","11","1078","","03","El/Sec Combined Schls","N","Chetek","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2005","79202","11","1078","","03","Elem. Schools","N","Chetek","","PreK-12","467                           ","72                            ","15.417500                     ","395                           ","84.582400                     "
"2005","79202","11","1078","","03","Mid/Jr Hi Schools","N","Chetek","","PreK-12","240                           ","43                            ","17.916600                     ","197                           ","82.083300                     "
"2005","79202","11","1078","","03","High Schools","N","Chetek","","PreK-12","362                           ","41                            ","11.325900                     ","321                           ","88.674000                     "
"2005","75774","11","1078","0040","04","High Schools","N","Chetek","Chetek High","PreK-12","362                           ","41                            ","11.325900                     ","321                           ","88.674000                     "
