"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","75776","10","0217","","03","Elem. Schools","N","Augusta","","Elem. Schools","241",103,42.738500,138,57.261400,3,1.244800,0,.000000,4,1.659700,8,3.319500,226,93.775900
"2005","75776","10","0217","","03","El/Sec Combined Schls","N","Augusta","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75776","10","0217","","03","Summary","N","Augusta","","Summary","585",271,46.324700,314,53.675200,5,.854700,0,.000000,8,1.367500,14,2.393100,558,95.384600
"2005","75790","10","0217","0020","04","Elem. Schools","N","Augusta","Augusta Elementary","Elem. Schools","241",103,42.738500,138,57.261400,3,1.244800,0,.000000,4,1.659700,8,3.319500,226,93.775900
"2005","75791","10","0217","0040","04","High Schools","N","Augusta","Augusta High","High Schools","344",168,48.837200,176,51.162700,2,.581300,0,.000000,4,1.162700,6,1.744100,332,96.511600
"2005","75780","10","0497","","03","High Schools","N","Bloomer","","High Schools","413",195,47.215400,218,52.784500,0,.000000,5,1.210600,3,.726300,1,.242100,404,97.820800
"2005","75780","10","0497","","03","Mid/Jr Hi Schools","N","Bloomer","","Mid/Jr Hi Schools","230",102,44.347800,128,55.652100,0,.000000,0,.000000,2,.869500,1,.434700,227,98.695600
"2005","75780","10","0497","","03","Elem. Schools","N","Bloomer","","Elem. Schools","417",206,49.400400,211,50.599500,1,.239800,2,.479600,3,.719400,1,.239800,410,98.321300
"2005","75780","10","0497","","03","El/Sec Combined Schls","N","Bloomer","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75780","10","0497","","03","Summary","N","Bloomer","","Summary","1060",503,47.452800,557,52.547100,1,.094300,7,.660300,8,.754700,3,.283000,1041,98.207500
"2005","75777","10","0497","0020","04","Elem. Schools","N","Bloomer","Bloomer Elementary","Elem. Schools","417",206,49.400400,211,50.599500,1,.239800,2,.479600,3,.719400,1,.239800,410,98.321300
"2005","75778","10","0497","0040","04","High Schools","N","Bloomer","Bloomer High","High Schools","413",195,47.215400,218,52.784500,0,.000000,5,1.210600,3,.726300,1,.242100,404,97.820800
"2005","79206","10","0497","0060","04","Mid/Jr Hi Schools","N","Bloomer","Bloomer Middle School","Mid/Jr Hi Schools","230",102,44.347800,128,55.652100,0,.000000,0,.000000,2,.869500,1,.434700,227,98.695600
"2005","79184","10","0735","","03","High Schools","N","Bruce","","High Schools","236",111,47.033800,125,52.966100,6,2.542300,7,2.966100,0,.000000,2,.847400,221,93.644000
"2005","79184","10","0735","","03","Mid/Jr Hi Schools","N","Bruce","","Mid/Jr Hi Schools","126",64,50.793600,62,49.206300,0,.000000,1,.793600,1,.793600,0,.000000,124,98.412600
"2005","79184","10","0735","","03","Elem. Schools","N","Bruce","","Elem. Schools","239",101,42.259400,138,57.740500,5,2.092000,0,.000000,2,.836800,2,.836800,230,96.234300
"2005","79184","10","0735","","03","El/Sec Combined Schls","N","Bruce","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79184","10","0735","","03","Summary","N","Bruce","","Summary","601",276,45.923400,325,54.076500,11,1.830200,8,1.331100,3,.499100,4,.665500,575,95.673800
"2005","75637","10","0735","0020","04","Elem. Schools","N","Bruce","Bruce Elementary","Elem. Schools","239",101,42.259400,138,57.740500,5,2.092000,0,.000000,2,.836800,2,.836800,230,96.234300
"2005","75638","10","0735","0040","04","High Schools","N","Bruce","Bruce High","High Schools","236",111,47.033800,125,52.966100,6,2.542300,7,2.966100,0,.000000,2,.847400,221,93.644000
"2005","75214","10","0735","0210","04","Mid/Jr Hi Schools","N","Bruce","Bruce Middle","Mid/Jr Hi Schools","126",64,50.793600,62,49.206300,0,.000000,1,.793600,1,.793600,0,.000000,124,98.412600
"2005","75773","10","0870","","03","High Schools","N","Cadott Community","","High Schools","295",137,46.440600,158,53.559300,1,.338900,0,.000000,0,.000000,2,.677900,292,98.983000
"2005","75773","10","0870","","03","Mid/Jr Hi Schools","N","Cadott Community","","Mid/Jr Hi Schools","138",59,42.753600,79,57.246300,2,1.449200,0,.000000,1,.724600,1,.724600,134,97.101400
"2005","75773","10","0870","","03","Elem. Schools","N","Cadott Community","","Elem. Schools","424",187,44.103700,237,55.896200,1,.235800,4,.943300,4,.943300,2,.471600,413,97.405600
"2005","75773","10","0870","","03","El/Sec Combined Schls","N","Cadott Community","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75773","10","0870","","03","Summary","N","Cadott Community","","Summary","857",383,44.690700,474,55.309200,4,.466700,4,.466700,5,.583400,5,.583400,839,97.899600
"2005","75769","10","0870","0020","04","Elem. Schools","N","Cadott Community","Cadott Elementary","Elem. Schools","424",187,44.103700,237,55.896200,1,.235800,4,.943300,4,.943300,2,.471600,413,97.405600
"2005","75770","10","0870","0040","04","High Schools","N","Cadott Community","Cadott High","High Schools","295",137,46.440600,158,53.559300,1,.338900,0,.000000,0,.000000,2,.677900,292,98.983000
"2005","75771","10","0870","0060","04","Mid/Jr Hi Schools","N","Cadott Community","Cadott Junior High","Mid/Jr Hi Schools","138",59,42.753600,79,57.246300,2,1.449200,0,.000000,1,.724600,1,.724600,134,97.101400
"2005","75757","10","1092","","03","High Schools","N","Chippewa Falls Area","","High Schools","1475",707,47.932200,768,52.067700,14,.949100,31,2.101600,8,.542300,16,1.084700,1406,95.322000
"2005","75757","10","1092","","03","Mid/Jr Hi Schools","N","Chippewa Falls Area","","Mid/Jr Hi Schools","1064",521,48.966100,543,51.033800,8,.751800,21,1.973600,11,1.033800,9,.845800,1015,95.394700
"2005","75757","10","1092","","03","Elem. Schools","N","Chippewa Falls Area","","Elem. Schools","1935",894,46.201500,1041,53.798400,12,.620100,33,1.705400,32,1.653700,12,.620100,1846,95.400500
"2005","75757","10","1092","","03","El/Sec Combined Schls","N","Chippewa Falls Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75757","10","1092","","03","Summary","N","Chippewa Falls Area","","Summary","4474",2122,47.429500,2352,52.570400,34,.759900,85,1.899800,51,1.139900,37,.827000,4267,95.373200
"2005","75762","10","1092","0040","04","Mid/Jr Hi Schools","N","Chippewa Falls Area","Chippewa Falls Middle","Mid/Jr Hi Schools","1064",521,48.966100,543,51.033800,8,.751800,21,1.973600,11,1.033800,9,.845800,1015,95.394700
"2005","75763","10","1092","0060","04","High Schools","N","Chippewa Falls Area","Chippewa Falls High","High Schools","1475",707,47.932200,768,52.067700,14,.949100,31,2.101600,8,.542300,16,1.084700,1406,95.322000
"2005","75764","10","1092","0110","04","Elem. Schools","N","Chippewa Falls Area","Halmstad Elementary","Elem. Schools","329",161,48.936100,168,51.063800,2,.607900,11,3.343400,9,2.735500,6,1.823700,301,91.489300
"2005","79203","10","1092","0120","04","Elem. Schools","N","Chippewa Falls Area","Hillcrest Elementary","Elem. Schools","342",151,44.152000,191,55.847900,1,.292300,7,2.046700,3,.877100,0,.000000,331,96.783600
"2005","75728","10","1092","0140","04","Elem. Schools","N","Chippewa Falls Area","Jim Falls Elementary","Elem. Schools","119",65,54.621800,54,45.378100,0,.000000,0,.000000,1,.840300,1,.840300,117,98.319300
"2005","75765","10","1092","0160","04","Elem. Schools","N","Chippewa Falls Area","Southview Elementary","Elem. Schools","280",127,45.357100,153,54.642800,3,1.071400,7,2.500000,2,.714200,3,1.071400,265,94.642800
"2005","75766","10","1092","0200","04","Elem. Schools","N","Chippewa Falls Area","Stillson Elementary","Elem. Schools","361",160,44.321300,201,55.678600,5,1.385000,6,1.662000,6,1.662000,0,.000000,344,95.290800
"2005","75305","10","1092","0220","04","Elem. Schools","N","Chippewa Falls Area","Parkview Elementary","Elem. Schools","504",230,45.634900,274,54.365000,1,.198400,2,.396800,11,2.182500,2,.396800,488,96.825300
"2005","76198","10","1162","","03","High Schools","N","Colby","","High Schools","409",200,48.899700,209,51.100200,6,1.466900,6,1.466900,1,.244400,9,2.200400,387,94.621000
"2005","76198","10","1162","","03","Mid/Jr Hi Schools","N","Colby","","Mid/Jr Hi Schools","218",109,50.000000,109,50.000000,1,.458700,0,.000000,2,.917400,11,5.045800,204,93.577900
"2005","76198","10","1162","","03","Elem. Schools","N","Colby","","Elem. Schools","444",198,44.594500,246,55.405400,3,.675600,1,.225200,3,.675600,33,7.432400,404,90.990900
"2005","76198","10","1162","","03","El/Sec Combined Schls","N","Colby","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76198","10","1162","","03","Summary","N","Colby","","Summary","1071",507,47.338900,564,52.661000,10,.933700,7,.653500,6,.560200,53,4.948600,995,92.903800
"2005","76195","10","1162","0020","04","Elem. Schools","N","Colby","Colby Elementary","Elem. Schools","234",101,43.162300,133,56.837600,1,.427300,1,.427300,3,1.282000,18,7.692300,211,90.170900
"2005","76196","10","1162","0040","04","High Schools","N","Colby","Colby High","High Schools","409",200,48.899700,209,51.100200,6,1.466900,6,1.466900,1,.244400,9,2.200400,387,94.621000
"2005","76201","10","1162","0100","04","Elem. Schools","N","Colby","Dorchester Elementary","Elem. Schools","125",56,44.800000,69,55.200000,2,1.600000,0,.000000,0,.000000,9,7.200000,114,91.200000
"2005","76065","10","1162","0120","04","Elem. Schools","N","Colby","Unity Early Learning Center","Elem. Schools","85",41,48.235200,44,51.764700,0,.000000,0,.000000,0,.000000,6,7.058800,79,92.941100
"2005","75208","10","1162","0210","04","Mid/Jr Hi Schools","N","Colby","Colby Middle","Mid/Jr Hi Schools","218",109,50.000000,109,50.000000,1,.458700,0,.000000,2,.917400,11,5.045800,204,93.577900
"2005","75748","10","1204","","03","High Schools","N","Cornell","","High Schools","268",124,46.268600,144,53.731300,4,1.492500,3,1.119400,2,.746200,0,.000000,259,96.641700
"2005","75748","10","1204","","03","Mid/Jr Hi Schools","N","Cornell","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75748","10","1204","","03","Elem. Schools","N","Cornell","","Elem. Schools","264",124,46.969600,140,53.030300,1,.378700,1,.378700,0,.000000,2,.757500,260,98.484800
"2005","75748","10","1204","","03","El/Sec Combined Schls","N","Cornell","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75748","10","1204","","03","Summary","N","Cornell","","Summary","532",248,46.616500,284,53.383400,5,.939800,4,.751800,2,.375900,2,.375900,519,97.556300
"2005","75746","10","1204","0020","04","Elem. Schools","N","Cornell","Cornell Elementary","Elem. Schools","264",124,46.969600,140,53.030300,1,.378700,1,.378700,0,.000000,2,.757500,260,98.484800
"2005","75747","10","1204","0040","04","High Schools","N","Cornell","Cornell High","High Schools","268",124,46.268600,144,53.731300,4,1.492500,3,1.119400,2,.746200,0,.000000,259,96.641700
"2005","75802","10","1554","","03","High Schools","N","Eau Claire Area","","High Schools","3574",1739,48.656900,1835,51.343000,38,1.063200,333,9.317200,56,1.566800,52,1.454900,3095,86.597600
"2005","75802","10","1554","","03","Mid/Jr Hi Schools","N","Eau Claire Area","","Mid/Jr Hi Schools","2343",1160,49.509100,1183,50.490800,24,1.024300,246,10.499300,51,2.176600,22,.938900,2000,85.360600
"2005","75802","10","1554","","03","Elem. Schools","N","Eau Claire Area","","Elem. Schools","4515",2199,48.704300,2316,51.295600,54,1.196000,360,7.973400,138,3.056400,70,1.550300,3893,86.223600
"2005","75802","10","1554","","03","El/Sec Combined Schls","N","Eau Claire Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75802","10","1554","","03","Summary","N","Eau Claire Area","","Summary","10432",5098,48.868800,5334,51.131100,116,1.111900,939,9.001100,245,2.348500,144,1.380300,8988,86.157900
"2005","79212","10","1554","0100","04","Elem. Schools","N","Eau Claire Area","Flynn Elementary","Elem. Schools","268",124,46.268600,144,53.731300,5,1.865600,16,5.970100,12,4.477600,3,1.119400,232,86.567100
"2005","74941","10","1554","0111","04","Elem. Schools","Y","Eau Claire Area","Montessori Charter School","Elem. Schools","80",36,45.000000,44,55.000000,2,2.500000,3,3.750000,3,3.750000,2,2.500000,70,87.500000
"2005","79211","10","1554","0170","04","Mid/Jr Hi Schools","N","Eau Claire Area","DeLong Middle School","Mid/Jr Hi Schools","895",452,50.502700,443,49.497200,8,.893800,121,13.519500,20,2.234600,7,.782100,739,82.569800
"2005","75809","10","1554","0200","04","Elem. Schools","N","Eau Claire Area","Little Red Elementary","Elem. Schools","130",55,42.307600,75,57.692300,1,.769200,2,1.538400,2,1.538400,0,.000000,125,96.153800
"2005","75807","10","1554","0220","04","Elem. Schools","N","Eau Claire Area","Locust Lane Elementary","Elem. Schools","342",168,49.122800,174,50.877100,4,1.169500,54,15.789400,22,6.432700,9,2.631500,253,73.976600
"2005","78969","10","1554","0240","04","Elem. Schools","N","Eau Claire Area","Longfellow Elementary","Elem. Schools","331",141,42.598100,190,57.401800,9,2.719000,68,20.543800,18,5.438000,7,2.114800,229,69.184200
"2005","75810","10","1554","0280","04","Elem. Schools","N","Eau Claire Area","Manz Elementary","Elem. Schools","358",190,53.072600,168,46.927300,5,1.396600,14,3.910600,9,2.513900,6,1.675900,324,90.502700
"2005","75811","10","1554","0340","04","High Schools","N","Eau Claire Area","Memorial High","High Schools","1820",915,50.274700,905,49.725200,13,.714200,97,5.329600,34,1.868100,24,1.318600,1652,90.769200
"2005","75812","10","1554","0350","04","Elem. Schools","N","Eau Claire Area","Meadowview Elementary","Elem. Schools","398",191,47.989900,207,52.010000,1,.251200,13,3.266300,13,3.266300,6,1.507500,365,91.708500
"2005","75808","10","1554","0400","04","High Schools","N","Eau Claire Area","North High","High Schools","1595",764,47.899600,831,52.100300,22,1.379300,231,14.482700,18,1.128500,24,1.504700,1300,81.504700
"2005","75092","10","1554","0410","04","High Schools","Y","Eau Claire Area","Technology Charter Sch","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79213","10","1554","0420","04","Elem. Schools","N","Eau Claire Area","Putnam Heights Elementary","Elem. Schools","392",206,52.551000,186,47.448900,3,.765300,14,3.571400,10,2.551000,6,1.530600,359,91.581600
"2005","75792","10","1554","0422","04","Elem. Schools","N","Eau Claire Area","Northwoods Elementary","Elem. Schools","403",204,50.620300,199,49.379600,3,.744400,22,5.459000,6,1.488800,3,.744400,369,91.563200
"2005","75813","10","1554","0460","04","Elem. Schools","N","Eau Claire Area","Robbins Elementary","Elem. Schools","404",189,46.782100,215,53.217800,0,.000000,21,5.198000,9,2.227700,7,1.732600,367,90.841500
"2005","75793","10","1554","0480","04","Elem. Schools","N","Eau Claire Area","Roosevelt Elementary","Elem. Schools","245",129,52.653000,116,47.346900,5,2.040800,21,8.571400,3,1.224400,1,.408100,215,87.755100
"2005","75794","10","1554","0500","04","Elem. Schools","N","Eau Claire Area","Davey Elementary","Elem. Schools","402",188,46.766100,214,53.233800,3,.746200,34,8.457700,14,3.482500,5,1.243700,346,86.069600
"2005","79210","10","1554","0520","04","Elem. Schools","N","Eau Claire Area","Sherman Elementary","Elem. Schools","415",205,49.397500,210,50.602400,7,1.686700,42,10.120400,11,2.650600,10,2.409600,345,83.132500
"2005","78970","10","1554","0540","04","Mid/Jr Hi Schools","N","Eau Claire Area","South Middle","Mid/Jr Hi Schools","853",393,46.072600,460,53.927300,12,1.406700,44,5.158200,21,2.461800,10,1.172300,766,89.800700
"2005","75323","10","1554","0560","04","Mid/Jr Hi Schools","N","Eau Claire Area","Northstar Middle","Mid/Jr Hi Schools","595",315,52.941100,280,47.058800,4,.672200,81,13.613400,10,1.680600,5,.840300,495,83.193200
"2005","75294","10","1554","0580","04","High Schools","Y","Eau Claire Area","McKinley Charter School","High Schools","159",60,37.735800,99,62.264100,3,1.886700,5,3.144600,4,2.515700,4,2.515700,143,89.937100
"2005","75288","10","1554","0590","04","Elem. Schools","N","Eau Claire Area","Lakeshore Elementary","Elem. Schools","347",173,49.855900,174,50.144000,6,1.729100,36,10.374600,6,1.729100,5,1.440900,294,84.726200
"2005","79190","10","1600","","03","High Schools","N","Eleva-Strum","","High Schools","315",148,46.984100,167,53.015800,2,.634900,1,.317400,2,.634900,3,.952300,307,97.460300
"2005","79190","10","1600","","03","Mid/Jr Hi Schools","N","Eleva-Strum","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79190","10","1600","","03","Elem. Schools","N","Eleva-Strum","","Elem. Schools","335",167,49.850700,168,50.149200,2,.597000,1,.298500,4,1.194000,5,1.492500,323,96.417900
"2005","79190","10","1600","","03","El/Sec Combined Schls","N","Eleva-Strum","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79190","10","1600","","03","Summary","N","Eleva-Strum","","Summary","650",315,48.461500,335,51.538400,4,.615300,2,.307600,6,.923000,8,1.230700,630,96.923000
"2005","79200","10","1600","0040","04","Elem. Schools","N","Eleva-Strum","Eleva Elementary","Elem. Schools","146",76,52.054700,70,47.945200,1,.684900,1,.684900,1,.684900,2,1.369800,141,96.575300
"2005","75675","10","1600","0060","04","High Schools","N","Eleva-Strum","Eleva-Strum High","High Schools","315",148,46.984100,167,53.015800,2,.634900,1,.317400,2,.634900,3,.952300,307,97.460300
"2005","75674","10","1600","0080","04","Elem. Schools","N","Eleva-Strum","Strum Elementary","Elem. Schools","189",91,48.148100,98,51.851800,1,.529100,0,.000000,3,1.587300,3,1.587300,182,96.296200
"2005","75735","10","1729","","03","High Schools","N","Fall Creek","","High Schools","269",117,43.494400,152,56.505500,0,.000000,4,1.486900,0,.000000,1,.371700,264,98.141200
"2005","75735","10","1729","","03","Mid/Jr Hi Schools","N","Fall Creek","","Mid/Jr Hi Schools","299",142,47.491600,157,52.508300,3,1.003300,0,.000000,0,.000000,1,.334400,295,98.662200
"2005","75735","10","1729","","03","Elem. Schools","N","Fall Creek","","Elem. Schools","322",151,46.894400,171,53.105500,2,.621100,0,.000000,3,.931600,2,.621100,315,97.826000
"2005","75735","10","1729","","03","El/Sec Combined Schls","N","Fall Creek","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75735","10","1729","","03","Summary","N","Fall Creek","","Summary","890",410,46.067400,480,53.932500,5,.561700,4,.449400,3,.337000,4,.449400,874,98.202200
"2005","75733","10","1729","0020","04","Elem. Schools","N","Fall Creek","Fall Creek Elementary","Elem. Schools","322",151,46.894400,171,53.105500,2,.621100,0,.000000,3,.931600,2,.621100,315,97.826000
"2005","79199","10","1729","0040","04","High Schools","N","Fall Creek","Fall Creek High","High Schools","269",117,43.494400,152,56.505500,0,.000000,4,1.486900,0,.000000,1,.371700,264,98.141200
"2005","75734","10","1729","0050","04","Mid/Jr Hi Schools","N","Fall Creek","Fall Creek Middle","Mid/Jr Hi Schools","299",142,47.491600,157,52.508300,3,1.003300,0,.000000,0,.000000,1,.334400,295,98.662200
"2005","79274","10","2135","","03","High Schools","N","Gilman","","High Schools","236",111,47.033800,125,52.966100,0,.000000,2,.847400,3,1.271100,4,1.694900,227,96.186400
"2005","79274","10","2135","","03","Mid/Jr Hi Schools","N","Gilman","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79274","10","2135","","03","Elem. Schools","N","Gilman","","Elem. Schools","221",106,47.963800,115,52.036100,0,.000000,4,1.809900,0,.000000,5,2.262400,212,95.927600
"2005","79274","10","2135","","03","El/Sec Combined Schls","N","Gilman","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79274","10","2135","","03","Summary","N","Gilman","","Summary","457",217,47.483500,240,52.516400,0,.000000,6,1.312900,3,.656400,9,1.969300,439,96.061200
"2005","76181","10","2135","0040","04","Elem. Schools","N","Gilman","Gilman Elementary","Elem. Schools","221",106,47.963800,115,52.036100,0,.000000,4,1.809900,0,.000000,5,2.262400,212,95.927600
"2005","76182","10","2135","0060","04","High Schools","N","Gilman","Gilman High","High Schools","236",111,47.033800,125,52.966100,0,.000000,2,.847400,3,1.271100,4,1.694900,227,96.186400
"2005","75033","10","2135","0400","04","High Schools","Y","Gilman","Gilman Charter Sch","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75721","10","2142","","03","High Schools","N","Gilmanton","","High Schools","109",52,47.706400,57,52.293500,0,.000000,0,.000000,0,.000000,0,.000000,109,100.000000
"2005","75721","10","2142","","03","Mid/Jr Hi Schools","N","Gilmanton","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75721","10","2142","","03","Elem. Schools","N","Gilmanton","","Elem. Schools","121",61,50.413200,60,49.586700,0,.000000,1,.826400,1,.826400,0,.000000,119,98.347100
"2005","75721","10","2142","","03","El/Sec Combined Schls","N","Gilmanton","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","75721","10","2142","","03","Summary","N","Gilmanton","","Summary","230",113,49.130400,117,50.869500,0,.000000,1,.434700,1,.434700,0,.000000,228,99.130400
"2005","75736","10","2142","0020","04","Elem. Schools","N","Gilmanton","Dover Elementary","Elem. Schools","54",26,48.148100,28,51.851800,0,.000000,1,1.851800,1,1.851800,0,.000000,52,96.296200
"2005","75737","10","2142","0040","04","Elem. Schools","N","Gilmanton","Gilmanton Elementary","Elem. Schools","67",35,52.238800,32,47.761100,0,.000000,0,.000000,0,.000000,0,.000000,67,100.000000
"2005","75720","10","2142","0060","04","High Schools","N","Gilmanton","Gilmanton High","High Schools","109",52,47.706400,57,52.293500,0,.000000,0,.000000,0,.000000,0,.000000,109,100.000000
"2005","79275","10","2226","","03","High Schools","N","Granton Area","","High Schools","103",54,52.427100,49,47.572800,0,.000000,1,.970800,1,.970800,0,.000000,101,98.058200
"2005","79275","10","2226","","03","Mid/Jr Hi Schools","N","Granton Area","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79275","10","2226","","03","Elem. Schools","N","Granton Area","","Elem. Schools","178",86,48.314600,92,51.685300,3,1.685300,1,.561700,4,2.247100,0,.000000,170,95.505600
"2005","79275","10","2226","","03","El/Sec Combined Schls","N","Granton Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","79275","10","2226","","03","Summary","N","Granton Area","","Summary","281",140,49.822000,141,50.177900,3,1.067600,2,.711700,5,1.779300,0,.000000,271,96.441200
"2005","76184","10","2226","0020","04","Elem. Schools","N","Granton Area","Granton Elementary","Elem. Schools","178",86,48.314600,92,51.685300,3,1.685300,1,.561700,4,2.247100,0,.000000,170,95.505600
"2005","76185","10","2226","0040","04","High Schools","N","Granton Area","Granton High","High Schools","103",54,52.427100,49,47.572800,0,.000000,1,.970800,1,.970800,0,.000000,101,98.058200
"2005","78905","10","2226","9404","4C","High Schools","Y","Granton Area","Clark Co Alternative Charter","High Schools","1",0,.000000,1,100.000000,0,.000000,0,.000000,0,.000000,0,.000000,1,100.000000
"2005","76173","10","2394","","03","High Schools","N","Greenwood","","High Schools","240",112,46.666600,128,53.333300,0,.000000,0,.000000,0,.000000,1,.416600,239,99.583300
"2005","76173","10","2394","","03","Mid/Jr Hi Schools","N","Greenwood","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76173","10","2394","","03","Elem. Schools","N","Greenwood","","Elem. Schools","227",109,48.017600,118,51.982300,1,.440500,0,.000000,4,1.762100,2,.881000,220,96.916200
"2005","76173","10","2394","","03","El/Sec Combined Schls","N","Greenwood","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","76173","10","2394","","03","Summary","N","Greenwood","","Summary","467",221,47.323300,246,52.676600,1,.214100,0,.000000,4,.856500,3,.642300,459,98.286900
