"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2003","53415","04","0084","","03","High Schools","N","Alma","","PreK-12","152                           ","35                            ","23.026300                     ","117                           ","76.973600                     "
"2003","53415","04","0084","","03","Mid/Jr Hi Schools","N","Alma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53415","04","0084","","03","Elem. Schools","N","Alma","","PreK-12","246                           ","22                            ","8.943000                      ","224                           ","91.056900                     "
"2003","53415","04","0084","","03","El/Sec Combined Schls","N","Alma","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52074","04","0084","0020","04","Elem. Schools","N","Alma","Alma El","PreK-12","246                           ","22                            ","8.943000                      ","224                           ","91.056900                     "
"2003","52075","04","0084","0040","04","High Schools","N","Alma","Alma Hi","PreK-12","152                           ","35                            ","23.026300                     ","117                           ","76.973600                     "
"2003","53416","04","0091","","03","El/Sec Combined Schls","N","Alma Center","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53416","04","0091","","03","Elem. Schools","N","Alma Center","","PreK-12","343                           ","40                            ","11.661800                     ","303                           ","88.338100                     "
"2003","53416","04","0091","","03","Mid/Jr Hi Schools","N","Alma Center","","PreK-12","87                            ","10                            ","11.494200                     ","77                            ","88.505700                     "
"2003","53416","04","0091","","03","High Schools","N","Alma Center","","PreK-12","184                           ","25                            ","13.586900                     ","159                           ","86.413000                     "
"2003","52076","04","0091","0060","04","High Schools","N","Alma Center","Lincoln Hi","PreK-12","184                           ","25                            ","13.586900                     ","159                           ","86.413000                     "
"2003","52077","04","0091","0070","04","","N","Alma Center","Lincoln Jr","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52153","04","0091","0080","04","Elem. Schools","N","Alma Center","Lincoln El","PreK-12","343                           ","40                            ","11.661800                     ","303                           ","88.338100                     "
"2003","53644","04","0154","","03","High Schools","N","Arcadia","","PreK-12","309                           ","29                            ","9.385100                      ","280                           ","90.614800                     "
"2003","53644","04","0154","","03","Mid/Jr Hi Schools","N","Arcadia","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53644","04","0154","","03","Elem. Schools","N","Arcadia","","PreK-12","616                           ","84                            ","13.636300                     ","532                           ","86.363600                     "
"2003","53644","04","0154","","03","El/Sec Combined Schls","N","Arcadia","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","54577","04","0154","0020","04","Elem. Schools","N","Arcadia","Arcadia El","PreK-12","616                           ","84                            ","13.636300                     ","532                           ","86.363600                     "
"2003","52078","04","0154","0040","04","High Schools","N","Arcadia","Arcadia Hi","PreK-12","309                           ","29                            ","9.385100                      ","280                           ","90.614800                     "
"2003","53645","04","0245","","03","El/Sec Combined Schls","N","Bangor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53645","04","0245","","03","Elem. Schools","N","Bangor","","PreK-12","279                           ","24                            ","8.602100                      ","255                           ","91.397800                     "
"2003","53645","04","0245","","03","Mid/Jr Hi Schools","N","Bangor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53645","04","0245","","03","High Schools","N","Bangor","","PreK-12","379                           ","51                            ","13.456400                     ","328                           ","86.543500                     "
"2003","52919","04","0245","0020","04","Elem. Schools","N","Bangor","Bangor El","PreK-12","279                           ","24                            ","8.602100                      ","255                           ","91.397800                     "
"2003","52920","04","0245","0040","04","High Schools","N","Bangor","Bangor Mid/Hi","PreK-12","379                           ","51                            ","13.456400                     ","328                           ","86.543500                     "
"2003","53646","04","0476","","03","High Schools","N","Black River Falls","","PreK-12","646                           ","110                           ","17.027800                     ","536                           ","82.972100                     "
"2003","53646","04","0476","","03","Mid/Jr Hi Schools","N","Black River Falls","","PreK-12","474                           ","83                            ","17.510500                     ","391                           ","82.489400                     "
"2003","53646","04","0476","","03","Elem. Schools","N","Black River Falls","","PreK-12","801                           ","120                           ","14.981200                     ","681                           ","85.018700                     "
"2003","53646","04","0476","","03","El/Sec Combined Schls","N","Black River Falls","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52921","04","0476","0040","04","High Schools","N","Black River Falls","Black River Falls Hi","PreK-12","646                           ","110                           ","17.027800                     ","536                           ","82.972100                     "
"2003","52922","04","0476","0060","04","Mid/Jr Hi Schools","N","Black River Falls","Black River Falls Mid","PreK-12","474                           ","83                            ","17.510500                     ","391                           ","82.489400                     "
"2003","52923","04","0476","0080","04","Elem. Schools","N","Black River Falls","Forrest Street El","PreK-12","320                           ","63                            ","19.687500                     ","257                           ","80.312500                     "
"2003","52924","04","0476","0100","04","Elem. Schools","N","Black River Falls","Gebhardt El","PreK-12","198                           ","36                            ","18.181800                     ","162                           ","81.818100                     "
"2003","52925","04","0476","0130","04","Elem. Schools","N","Black River Falls","Third Street El","PreK-12","283                           ","21                            ","7.420400                      ","262                           ","92.579500                     "
"2003","53647","04","0485","","03","El/Sec Combined Schls","N","Blair-Taylor","","PreK-12","344                           ","54                            ","15.697600                     ","290                           ","84.302300                     "
"2003","53647","04","0485","","03","Elem. Schools","N","Blair-Taylor","","PreK-12","379                           ","51                            ","13.456400                     ","328                           ","86.543500                     "
"2003","53647","04","0485","","03","Mid/Jr Hi Schools","N","Blair-Taylor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53647","04","0485","","03","High Schools","N","Blair-Taylor","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","54758","04","0485","0011","04","El/Sec Combined Schls","N","Blair-Taylor","Blair-Taylor Hi","PreK-12","344                           ","54                            ","15.697600                     ","290                           ","84.302300                     "
"2003","52926","04","0485","0034","04","Elem. Schools","N","Blair-Taylor","Blair-Taylor El","PreK-12","379                           ","51                            ","13.456400                     ","328                           ","86.543500                     "
"2003","53648","04","0980","","03","High Schools","N","Cashton","","PreK-12","303                           ","35                            ","11.551100                     ","268                           ","88.448800                     "
"2003","53648","04","0980","","03","Mid/Jr Hi Schools","N","Cashton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53648","04","0980","","03","Elem. Schools","N","Cashton","","PreK-12","245                           ","38                            ","15.510200                     ","207                           ","84.489700                     "
"2003","53648","04","0980","","03","El/Sec Combined Schls","N","Cashton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
