"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2004","67815","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","All Races","Both Genders",197,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",197,"100.0000000000                "
"2004","67815","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",117,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",117,"100.0000000000                "
"2004","67815","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","All Races","Both Genders",126,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",126,"100.0000000000                "
"2004","67815","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2004","67815","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders",440,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",440,"100.0000000000                "
"2004","67812","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders",197,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",197,"100.0000000000                "
"2004","67813","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders",126,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",126,"100.0000000000                "
"2004","67814","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders",117,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",117,"100.0000000000                "
"2004","67808","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","All Races","Both Genders",473,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",473,"100.0000000000                "
"2004","67808","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",166,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",166,"100.0000000000                "
