"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2003","53327","03","0161","","03","High Schools","N","Argyle","","PreK-12","164                           ","20                            ","12.195100                     ","144                           ","87.804800                     "
"2003","53327","03","0161","","03","Mid/Jr Hi Schools","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53327","03","0161","","03","Elem. Schools","N","Argyle","","PreK-12","172                           ","25                            ","14.534800                     ","147                           ","85.465100                     "
"2003","53327","03","0161","","03","El/Sec Combined Schls","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","51712","03","0161","0020","04","Elem. Schools","N","Argyle","Argyle El","PreK-12","172                           ","25                            ","14.534800                     ","147                           ","85.465100                     "
"2003","51713","03","0161","0040","04","High Schools","N","Argyle","Argyle Hi","PreK-12","164                           ","20                            ","12.195100                     ","144                           ","87.804800                     "
"2003","53330","03","0287","","03","El/Sec Combined Schls","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53330","03","0287","","03","Elem. Schools","N","Barneveld","","PreK-12","204                           ","47                            ","23.039200                     ","157                           ","76.960700                     "
"2003","53330","03","0287","","03","Mid/Jr Hi Schools","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53330","03","0287","","03","High Schools","N","Barneveld","","PreK-12","227                           ","28                            ","12.334800                     ","199                           ","87.665100                     "
"2003","51714","03","0287","0020","04","Elem. Schools","N","Barneveld","Barneveld El","PreK-12","204                           ","47                            ","23.039200                     ","157                           ","76.960700                     "
"2003","51715","03","0287","0040","04","High Schools","N","Barneveld","Barneveld Hi","PreK-12","227                           ","28                            ","12.334800                     ","199                           ","87.665100                     "
"2003","53332","03","0364","","03","High Schools","N","Belmont Community","","PreK-12","181                           ","18                            ","9.944700                      ","163                           ","90.055200                     "
"2003","53332","03","0364","","03","Mid/Jr Hi Schools","N","Belmont Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53332","03","0364","","03","Elem. Schools","N","Belmont Community","","PreK-12","172                           ","27                            ","15.697600                     ","145                           ","84.302300                     "
"2003","53332","03","0364","","03","El/Sec Combined Schls","N","Belmont Community","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","51719","03","0364","0020","04","Elem. Schools","N","Belmont Community","Belmont El","PreK-12","172                           ","27                            ","15.697600                     ","145                           ","84.302300                     "
"2003","51720","03","0364","0040","04","High Schools","N","Belmont Community","Belmont Hi","PreK-12","181                           ","18                            ","9.944700                      ","163                           ","90.055200                     "
"2003","53349","03","0427","","03","El/Sec Combined Schls","N","Benton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53349","03","0427","","03","Elem. Schools","N","Benton","","PreK-12","154                           ","30                            ","19.480500                     ","124                           ","80.519400                     "
"2003","53349","03","0427","","03","Mid/Jr Hi Schools","N","Benton","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53349","03","0427","","03","High Schools","N","Benton","","PreK-12","133                           ","19                            ","14.285700                     ","114                           ","85.714200                     "
