"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10256","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","286",135,"47.202700                     ",151,"52.797200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",15,"5.244700                      ",271,"94.755200                     "
"1998","10256","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","144",79,"54.861100                     ",65,"45.138800                     ",1,"0.694400                      ",0,"0.000000                      ",0,"0.000000                      ",7,"4.861100                      ",136,"94.444400                     "
"1998","10256","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","211",95,"45.023600                     ",116,"54.976300                     ",1,"0.473900                      ",0,"0.000000                      ",0,"0.000000                      ",6,"2.843600                      ",204,"96.682400                     "
"1998","10256","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10256","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","641",309,"48.205900                     ",332,"51.794000                     ",2,"0.312000                      ",0,"0.000000                      ",0,"0.000000                      ",28,"4.368100                      ",611,"95.319800                     "
"1998","14125","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","286",135,"47.202700                     ",151,"52.797200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",15,"5.244700                      ",271,"94.755200                     "
"1998","14126","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Hi","Grades PreK-12","211",95,"45.023600                     ",116,"54.976300                     ",1,"0.473900                      ",0,"0.000000                      ",0,"0.000000                      ",6,"2.843600                      ",204,"96.682400                     "
"1998","14127","10","0007","0060","04","Mid/Jr Hi ","N","Abbotsford","Abbotsford Jr","Grades PreK-12","144",79,"54.861100                     ",65,"45.138800                     ",1,"0.694400                      ",0,"0.000000                      ",0,"0.000000                      ",7,"4.861100                      ",136,"94.444400                     "
"1998","10332","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","482",230,"47.717800                     ",252,"52.282100                     ",9,"1.867200                      ",10,"2.074600                      ",2,"0.414900                      ",1,"0.207400                      ",460,"95.435600                     "
"1998","10332","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","458",214,"46.724800                     ",244,"53.275100                     ",7,"1.528300                      ",19,"4.148400                      ",3,"0.655000                      ",6,"1.310000                      ",423,"92.358000                     "
