"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2003","53415","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","All Races","Both Genders",246,57,"23.1707317000                 ",189,"76.8292682900                 "
"2003","53415","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53415","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","All Races","Both Genders",152,35,"23.0263157800                 ",117,"76.9736842100                 "
"2003","53415","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53415","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders",398,92,"23.1155778800                 ",306,"76.8844221100                 "
"2003","52074","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","All Races","Both Genders",246,57,"23.1707317000                 ",189,"76.8292682900                 "
"2003","52075","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","All Races","Both Genders",152,35,"23.0263157800                 ",117,"76.9736842100                 "
"2003","53416","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","All Races","Both Genders",343,145,"42.2740524700                 ",198,"57.7259475200                 "
"2003","53416","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",87,26,"29.8850574700                 ",61,"70.1149425200                 "
"2003","53416","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","All Races","Both Genders",184,46,"25.0000000000                 ",138,"75.0000000000                 "
"2003","53416","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53416","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders",614,217,"35.3420195400                 ",397,"64.6579804500                 "
"2003","52076","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","All Races","Both Genders",184,46,"25.0000000000                 ",138,"75.0000000000                 "
"2003","52077","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","All Races","Both Genders",87,26,"29.8850574700                 ",61,"70.1149425200                 "
"2003","52153","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","All Races","Both Genders",343,145,"42.2740524700                 ",198,"57.7259475200                 "
"2003","53644","04","0154","","03","Elem      ","N","Arcadia","","Elementary School Type/ Prek-12","All Races","Both Genders",616,201,"32.6298701200                 ",415,"67.3701298700                 "
"2003","53644","04","0154","","03","Mid/Jr Hi ","N","Arcadia","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53644","04","0154","","03","High      ","N","Arcadia","","High School Type/ PreK-12","All Races","Both Genders",309,56,"18.1229773400                 ",253,"81.8770226500                 "
"2003","53644","04","0154","","03","El/Sec    ","N","Arcadia","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53644","04","0154","","03","Summary   ","N","Arcadia","","Grades PreK-12","All Races","Both Genders",925,257,"27.7837837800                 ",668,"72.2162162100                 "
"2003","54577","04","0154","0020","04","Elem      ","N","Arcadia","Arcadia El","Grades PreK-12","All Races","Both Genders",616,201,"32.6298701200                 ",415,"67.3701298700                 "
"2003","52078","04","0154","0040","04","High      ","N","Arcadia","Arcadia Hi","Grades PreK-12","All Races","Both Genders",309,56,"18.1229773400                 ",253,"81.8770226500                 "
"2003","53645","04","0245","","03","Elem      ","N","Bangor","","Elementary School Type/ Prek-12","All Races","Both Genders",279,72,"25.8064516100                 ",207,"74.1935483800                 "
"2003","53645","04","0245","","03","Mid/Jr Hi ","N","Bangor","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53645","04","0245","","03","High      ","N","Bangor","","High School Type/ PreK-12","All Races","Both Genders",379,101,"26.6490765100                 ",278,"73.3509234800                 "
"2003","53645","04","0245","","03","El/Sec    ","N","Bangor","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53645","04","0245","","03","Summary   ","N","Bangor","","Grades PreK-12","All Races","Both Genders",658,173,"26.2917933100                 ",485,"73.7082066800                 "
"2003","52919","04","0245","0020","04","Elem      ","N","Bangor","Bangor El","Grades PreK-12","All Races","Both Genders",279,72,"25.8064516100                 ",207,"74.1935483800                 "
"2003","52920","04","0245","0040","04","High      ","N","Bangor","Bangor Mid/Hi","Grades PreK-12","All Races","Both Genders",379,101,"26.6490765100                 ",278,"73.3509234800                 "
"2003","53646","04","0476","","03","Elem      ","N","Black River Falls","","Elementary School Type/ Prek-12","All Races","Both Genders",801,355,"44.3196004900                 ",446,"55.6803995000                 "
"2003","53646","04","0476","","03","Mid/Jr Hi ","N","Black River Falls","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",474,205,"43.2489451400                 ",269,"56.7510548500                 "
"2003","53646","04","0476","","03","High      ","N","Black River Falls","","High School Type/ PreK-12","All Races","Both Genders",646,185,"28.6377708900                 ",461,"71.3622291000                 "
"2003","53646","04","0476","","03","El/Sec    ","N","Black River Falls","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53646","04","0476","","03","Summary   ","N","Black River Falls","","Grades PreK-12","All Races","Both Genders",1921,745,"38.7818844300                 ",1176,"61.2181155600                 "
"2003","52921","04","0476","0040","04","High      ","N","Black River Falls","Black River Falls Hi","Grades PreK-12","All Races","Both Genders",646,185,"28.6377708900                 ",461,"71.3622291000                 "
"2003","52922","04","0476","0060","04","Mid/Jr Hi ","N","Black River Falls","Black River Falls Mid","Grades PreK-12","All Races","Both Genders",474,205,"43.2489451400                 ",269,"56.7510548500                 "
"2003","52923","04","0476","0080","04","Elem      ","N","Black River Falls","Forrest Street El","Grades PreK-12","All Races","Both Genders",320,166,"51.8750000000                 ",154,"48.1250000000                 "
"2003","52924","04","0476","0100","04","Elem      ","N","Black River Falls","Gebhardt El","Grades PreK-12","All Races","Both Genders",198,98,"49.4949494900                 ",100,"50.5050505000                 "
"2003","52925","04","0476","0130","04","Elem      ","N","Black River Falls","Third Street El","Grades PreK-12","All Races","Both Genders",283,91,"32.1554770300                 ",192,"67.8445229600                 "
"2003","53647","04","0485","","03","Elem      ","N","Blair-Taylor","","Elementary School Type/ Prek-12","All Races","Both Genders",379,143,"37.7308707100                 ",236,"62.2691292800                 "
"2003","53647","04","0485","","03","Mid/Jr Hi ","N","Blair-Taylor","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53647","04","0485","","03","High      ","N","Blair-Taylor","","High School Type/ PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53647","04","0485","","03","El/Sec    ","N","Blair-Taylor","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",344,102,"29.6511627900                 ",242,"70.3488372000                 "
"2003","53647","04","0485","","03","Summary   ","N","Blair-Taylor","","Grades PreK-12","All Races","Both Genders",723,245,"33.8865836700                 ",478,"66.1134163200                 "
"2003","54758","04","0485","0011","04","El/Sec    ","N","Blair-Taylor","Blair-Taylor Hi","Grades PreK-12","All Races","Both Genders",344,102,"29.6511627900                 ",242,"70.3488372000                 "
"2003","52926","04","0485","0034","04","Elem      ","N","Blair-Taylor","Blair-Taylor El","Grades PreK-12","All Races","Both Genders",379,143,"37.7308707100                 ",236,"62.2691292800                 "
"2003","53648","04","0980","","03","Elem      ","N","Cashton","","Elementary School Type/ Prek-12","All Races","Both Genders",245,111,"45.3061224400                 ",134,"54.6938775500                 "
"2003","53648","04","0980","","03","Mid/Jr Hi ","N","Cashton","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53648","04","0980","","03","High      ","N","Cashton","","High School Type/ PreK-12","All Races","Both Genders",303,106,"34.9834983400                 ",197,"65.0165016500                 "
"2003","53648","04","0980","","03","El/Sec    ","N","Cashton","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53648","04","0980","","03","Summary   ","N","Cashton","","Grades PreK-12","All Races","Both Genders",548,217,"39.5985401400                 ",331,"60.4014598500                 "
"2003","52928","04","0980","0020","04","Elem      ","N","Cashton","Cashton El","Grades PreK-12","All Races","Both Genders",245,111,"45.3061224400                 ",134,"54.6938775500                 "
"2003","52929","04","0980","0040","04","High      ","N","Cashton","Cashton Hi","Grades PreK-12","All Races","Both Genders",303,106,"34.9834983400                 ",197,"65.0165016500                 "
"2003","53418","04","1155","","03","Elem      ","N","Cochrane-Fountain City","","Elementary School Type/ Prek-12","All Races","Both Genders",358,70,"19.5530726200                 ",288,"80.4469273700                 "
"2003","53418","04","1155","","03","Mid/Jr Hi ","N","Cochrane-Fountain City","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53418","04","1155","","03","High      ","N","Cochrane-Fountain City","","High School Type/ PreK-12","All Races","Both Genders",393,53,"13.4860050800                 ",340,"86.5139949100                 "
"2003","53418","04","1155","","03","El/Sec    ","N","Cochrane-Fountain City","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53418","04","1155","","03","Summary   ","N","Cochrane-Fountain City","","Grades PreK-12","All Races","Both Genders",751,123,"16.3781624500                 ",628,"83.6218375400                 "
"2003","52081","04","1155","0020","04","Elem      ","N","Cochrane-Fountain City","Cochrane-Fountain City El","Grades PreK-12","All Races","Both Genders",358,70,"19.5530726200                 ",288,"80.4469273700                 "
"2003","52082","04","1155","0040","04","High      ","N","Cochrane-Fountain City","Cochrane-Fountain City Hi","Grades PreK-12","All Races","Both Genders",393,53,"13.4860050800                 ",340,"86.5139949100                 "
"2003","53417","04","1421","","03","Elem      ","N","De Soto Area","","Elementary School Type/ Prek-12","All Races","Both Genders",280,94,"33.5714285700                 ",186,"66.4285714200                 "
"2003","53417","04","1421","","03","Mid/Jr Hi ","N","De Soto Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",133,41,"30.8270676600                 ",92,"69.1729323300                 "
"2003","53417","04","1421","","03","High      ","N","De Soto Area","","High School Type/ PreK-12","All Races","Both Genders",192,44,"22.9166666600                 ",148,"77.0833333300                 "
"2003","53417","04","1421","","03","El/Sec    ","N","De Soto Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53417","04","1421","","03","Summary   ","N","De Soto Area","","Grades PreK-12","All Races","Both Genders",605,179,"29.5867768500                 ",426,"70.4132231400                 "
"2003","52933","04","1421","0040","04","High      ","N","De Soto Area","De Soto Hi","Grades PreK-12","All Races","Both Genders",192,44,"22.9166666600                 ",148,"77.0833333300                 "
"2003","52934","04","1421","0050","04","Mid/Jr Hi ","N","De Soto Area","De Soto Mid","Grades PreK-12","All Races","Both Genders",133,41,"30.8270676600                 ",92,"69.1729323300                 "
"2003","52935","04","1421","0080","04","Elem      ","N","De Soto Area","Prairie View El","Grades PreK-12","All Races","Both Genders",137,53,"38.6861313800                 ",84,"61.3138686100                 "
"2003","52106","04","1421","0100","04","Elem      ","N","De Soto Area","Stoddard El","Grades PreK-12","All Races","Both Genders",143,41,"28.6713286700                 ",102,"71.3286713200                 "
"2003","54686","04","1421","9407","4C","High      ","Y","De Soto Area","Vernon County Area Better Futures High","Grades PreK-12","All Races","Both Genders",2,,"",,""
"2003","53559","04","1673","","03","Elem      ","N","Royall","","Elementary School Type/ Prek-12","All Races","Both Genders",281,104,"37.0106761500                 ",177,"62.9893238400                 "
"2003","53559","04","1673","","03","Mid/Jr Hi ","N","Royall","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53559","04","1673","","03","High      ","N","Royall","","High School Type/ PreK-12","All Races","Both Genders",389,96,"24.6786632300                 ",293,"75.3213367600                 "
"2003","53559","04","1673","","03","El/Sec    ","N","Royall","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2003","53559","04","1673","","03","Summary   ","N","Royall","","Grades PreK-12","All Races","Both Genders",670,200,"29.8507462600                 ",470,"70.1492537300                 "
