"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2002","48388","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","384",180,"46.875000                     ",204,"53.125000                     ",4,"1.041600                      ",0,"0.000000                      ",7,"1.822900                      ",21,"5.468700                      ",352,"91.666600                     "
"2002","48388","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48388","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","315",150,"47.619000                     ",165,"52.380900                     ",3,"0.952300                      ",1,"0.317400                      ",4,"1.269800                      ",4,"1.269800                      ",303,"96.190400                     "
"2002","48388","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48388","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","699",330,"47.210300                     ",369,"52.789600                     ",7,"1.001400                      ",1,"0.143000                      ",11,"1.573600                      ",25,"3.576500                      ",655,"93.705200                     "
"2002","47492","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","384",180,"46.875000                     ",204,"53.125000                     ",4,"1.041600                      ",0,"0.000000                      ",7,"1.822900                      ",21,"5.468700                      ",352,"91.666600                     "
"2002","47493","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","315",150,"47.619000                     ",165,"52.380900                     ",3,"0.952300                      ",1,"0.317400                      ",4,"1.269800                      ",4,"1.269800                      ",303,"96.190400                     "
"2002","48395","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","1366",635,"46.486000                     ",731,"53.513900                     ",26,"1.903300                      ",57,"4.172700                      ",35,"2.562200                      ",23,"1.683700                      ",1225,"89.677800                     "
"2002","48395","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","741",356,"48.043100                     ",385,"51.956800                     ",7,"0.944600                      ",24,"3.238800                      ",10,"1.349500                      ",8,"1.079600                      ",692,"93.387300                     "
"2002","48395","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","1099",550,"50.045400                     ",549,"49.954500                     ",12,"1.091900                      ",27,"2.456700                      ",9,"0.818900                      ",8,"0.727900                      ",1043,"94.904400                     "
"2002","48395","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48395","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","3206",1541,"48.066100                     ",1665,"51.933800                     ",45,"1.403600                      ",108,"3.368600                      ",54,"1.684300                      ",39,"1.216400                      ",2960,"92.326800                     "
"2002","47536","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","1099",550,"50.045400                     ",549,"49.954500                     ",12,"1.091900                      ",27,"2.456700                      ",9,"0.818900                      ",8,"0.727900                      ",1043,"94.904400                     "
"2002","47537","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","741",356,"48.043100                     ",385,"51.956800                     ",7,"0.944600                      ",24,"3.238800                      ",10,"1.349500                      ",8,"1.079600                      ",692,"93.387300                     "
"2002","47525","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","459",207,"45.098000                     ",252,"54.901900                     ",2,"0.435700                      ",23,"5.010800                      ",15,"3.267900                      ",4,"0.871400                      ",415,"90.413900                     "
"2002","47538","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier School and Early Learning","Grades PreK-12","239",107,"44.769800                     ",132,"55.230100                     ",8,"3.347200                      ",12,"5.020900                      ",9,"3.765600                      ",8,"3.347200                      ",202,"84.518800                     "
"2002","47539","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valley View El","Grades PreK-12","668",321,"48.053800                     ",347,"51.946100                     ",16,"2.395200                      ",22,"3.293400                      ",11,"1.646700                      ",11,"1.646700                      ",608,"91.017900                     "
