"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2005","76734","05","0014","","03","Elem      ","N","Adams-Friendship Area","","Elementary School Type/ Prek-12","All Races","Both Genders",927,557,"60.0862998900                 ",370,"39.9137001000                 "
"2005","76734","05","0014","","03","Mid/Jr Hi ","N","Adams-Friendship Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",462,249,"53.8961038900                 ",213,"46.1038961000                 "
"2005","76734","05","0014","","03","High      ","N","Adams-Friendship Area","","High School Type/ PreK-12","All Races","Both Genders",660,291,"44.0909090900                 ",369,"55.9090909000                 "
"2005","76734","05","0014","","03","El/Sec    ","N","Adams-Friendship Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2005","76734","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","All Races","Both Genders",2049,1097,"53.5383113700                 ",952,"46.4616886200                 "
"2005","75135","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship High","Grades PreK-12","All Races","Both Genders",660,281,"42.5757575700                 ",379,"57.4242424200                 "
"2005","76731","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock Elementary","Grades PreK-12","All Races","Both Genders",154,86,"55.8441558400                 ",68,"44.1558441500                 "
"2005","76733","05","0014","0130","04","Elem      ","N","Adams-Friendship Area","Adams-Friendship Elementary","Grades PreK-12","All Races","Both Genders",444,255,"57.4324324300                 ",189,"42.5675675600                 "
"2005","76686","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh Elementary","Grades PreK-12","All Races","Both Genders",153,105,"68.6274509800                 ",48,"31.3725490100                 "
"2005","76700","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land Elementary","Grades PreK-12","All Races","Both Genders",68,58,"85.2941176400                 ",10,"14.7058823500                 "
