"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2002","48230","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","All Races","Both Genders",568,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.1760563300                  ",567,"99.8239436600                 "
"2002","48230","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",944,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",944,"100.0000000000                "
"2002","48230","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","All Races","Both Genders",765,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.1307189500                  ",764,"99.8692810400                 "
"2002","48230","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2002","48230","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders",2277,0,"0.0000000000                  ",0,"0.0000000000                  ",2,"0.0878348700                  ",2275,"99.9121651200                 "
"2002","47831","12","0170","0020","04","High      ","N","Ashland","Ashland Hi","Grades PreK-12","All Races","Both Genders",765,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.1307189500                  ",764,"99.8692810400                 "
"2002","47832","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Mid","Grades PreK-12","All Races","Both Genders",533,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",533,"100.0000000000                "
"2002","47833","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders",411,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",411,"100.0000000000                "
"2002","47834","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders",411,0,"0.0000000000                  ",0,"0.0000000000                  ",1,"0.2433090000                  ",410,"99.7566909900                 "
"2002","47835","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley El","Grades PreK-12","All Races","Both Genders",157,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",157,"100.0000000000                "
"2002","48233","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","All Races","Both Genders",241,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",241,"100.0000000000                "
"2002","48233","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",122,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",122,"100.0000000000                "
"2002","48233","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","All Races","Both Genders",181,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",181,"100.0000000000                "
"2002","48233","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2002","48233","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders",544,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",544,"100.0000000000                "
"2002","46946","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield El","Grades PreK-12","All Races","Both Genders",224,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",224,"100.0000000000                "
