"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2005","76415","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","All Races","Both Genders",361,23,"6.3711911300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",338,"93.6288088600                 "
"2005","76415","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76415","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","All Races","Both Genders",249,3,"1.2048192700                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",246,"98.7951807200                 "
"2005","76415","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76415","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","All Races","Both Genders",610,26,"4.2622950800                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",584,"95.7377049100                 "
"2005","76412","07","0070","0020","04","Elem      ","N","Algoma","Algoma El/Mid","Grades PreK-12","All Races","Both Genders",361,23,"6.3711911300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",338,"93.6288088600                 "
"2005","76413","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","All Races","Both Genders",249,3,"1.2048192700                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",246,"98.7951807200                 "
"2005","80087","07","0070","9204","4C","High      ","Y","Algoma","NE WI Online Charter (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76280","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","All Races","Both Genders",1259,8,"0.6354249400                  ",10,"0.7942811700                  ",13,"1.0325655200                  ",1228,"97.5377283500                 "
"2005","76280","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",759,2,"0.2635046100                  ",8,"1.0540184400                  ",4,"0.5270092200                  ",745,"98.1554677200                 "
"2005","76280","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","All Races","Both Genders",1100,1,"0.0909090900                  ",15,"1.3636363600                  ",3,"0.2727272700                  ",1081,"98.2727272700                 "
"2005","76280","07","0182","","03","El/Sec    ","N","Ashwaubenon","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76280","07","0182","","03","Summary   ","N","Ashwaubenon","","Grades PreK-12","All Races","Both Genders",3118,11,"0.3527902500                  ",33,"1.0583707500                  ",20,"0.6414368100                  ",3054,"97.9474021800                 "
"2005","76298","07","0182","0020","04","High      ","N","Ashwaubenon","Ashwaubenon Hi","Grades PreK-12","All Races","Both Genders",1100,1,"0.0909090900                  ",15,"1.3636363600                  ",3,"0.2727272700                  ",1081,"98.2727272700                 "
"2005","76299","07","0182","0045","04","Mid/Jr Hi ","N","Ashwaubenon","Parkview Mid","Grades PreK-12","All Races","Both Genders",759,2,"0.2635046100                  ",8,"1.0540184400                  ",4,"0.5270092200                  ",745,"98.1554677200                 "
"2005","76316","07","0182","0050","04","Elem      ","N","Ashwaubenon","Pioneer El","Grades PreK-12","All Races","Both Genders",403,0,"0.0000000000                  ",3,"0.7444168700                  ",2,"0.4962779100                  ",398,"98.7593052100                 "
"2005","76300","07","0182","0055","04","Elem      ","N","Ashwaubenon","Cormier Sch and Early Lrn Ctr","Grades PreK-12","All Races","Both Genders",235,2,"0.8510638200                  ",3,"1.2765957400                  ",4,"1.7021276500                  ",226,"96.1702127600                 "
"2005","76301","07","0182","0060","04","Elem      ","N","Ashwaubenon","Valley View El","Grades PreK-12","All Races","Both Genders",621,6,"0.9661835700                  ",4,"0.6441223800                  ",7,"1.1272141700                  ",604,"97.2624798700                 "
"2005","80088","07","0182","9204","4C","High      ","Y","Ashwaubenon","NE WI Online Charter (NEWOCS)","Grades PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76554","07","0658","","03","Elem      ","N","Brillion","","Elementary School Type/ Prek-12","All Races","Both Genders",326,5,"1.5337423300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",321,"98.4662576600                 "
"2005","76554","07","0658","","03","Mid/Jr Hi ","N","Brillion","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",175,2,"1.1428571400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",173,"98.8571428500                 "
"2005","76554","07","0658","","03","High      ","N","Brillion","","High School Type/ PreK-12","All Races","Both Genders",346,1,"0.2890173400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",345,"99.7109826500                 "
"2005","76554","07","0658","","03","El/Sec    ","N","Brillion","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76554","07","0658","","03","Summary   ","N","Brillion","","Grades PreK-12","All Races","Both Genders",847,8,"0.9445100300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",839,"99.0554899600                 "
"2005","76550","07","0658","0020","04","Elem      ","N","Brillion","Brillion El","Grades PreK-12","All Races","Both Genders",326,5,"1.5337423300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",321,"98.4662576600                 "
