"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2001","43183","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","All Races","Both Genders",211,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",211,"100.0000000000                "
"2001","43183","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",98,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",98,"100.0000000000                "
"2001","43183","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","All Races","Both Genders",151,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",151,"100.0000000000                "
"2001","43183","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43183","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders",460,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",460,"100.0000000000                "
"2001","42057","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders",211,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",211,"100.0000000000                "
"2001","42059","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders",151,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",151,"100.0000000000                "
"2001","42060","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders",98,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",98,"100.0000000000                "
"2001","42997","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","All Races","Both Genders",491,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",491,"100.0000000000                "
"2001","42997","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",144,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",144,"100.0000000000                "
"2001","42997","02","0350","","03","High      ","N","Belleville","","High School Type/ PreK-12","All Races","Both Genders",253,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",253,"100.0000000000                "
"2001","42997","02","0350","","03","El/Sec    ","N","Belleville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","42997","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","All Races","Both Genders",888,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",888,"100.0000000000                "
"2001","41302","02","0350","0020","04","Elem      ","N","Belleville","Belleville El","Grades PreK-12","All Races","Both Genders",139,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",139,"100.0000000000                "
"2001","41303","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","All Races","Both Genders",253,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",253,"100.0000000000                "
"2001","41304","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","All Races","Both Genders",144,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",144,"100.0000000000                "
"2001","42890","02","0350","0100","04","Elem      ","N","Belleville","Belleville Intermediate","Grades PreK-12","All Races","Both Genders",352,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",352,"100.0000000000                "
"2001","43184","02","0413","","03","Elem      ","N","Beloit","","Elementary School Type/ Prek-12","All Races","Both Genders",3511,270,"7.6901167700                  ",0,"0.0000000000                  ",12,"0.3417829600                  ",3229,"91.9681002500                 "
"2001","43184","02","0413","","03","Mid/Jr Hi ","N","Beloit","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",1478,45,"3.0446549300                  ",0,"0.0000000000                  ",1,"0.0676589900                  ",1432,"96.8876860600                 "
"2001","43184","02","0413","","03","High      ","N","Beloit","","High School Type/ PreK-12","All Races","Both Genders",1891,34,"1.7979904800                  ",0,"0.0000000000                  ",1,"0.0528820700                  ",1856,"98.1491274400                 "
"2001","43184","02","0413","","03","El/Sec    ","N","Beloit","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43184","02","0413","","03","Summary   ","N","Beloit","","Grades PreK-12","All Races","Both Genders",6880,349,"5.0726744100                  ",0,"0.0000000000                  ",14,"0.2034883700                  ",6517,"94.7238372000                 "
"2001","41307","02","0413","0020","04","Mid/Jr Hi ","N","Beloit","Aldrich Mid","Grades PreK-12","All Races","Both Genders",727,14,"1.9257221400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",713,"98.0742778500                 "
"2001","41308","02","0413","0040","04","Elem      ","N","Beloit","Burdge El","Grades PreK-12","All Races","Both Genders",209,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",209,"100.0000000000                "
"2001","41309","02","0413","0060","04","Elem      ","N","Beloit","Converse El","Grades PreK-12","All Races","Both Genders",349,5,"1.4326647500                  ",0,"0.0000000000                  ",1,"0.2865329500                  ",343,"98.2808022900                 "
"2001","41310","02","0413","0080","04","Elem      ","N","Beloit","Cunningham El","Grades PreK-12","All Races","Both Genders",298,10,"3.3557046900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",288,"96.6442953000                 "
"2001","41311","02","0413","0097","04","Elem      ","N","Beloit","Roosevelt PK","Grades PreK-12","All Races","Both Genders",52,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",52,"100.0000000000                "
"2001","41312","02","0413","0110","04","Elem      ","N","Beloit","Gaston El","Grades PreK-12","All Races","Both Genders",300,7,"2.3333333300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",293,"97.6666666600                 "
"2001","41313","02","0413","0120","04","Elem      ","N","Beloit","Hackett El","Grades PreK-12","All Races","Both Genders",347,59,"17.0028818400                 ",0,"0.0000000000                  ",3,"0.8645533100                  ",285,"82.1325648400                 "
"2001","41314","02","0413","0160","04","Elem      ","N","Beloit","McLenegan El","Grades PreK-12","All Races","Both Genders",258,2,"0.7751937900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",256,"99.2248062000                 "
"2001","41315","02","0413","0180","04","Mid/Jr Hi ","N","Beloit","McNeel Mid","Grades PreK-12","All Races","Both Genders",751,31,"4.1278295600                  ",0,"0.0000000000                  ",1,"0.1331557900                  ",719,"95.7390146400                 "
"2001","41316","02","0413","0200","04","High      ","N","Beloit","Memorial Hi","Grades PreK-12","All Races","Both Genders",1841,34,"1.8468223700                  ",0,"0.0000000000                  ",1,"0.0543183000                  ",1806,"98.0988593100                 "
"2001","41317","02","0413","0210","04","Elem      ","N","Beloit","Merrill El","Grades PreK-12","All Races","Both Genders",327,1,"0.3058103900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",326,"99.6941896000                 "
"2001","41318","02","0413","0240","04","Elem      ","N","Beloit","Morgan El","Grades PreK-12","All Races","Both Genders",267,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",267,"100.0000000000                "
"2001","41319","02","0413","0260","04","Elem      ","N","Beloit","Robinson El","Grades PreK-12","All Races","Both Genders",269,16,"5.9479553900                  ",0,"0.0000000000                  ",3,"1.1152416300                  ",250,"92.9368029700                 "
"2001","41320","02","0413","0300","04","Elem      ","N","Beloit","Royce El","Grades PreK-12","All Races","Both Genders",279,48,"17.2043010700                 ",0,"0.0000000000                  ",1,"0.3584229300                  ",230,"82.4372759800                 "
