"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2003","53516","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders","448",25,"5.580300                      ",30,"6.696400                      ",35,"7.812500                      ",24,"5.357100                      ",27,"6.026700                      ",27,"6.026700                      ",40,"8.928500                      ",44,"9.821400                      ",33,"7.366000                      ",32,"7.142800                      ",31,"6.919600                      ",30,"6.696400                      ",36,"8.035700                      ",34,"7.589200                      "
"2003","52436","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders","208",25,"12.019200                     ",30,"14.423000                     ",35,"16.826900                     ",24,"11.538400                     ",27,"12.980700                     ",27,"12.980700                     ",40,"19.230700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","52438","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders","131",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",31,"23.664100                     ",30,"22.900700                     ",36,"27.480900                     ",34,"25.954100                     "
"2003","52439","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders","109",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",44,"40.366900                     ",33,"30.275200                     ",32,"29.357700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","53331","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","All Races","Both Genders","864",19,"2.199000                      ",64,"7.407400                      ",56,"6.481400                      ",59,"6.828700                      ",70,"8.101800                      ",60,"6.944400                      ",69,"7.986100                      ",81,"9.375000                      ",78,"9.027700                      ",63,"7.291600                      ",65,"7.523100                      ",67,"7.754600                      ",55,"6.365700                      ",58,"6.712900                      "
"2003","51716","02","0350","0020","04","Elem      ","N","Belleville","Belleville El","Grades PreK-12","All Races","Both Genders","139",19,"13.669000                     ",64,"46.043100                     ",56,"40.287700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","51717","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","All Races","Both Genders","245",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",65,"26.530600                     ",67,"27.346900                     ",55,"22.448900                     ",58,"23.673400                     "
"2003","51718","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","All Races","Both Genders","141",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",78,"55.319100                     ",63,"44.680800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","53228","02","0350","0100","04","Elem      ","N","Belleville","Belleville Intermediate","Grades PreK-12","All Races","Both Genders","339",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",59,"17.404100                     ",70,"20.648900                     ",60,"17.699100                     ",69,"20.353900                     ",81,"23.893800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","54679","02","0350","9406","4C","High      ","Y","Belleville","Dane County Transition Sch","Grades PreK-12","All Races","Both Genders","4",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"25.000000                     ",2,"50.000000                     ",1,"25.000000                     "
