"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1997","05116","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","245",105,"42.857100                     ",140,"57.142800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.408100                      ",244,"99.591800                     "
"1997","05116","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","117",60,"51.282000                     ",57,"48.717900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",2,"1.709400                      ",115,"98.290500                     "
"1997","05116","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","148",66,"44.594500                     ",82,"55.405400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",148,"100.000000                    "
"1997","05116","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05116","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","510",231,"45.294100                     ",279,"54.705800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",3,"0.588200                      ",507,"99.411700                     "
"1997","06065","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","245",105,"42.857100                     ",140,"57.142800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.408100                      ",244,"99.591800                     "
"1997","06066","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","148",66,"44.594500                     ",82,"55.405400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",148,"100.000000                    "
"1997","06067","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","117",60,"51.282000                     ",57,"48.717900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",2,"1.709400                      ",115,"98.290500                     "
"1997","05119","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","301",138,"45.847100                     ",163,"54.152800                     ",2,"0.664400                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.332200                      ",298,"99.003300                     "
"1997","05119","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","183",85,"46.448000                     ",98,"53.551900                     ",0,"0.000000                      ",1,"0.546400                      ",0,"0.000000                      ",0,"0.000000                      ",182,"99.453500                     "
