"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2003","53516","02","0063","","03","High Schools","N","Albany","","PreK-12","131                           ","15                            ","11.450300                     ","116                           ","88.549600                     "
"2003","53516","02","0063","","03","Mid/Jr Hi Schools","N","Albany","","PreK-12","109                           ","13                            ","11.926600                     ","96                            ","88.073300                     "
"2003","53516","02","0063","","03","Elem. Schools","N","Albany","","PreK-12","208                           ","28                            ","13.461500                     ","180                           ","86.538400                     "
"2003","53516","02","0063","","03","El/Sec Combined Schls","N","Albany","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52436","02","0063","0020","04","Elem. Schools","N","Albany","Albany El","PreK-12","208                           ","28                            ","13.461500                     ","180                           ","86.538400                     "
"2003","52438","02","0063","0040","04","High Schools","N","Albany","Albany Hi","PreK-12","131                           ","15                            ","11.450300                     ","116                           ","88.549600                     "
"2003","52439","02","0063","0060","04","Mid/Jr Hi Schools","N","Albany","Albany Mid","PreK-12","109                           ","13                            ","11.926600                     ","96                            ","88.073300                     "
"2003","53331","02","0350","","03","El/Sec Combined Schls","N","Belleville","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53331","02","0350","","03","Elem. Schools","N","Belleville","","PreK-12","478                           ","78                            ","16.317900                     ","400                           ","83.682000                     "
"2003","53331","02","0350","","03","Mid/Jr Hi Schools","N","Belleville","","PreK-12","141                           ","24                            ","17.021200                     ","117                           ","82.978700                     "
"2003","53331","02","0350","","03","High Schools","N","Belleville","","PreK-12","245                           ","39                            ","15.918300                     ","206                           ","84.081600                     "
"2003","51716","02","0350","0020","04","Elem. Schools","N","Belleville","Belleville El","PreK-12","139                           ","30                            ","21.582700                     ","109                           ","78.417200                     "
"2003","51717","02","0350","0040","04","High Schools","N","Belleville","Belleville Hi","PreK-12","245                           ","39                            ","15.918300                     ","206                           ","84.081600                     "
