"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1997","05360","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","625",289,"46.240000                     ",336,"53.760000                     ",101,"16.160000                     ",1,"0.160000                      ",2,"0.320000                      ",1,"0.160000                      ",520,"83.200000                     "
"1997","05360","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","1004",465,"46.314700                     ",539,"53.685200                     ",195,"19.422300                     ",2,"0.199200                      ",8,"0.796800                      ",2,"0.199200                      ",797,"79.382400                     "
"1997","05360","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","786",378,"48.091600                     ",408,"51.908300                     ",96,"12.213700                     ",0,"0.000000                      ",1,"0.127200                      ",1,"0.127200                      ",688,"87.531800                     "
"1997","05360","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05360","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","2415",1132,"46.873700                     ",1283,"53.126200                     ",392,"16.231800                     ",3,"0.124200                      ",11,"0.455400                      ",4,"0.165600                      ",2005,"83.022700                     "
"1997","07173","12","0170","0020","04","High      ","N","Ashland","Ashland Hi","Grades PreK-12","786",378,"48.091600                     ",408,"51.908300                     ",96,"12.213700                     ",0,"0.000000                      ",1,"0.127200                      ",1,"0.127200                      ",688,"87.531800                     "
"1997","07174","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Mid","Grades PreK-12","544",243,"44.669100                     ",301,"55.330800                     ",101,"18.566100                     ",1,"0.183800                      ",2,"0.367600                      ",0,"0.000000                      ",440,"80.882300                     "
"1997","07175","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","460",222,"48.260800                     ",238,"51.739100                     ",94,"20.434700                     ",1,"0.217300                      ",6,"1.304300                      ",2,"0.434700                      ",357,"77.608600                     "
"1997","07176","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","463",211,"45.572300                     ",252,"54.427600                     ",100,"21.598200                     ",1,"0.215900                      ",2,"0.431900                      ",0,"0.000000                      ",360,"77.753700                     "
"1997","07177","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley El","Grades PreK-12","162",78,"48.148100                     ",84,"51.851800                     ",1,"0.617200                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.617200                      ",160,"98.765400                     "
"1997","05363","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","216",100,"46.296200                     ",116,"53.703700                     ",140,"64.814800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",76,"35.185100                     "
"1997","05363","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","136",68,"50.000000                     ",68,"50.000000                     ",87,"63.970500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",49,"36.029400                     "
"1997","05363","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","170",86,"50.588200                     ",84,"49.411700                     ",106,"62.352900                     ",0,"0.000000                      ",0,"0.000000                      ",3,"1.764700                      ",61,"35.882300                     "
"1997","05363","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05363","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","522",254,"48.659000                     ",268,"51.340900                     ",333,"63.793100                     ",0,"0.000000                      ",0,"0.000000                      ",3,"0.574700                      ",186,"35.632100                     "
"1997","07184","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield El","Grades PreK-12","201",94,"46.766100                     ",107,"53.233800                     ",140,"69.651700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",61,"30.348200                     "
"1997","07185","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Mid","Grades PreK-12","136",68,"50.000000                     ",68,"50.000000                     ",87,"63.970500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",49,"36.029400                     "
"1997","07186","12","0315","0040","04","High      ","N","Bayfield","Bayfield Hi","Grades PreK-12","170",86,"50.588200                     ",84,"49.411700                     ",106,"62.352900                     ",0,"0.000000                      ",0,"0.000000                      ",3,"1.764700                      ",61,"35.882300                     "
"1997","07215","12","0315","0060","04","Elem      ","N","Bayfield","La Pointe El","Grades PreK-12","15",6,"40.000000                     ",9,"60.000000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",15,"100.000000                    "
"1997","05287","12","0840","","03","Elem      ","N","Butternut","","Elementary School Type/ Prek-12","140",63,"45.000000                     ",77,"55.000000                     ",4,"2.857100                      ",0,"0.000000                      ",1,"0.714200                      ",0,"0.000000                      ",135,"96.428500                     "
"1997","05287","12","0840","","03","Mid/Jr Hi ","N","Butternut","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1997","05287","12","0840","","03","High      ","N","Butternut","","High School Type/ PreK-12","155",83,"53.548300                     ",72,"46.451600                     ",4,"2.580600                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",151,"97.419300                     "
