"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2002","48483","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","7654",3637,"47.517600                     ",4017,"52.482300                     ",61,"0.796900                      ",913,"11.928400                     ",174,"2.273300                      ",277,"3.619000                      ",6229,"81.382200                     "
"2002","48483","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","2272",1078,"47.447100                     ",1194,"52.552800                     ",16,"0.704200                      ",217,"9.551000                      ",37,"1.628500                      ",45,"1.980600                      ",1957,"86.135500                     "
"2002","48483","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","4874",2348,"48.173900                     ",2526,"51.826000                     ",26,"0.533400                      ",425,"8.719700                      ",66,"1.354100                      ",108,"2.215800                      ",4249,"87.176800                     "
"2002","48483","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2002","48483","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","14800",7063,"47.722900                     ",7737,"52.277000                     ",103,"0.695900                      ",1555,"10.506700                     ",277,"1.871600                      ",430,"2.905400                      ",12435,"84.020200                     "
"2002","47920","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","1468",720,"49.046300                     ",748,"50.953600                     ",9,"0.613000                      ",107,"7.288800                      ",15,"1.021700                      ",17,"1.158000                      ",1320,"89.918200                     "
"2002","47979","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","1734",839,"48.385200                     ",895,"51.614700                     ",4,"0.230600                      ",178,"10.265200                     ",17,"0.980300                      ",48,"2.768100                      ",1487,"85.755400                     "
"2002","47919","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","1441",652,"45.246300                     ",789,"54.753600                     ",9,"0.624500                      ",126,"8.743900                      ",28,"1.943000                      ",35,"2.428800                      ",1243,"86.259500                     "
"2002","44911","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","285",137,"48.070100                     ",148,"51.929800                     ",5,"1.754300                      ",22,"7.719200                      ",11,"3.859600                      ",54,"18.947300                     ",193,"67.719200                     "
"2002","44912","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","247",127,"51.417000                     ",120,"48.582900                     ",2,"0.809700                      ",97,"39.271200                     ",11,"4.453400                      ",11,"4.453400                      ",126,"51.012100                     "
"2002","44913","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","297",125,"42.087500                     ",172,"57.912400                     ",4,"1.346800                      ",36,"12.121200                     ",10,"3.367000                      ",1,"0.336700                      ",246,"82.828200                     "
"2002","49013","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","316",158,"50.000000                     ",158,"50.000000                     ",1,"0.316400                      ",9,"2.848100                      ",1,"0.316400                      ",2,"0.632900                      ",303,"95.886000                     "
"2002","44914","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","470",235,"50.000000                     ",235,"50.000000                     ",3,"0.638200                      ",23,"4.893600                      ",1,"0.212700                      ",1,"0.212700                      ",442,"94.042500                     "
"2002","44957","06","0147","0130","04","Elem      ","N","Appleton Area","Ferber El","Grades PreK-12","803",361,"44.956400                     ",442,"55.043500                     ",5,"0.622600                      ",80,"9.962600                      ",12,"1.494300                      ",12,"1.494300                      ",694,"86.425900                     "
"2002","44958","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","264",138,"52.272700                     ",126,"47.727200                     ",0,"0.000000                      ",70,"26.515100                     ",19,"7.196900                      ",5,"1.893900                      ",170,"64.393900                     "
