"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","67818","03","0161","","03","High Schools","N","Argyle","","PreK-12","174                           ","21                            ","12.068900                     ","153                           ","87.931000                     "
"2004","67818","03","0161","","03","Mid/Jr Hi Schools","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67818","03","0161","","03","Elem. Schools","N","Argyle","","PreK-12","166                           ","26                            ","15.662600                     ","140                           ","84.337300                     "
"2004","67818","03","0161","","03","El/Sec Combined Schls","N","Argyle","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67816","03","0161","0020","04","Elem. Schools","N","Argyle","Argyle El","PreK-12","166                           ","26                            ","15.662600                     ","140                           ","84.337300                     "
"2004","67817","03","0161","0040","04","High Schools","N","Argyle","Argyle Hi","PreK-12","174                           ","21                            ","12.068900                     ","153                           ","87.931000                     "
"2004","65141","03","0161","9412","04","High Schools","Y","Argyle","Lafayette County Academy","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67804","03","0287","","03","El/Sec Combined Schls","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67804","03","0287","","03","Elem. Schools","N","Barneveld","","PreK-12","204                           ","32                            ","15.686200                     ","172                           ","84.313700                     "
"2004","67804","03","0287","","03","Mid/Jr Hi Schools","N","Barneveld","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67804","03","0287","","03","High Schools","N","Barneveld","","PreK-12","223                           ","33                            ","14.798200                     ","190                           ","85.201700                     "
"2004","67802","03","0287","0020","04","Elem. Schools","N","Barneveld","Barneveld El","PreK-12","204                           ","32                            ","15.686200                     ","172                           ","84.313700                     "
"2004","67803","03","0287","0040","04","High Schools","N","Barneveld","Barneveld Hi","PreK-12","223                           ","33                            ","14.798200                     ","190                           ","85.201700                     "
"2004","70028","03","0287","9412","4C","High Schools","Y","Barneveld","Lafayette County Academy","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
