"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","67815","02","0063","","03","High Schools","N","Albany","","PreK-12","126                           ","16                            ","12.698400                     ","110                           ","87.301500                     "
"2004","67815","02","0063","","03","Mid/Jr Hi Schools","N","Albany","","PreK-12","117                           ","15                            ","12.820500                     ","102                           ","87.179400                     "
"2004","67815","02","0063","","03","Elem. Schools","N","Albany","","PreK-12","197                           ","29                            ","14.720800                     ","168                           ","85.279100                     "
"2004","67815","02","0063","","03","El/Sec Combined Schls","N","Albany","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67812","02","0063","0020","04","Elem. Schools","N","Albany","Albany El","PreK-12","197                           ","29                            ","14.720800                     ","168                           ","85.279100                     "
"2004","67813","02","0063","0040","04","High Schools","N","Albany","Albany Hi","PreK-12","126                           ","16                            ","12.698400                     ","110                           ","87.301500                     "
"2004","67814","02","0063","0060","04","Mid/Jr Hi Schools","N","Albany","Albany Mid","PreK-12","117                           ","15                            ","12.820500                     ","102                           ","87.179400                     "
"2004","67808","02","0350","","03","El/Sec Combined Schls","N","Belleville","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67808","02","0350","","03","Elem. Schools","N","Belleville","","PreK-12","473                           ","72                            ","15.221900                     ","401                           ","84.778000                     "
"2004","67808","02","0350","","03","Mid/Jr Hi Schools","N","Belleville","","PreK-12","166                           ","29                            ","17.469800                     ","137                           ","82.530100                     "
"2004","67808","02","0350","","03","High Schools","N","Belleville","","PreK-12","257                           ","41                            ","15.953300                     ","216                           ","84.046600                     "
"2004","67805","02","0350","0020","04","Elem. Schools","N","Belleville","Belleville El","PreK-12","153                           ","27                            ","17.647000                     ","126                           ","82.352900                     "
"2004","67806","02","0350","0040","04","High Schools","N","Belleville","Belleville Hi","PreK-12","257                           ","41                            ","15.953300                     ","216                           ","84.046600                     "
"2004","67807","02","0350","0060","04","Mid/Jr Hi Schools","N","Belleville","Belleville Mid","PreK-12","166                           ","29                            ","17.469800                     ","137                           ","82.530100                     "
"2004","65508","02","0350","0100","04","Elem. Schools","N","Belleville","Belleville Intermediate","PreK-12","320                           ","45                            ","14.062500                     ","275                           ","85.937500                     "
"2004","69823","02","0350","9406","4C","High Schools","Y","Belleville","Dane County Transition Sch","PreK-12","4                             ","*                             ","*                             ","*                             ","*                             "
"2004","67778","02","0413","","03","High Schools","N","Beloit","","PreK-12","1938                          ","284                           ","14.654200                     ","1654                          ","85.345700                     "
"2004","67778","02","0413","","03","Mid/Jr Hi Schools","N","Beloit","","PreK-12","1652                          ","338                           ","20.460000                     ","1314                          ","79.539900                     "
"2004","67778","02","0413","","03","Elem. Schools","N","Beloit","","PreK-12","3351                          ","678                           ","20.232700                     ","2673                          ","79.767200                     "
"2004","67778","02","0413","","03","El/Sec Combined Schls","N","Beloit","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67793","02","0413","0020","04","Mid/Jr Hi Schools","N","Beloit","Aldrich Mid","PreK-12","777                           ","175                           ","22.522500                     ","602                           ","77.477400                     "
"2004","67794","02","0413","0040","04","Elem. Schools","N","Beloit","Burdge El","PreK-12","195                           ","54                            ","27.692300                     ","141                           ","72.307600                     "
"2004","67795","02","0413","0060","04","Elem. Schools","N","Beloit","Converse El","PreK-12","331                           ","65                            ","19.637400                     ","266                           ","80.362500                     "
"2004","67796","02","0413","0080","04","Elem. Schools","N","Beloit","Cunningham El","PreK-12","275                           ","51                            ","18.545400                     ","224                           ","81.454500                     "
"2004","67797","02","0413","0097","04","Elem. Schools","N","Beloit","Kolak Education Center","PreK-12","38                            ","*                             ","*                             ","*                             ","*                             "
"2004","67798","02","0413","0110","04","Elem. Schools","N","Beloit","Gaston El","PreK-12","312                           ","41                            ","13.141000                     ","271                           ","86.858900                     "
"2004","67799","02","0413","0120","04","Elem. Schools","N","Beloit","Hackett El","PreK-12","327                           ","70                            ","21.406700                     ","257                           ","78.593200                     "
"2004","67800","02","0413","0160","04","Elem. Schools","N","Beloit","McLenegan El","PreK-12","251                           ","69                            ","27.490000                     ","182                           ","72.509900                     "
"2004","67781","02","0413","0180","04","Mid/Jr Hi Schools","N","Beloit","McNeel Mid","PreK-12","857                           ","163                           ","19.019800                     ","694                           ","80.980100                     "
"2004","67782","02","0413","0200","04","High Schools","N","Beloit","Memorial Hi","PreK-12","1938                          ","284                           ","14.654200                     ","1654                          ","85.345700                     "
"2004","67783","02","0413","0210","04","Elem. Schools","N","Beloit","Merrill El","PreK-12","289                           ","65                            ","22.491300                     ","224                           ","77.508600                     "
"2004","67784","02","0413","0240","04","Elem. Schools","N","Beloit","Morgan El","PreK-12","257                           ","34                            ","13.229500                     ","223                           ","86.770400                     "
"2004","67785","02","0413","0260","04","Elem. Schools","N","Beloit","Robinson El","PreK-12","301                           ","65                            ","21.594600                     ","236                           ","78.405300                     "
"2004","69995","02","0413","0280","04","Mid/Jr Hi Schools","Y","Beloit","Synectics Charter School","PreK-12","18                            ","0                             ","0.000000                      ","18                            ","100.000000                    "
"2004","67786","02","0413","0300","04","Elem. Schools","N","Beloit","Royce El","PreK-12","268                           ","47                            ","17.537300                     ","221                           ","82.462600                     "
"2004","67787","02","0413","0320","04","Elem. Schools","N","Beloit","Todd El","PreK-12","247                           ","40                            ","16.194300                     ","207                           ","83.805600                     "
"2004","67788","02","0413","0360","04","Elem. Schools","N","Beloit","Wright El","PreK-12","260                           ","33                            ","12.692300                     ","227                           ","87.307600                     "
"2004","67779","02","0422","","03","El/Sec Combined Schls","N","Beloit Turner","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67779","02","0422","","03","Elem. Schools","N","Beloit Turner","","PreK-12","526                           ","92                            ","17.490400                     ","434                           ","82.509500                     "
"2004","67779","02","0422","","03","Mid/Jr Hi Schools","N","Beloit Turner","","PreK-12","290                           ","46                            ","15.862000                     ","244                           ","84.137900                     "
"2004","67779","02","0422","","03","High Schools","N","Beloit Turner","","PreK-12","377                           ","37                            ","9.814300                      ","340                           ","90.185600                     "
"2004","67789","02","0422","0020","04","High Schools","N","Beloit Turner","Turner Hi","PreK-12","377                           ","37                            ","9.814300                      ","340                           ","90.185600                     "
"2004","67790","02","0422","0060","04","Elem. Schools","N","Beloit Turner","Powers El","PreK-12","261                           ","56                            ","21.455900                     ","205                           ","78.544000                     "
"2004","67771","02","0422","0100","04","Elem. Schools","N","Beloit Turner","Townview El","PreK-12","265                           ","36                            ","13.584900                     ","229                           ","86.415000                     "
"2004","67772","02","0422","0120","04","Mid/Jr Hi Schools","N","Beloit Turner","Turner Mid","PreK-12","290                           ","46                            ","15.862000                     ","244                           ","84.137900                     "
"2004","67634","02","0469","","03","High Schools","N","Wisconsin Heights","","PreK-12","381                           ","60                            ","15.748000                     ","321                           ","84.251900                     "
"2004","67634","02","0469","","03","Mid/Jr Hi Schools","N","Wisconsin Heights","","PreK-12","278                           ","35                            ","12.589900                     ","243                           ","87.410000                     "
"2004","67634","02","0469","","03","Elem. Schools","N","Wisconsin Heights","","PreK-12","400                           ","71                            ","17.750000                     ","329                           ","82.250000                     "
"2004","67634","02","0469","","03","El/Sec Combined Schls","N","Wisconsin Heights","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67761","02","0469","0020","04","Elem. Schools","N","Wisconsin Heights","Black Earth El","PreK-12","182                           ","30                            ","16.483500                     ","152                           ","83.516400                     "
"2004","67632","02","0469","0040","04","Elem. Schools","N","Wisconsin Heights","Mazomanie El","PreK-12","218                           ","41                            ","18.807300                     ","177                           ","81.192600                     "
"2004","67633","02","0469","0060","04","High Schools","N","Wisconsin Heights","Wisconsin Heights Hi","PreK-12","381                           ","60                            ","15.748000                     ","321                           ","84.251900                     "
"2004","65646","02","0469","0080","04","Mid/Jr Hi Schools","N","Wisconsin Heights","Wisconsin Heights Mid","PreK-12","278                           ","35                            ","12.589900                     ","243                           ","87.410000                     "
"2004","69825","02","0469","9406","4C","High Schools","Y","Wisconsin Heights","Dane County Transition Sch","PreK-12","3                             ","*                             ","*                             ","*                             ","*                             "
"2004","68428","02","0657","","03","El/Sec Combined Schls","N","Brighton #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68428","02","0657","","03","Elem. Schools","N","Brighton #1","","PreK-12","187                           ","19                            ","10.160400                     ","168                           ","89.839500                     "
"2004","68428","02","0657","","03","Mid/Jr Hi Schools","N","Brighton #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68428","02","0657","","03","High Schools","N","Brighton #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68425","02","0657","0020","04","Elem. Schools","N","Brighton #1","Brighton El","PreK-12","187                           ","19                            ","10.160400                     ","168                           ","89.839500                     "
"2004","68523","02","0665","","03","High Schools","N","Bristol #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68523","02","0665","","03","Mid/Jr Hi Schools","N","Bristol #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68523","02","0665","","03","Elem. Schools","N","Bristol #1","","PreK-12","559                           ","97                            ","17.352400                     ","462                           ","82.647500                     "
"2004","68523","02","0665","","03","El/Sec Combined Schls","N","Bristol #1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68542","02","0665","0020","04","Elem. Schools","N","Bristol #1","Bristol El","PreK-12","559                           ","97                            ","17.352400                     ","462                           ","82.647500                     "
"2004","67767","02","0700","","03","El/Sec Combined Schls","N","Brodhead","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","67767","02","0700","","03","Elem. Schools","N","Brodhead","","PreK-12","503                           ","93                            ","18.489000                     ","410                           ","81.510900                     "
"2004","67767","02","0700","","03","Mid/Jr Hi Schools","N","Brodhead","","PreK-12","324                           ","53                            ","16.358000                     ","271                           ","83.641900                     "
"2004","67767","02","0700","","03","High Schools","N","Brodhead","","PreK-12","403                           ","44                            ","10.918100                     ","359                           ","89.081800                     "
"2004","67764","02","0700","0020","04","Elem. Schools","N","Brodhead","Ronald R Albrecht El","PreK-12","503                           ","93                            ","18.489000                     ","410                           ","81.510900                     "
"2004","67765","02","0700","0040","04","High Schools","N","Brodhead","Brodhead Hi","PreK-12","403                           ","44                            ","10.918100                     ","359                           ","89.081800                     "
"2004","67766","02","0700","0060","04","Mid/Jr Hi Schools","N","Brodhead","Brodhead Mid","PreK-12","324                           ","53                            ","16.358000                     ","271                           ","83.641900                     "
"2004","68514","02","0777","","03","High Schools","N","Burlington Area","","PreK-12","1361                          ","163                           ","11.976400                     ","1198                          ","88.023500                     "
"2004","68514","02","0777","","03","Mid/Jr Hi Schools","N","Burlington Area","","PreK-12","567                           ","65                            ","11.463800                     ","502                           ","88.536100                     "
"2004","68514","02","0777","","03","Elem. Schools","N","Burlington Area","","PreK-12","1722                          ","252                           ","14.634100                     ","1470                          ","85.365800                     "
"2004","68514","02","0777","","03","El/Sec Combined Schls","N","Burlington Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","68524","02","0777","0020","04","High Schools","N","Burlington Area","Burlington Hi","PreK-12","1361                          ","163                           ","11.976400                     ","1198                          ","88.023500                     "
