"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2001","43276","09","0140","","03","Elem      ","N","Antigo","","Elementary School Type/ Prek-12","All Races","Both Genders",1278,4,"0.3129890400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1274,"99.6870109500                 "
"2001","43276","09","0140","","03","Mid/Jr Hi ","N","Antigo","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",557,1,"0.1795332100                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",556,"99.8204667800                 "
"2001","43276","09","0140","","03","High      ","N","Antigo","","High School Type/ PreK-12","All Races","Both Genders",1168,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1168,"100.0000000000                "
"2001","43276","09","0140","","03","El/Sec    ","N","Antigo","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",26,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",26,"100.0000000000                "
"2001","43276","09","0140","","03","Summary   ","N","Antigo","","Grades PreK-12","All Races","Both Genders",3029,5,"0.1650709800                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",3024,"99.8349290100                 "
"2001","42411","09","0140","0020","04","Elem      ","N","Antigo","Aniwa El","Grades PreK-12","All Races","Both Genders",64,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",64,"100.0000000000                "
"2001","42412","09","0140","0050","04","Mid/Jr Hi ","N","Antigo","Antigo Mid","Grades PreK-12","All Races","Both Genders",557,1,"0.1795332100                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",556,"99.8204667800                 "
"2001","42413","09","0140","0070","04","High      ","N","Antigo","Antigo Hi","Grades PreK-12","All Races","Both Genders",1168,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1168,"100.0000000000                "
"2001","42414","09","0140","0080","04","Elem      ","N","Antigo","Crestwood El","Grades PreK-12","All Races","Both Genders",131,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",131,"100.0000000000                "
"2001","42415","09","0140","0100","04","Elem      ","N","Antigo","East El","Grades PreK-12","All Races","Both Genders",150,2,"1.3333333300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",148,"98.6666666600                 "
"2001","44693","09","0140","0110","04","Elem      ","Y","Antigo","Chrysalis El Charter School","Grades PreK-12","All Races","Both Genders",22,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",22,"100.0000000000                "
"2001","42435","09","0140","0140","04","Elem      ","Y","Antigo","Lily El","Grades PreK-12","All Races","Both Genders",28,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",28,"100.0000000000                "
"2001","41620","09","0140","0160","04","Elem      ","N","Antigo","Mattoon El","Grades PreK-12","All Races","Both Genders",97,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",97,"100.0000000000                "
"2001","42416","09","0140","0180","04","Elem      ","N","Antigo","North El","Grades PreK-12","All Races","Both Genders",154,1,"0.6493506400                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",153,"99.3506493500                 "
"2001","42417","09","0140","0200","04","Elem      ","N","Antigo","Pleasant View El","Grades PreK-12","All Races","Both Genders",127,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",127,"100.0000000000                "
"2001","41608","09","0140","0240","04","Elem      ","N","Antigo","River Grove El","Grades PreK-12","All Races","Both Genders",115,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",115,"100.0000000000                "
"2001","42419","09","0140","0260","04","Elem      ","N","Antigo","Spring Valley El","Grades PreK-12","All Races","Both Genders",142,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",142,"100.0000000000                "
"2001","42420","09","0140","0280","04","Elem      ","N","Antigo","West El","Grades PreK-12","All Races","Both Genders",169,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",169,"100.0000000000                "
"2001","39648","09","0140","0300","04","Elem      ","N","Antigo","Antigo Kindergarten Center","Grades PreK-12","All Races","Both Genders",79,1,"1.2658227800                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",78,"98.7341772100                 "
"2001","43864","09","0140","0800","04","El/Sec    ","Y","Antigo","Chrysalis Family Charter Sch","Grades PreK-12","All Races","Both Genders",26,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",26,"100.0000000000                "
"2001","43062","09","0196","","03","Elem      ","N","Athens","","Elementary School Type/ Prek-12","All Races","Both Genders",236,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",236,"100.0000000000                "
"2001","43062","09","0196","","03","Mid/Jr Hi ","N","Athens","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",103,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",103,"100.0000000000                "
"2001","43062","09","0196","","03","High      ","N","Athens","","High School Type/ PreK-12","All Races","Both Genders",225,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",225,"100.0000000000                "
"2001","43062","09","0196","","03","El/Sec    ","N","Athens","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43062","09","0196","","03","Summary   ","N","Athens","","Grades PreK-12","All Races","Both Genders",564,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",564,"100.0000000000                "
"2001","42421","09","0196","0020","04","Elem      ","N","Athens","Athens El","Grades PreK-12","All Races","Both Genders",236,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",236,"100.0000000000                "
"2001","42422","09","0196","0040","04","High      ","N","Athens","Athens Hi","Grades PreK-12","All Races","Both Genders",225,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",225,"100.0000000000                "
"2001","42423","09","0196","0060","04","Mid/Jr Hi ","N","Athens","Athens Jr","Grades PreK-12","All Races","Both Genders",103,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",103,"100.0000000000                "
"2001","43298","09","0616","","03","Elem      ","N","Boulder Junction J1","","Elementary School Type/ Prek-12","All Races","Both Genders",245,3,"1.2244897900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",242,"98.7755102000                 "
"2001","43298","09","0616","","03","Mid/Jr Hi ","N","Boulder Junction J1","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43298","09","0616","","03","High      ","N","Boulder Junction J1","","High School Type/ PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43298","09","0616","","03","El/Sec    ","N","Boulder Junction J1","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2001","43298","09","0616","","03","Summary   ","N","Boulder Junction J1","","Grades PreK-12","All Races","Both Genders",245,3,"1.2244897900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",242,"98.7755102000                 "
