"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","66723","09","0140","","03","High Schools","N","Antigo","","PreK-12","1107                          ","161                           ","14.543800                     ","946                           ","85.456100                     "
"2004","66723","09","0140","","03","Mid/Jr Hi Schools","N","Antigo","","PreK-12","582                           ","121                           ","20.790300                     ","461                           ","79.209600                     "
"2004","66723","09","0140","","03","Elem. Schools","N","Antigo","","PreK-12","1166                          ","217                           ","18.610600                     ","949                           ","81.389300                     "
"2004","66723","09","0140","","03","El/Sec Combined Schls","N","Antigo","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66733","09","0140","0050","04","Mid/Jr Hi Schools","N","Antigo","Antigo Mid","PreK-12","582                           ","121                           ","20.790300                     ","461                           ","79.209600                     "
"2004","66734","09","0140","0070","04","High Schools","N","Antigo","Antigo Hi","PreK-12","1107                          ","161                           ","14.543800                     ","946                           ","85.456100                     "
"2004","66735","09","0140","0080","04","Elem. Schools","N","Antigo","Crestwood El","PreK-12","142                           ","7                             ","4.929500                      ","135                           ","95.070400                     "
"2004","66736","09","0140","0100","04","Elem. Schools","N","Antigo","East El","PreK-12","174                           ","59                            ","33.908000                     ","115                           ","66.091900                     "
"2004","66648","09","0140","0160","04","Elem. Schools","N","Antigo","Mattoon El","PreK-12","107                           ","11                            ","10.280300                     ","96                            ","89.719600                     "
"2004","66737","09","0140","0180","04","Elem. Schools","N","Antigo","North El","PreK-12","196                           ","52                            ","26.530600                     ","144                           ","73.469300                     "
"2004","66738","09","0140","0200","04","Elem. Schools","N","Antigo","Pleasant View El","PreK-12","100                           ","6                             ","6.000000                      ","94                            ","94.000000                     "
"2004","66708","09","0140","0240","04","Elem. Schools","N","Antigo","River Grove El","PreK-12","83                            ","14                            ","16.867400                     ","69                            ","83.132500                     "
"2004","66739","09","0140","0260","04","Elem. Schools","N","Antigo","Spring Valley El","PreK-12","168                           ","31                            ","18.452300                     ","137                           ","81.547600                     "
"2004","66740","09","0140","0280","04","Elem. Schools","N","Antigo","West El","PreK-12","196                           ","37                            ","18.877500                     ","159                           ","81.122400                     "
"2004","66712","09","0196","","03","El/Sec Combined Schls","N","Athens","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66712","09","0196","","03","Elem. Schools","N","Athens","","PreK-12","235                           ","39                            ","16.595700                     ","196                           ","83.404200                     "
"2004","66712","09","0196","","03","Mid/Jr Hi Schools","N","Athens","","PreK-12","98                            ","16                            ","16.326500                     ","82                            ","83.673400                     "
"2004","66712","09","0196","","03","High Schools","N","Athens","","PreK-12","214                           ","38                            ","17.757000                     ","176                           ","82.242900                     "
"2004","66726","09","0196","0020","04","Elem. Schools","N","Athens","Athens El","PreK-12","235                           ","39                            ","16.595700                     ","196                           ","83.404200                     "
"2004","66727","09","0196","0040","04","High Schools","N","Athens","Athens Hi","PreK-12","214                           ","38                            ","17.757000                     ","176                           ","82.242900                     "
"2004","66728","09","0196","0060","04","","N","Athens","Athens Jr","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66464","09","0616","","03","High Schools","N","Boulder Junction J1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66464","09","0616","","03","Mid/Jr Hi Schools","N","Boulder Junction J1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66464","09","0616","","03","Elem. Schools","N","Boulder Junction J1","","PreK-12","206                           ","21                            ","10.194100                     ","185                           ","89.805800                     "
"2004","66464","09","0616","","03","El/Sec Combined Schls","N","Boulder Junction J1","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66463","09","0616","0050","04","Elem. Schools","N","Boulder Junction J1","North Lakeland El","PreK-12","206                           ","21                            ","10.194100                     ","185                           ","89.805800                     "
"2004","66484","09","1526","","03","El/Sec Combined Schls","N","Northland Pines","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66484","09","1526","","03","Elem. Schools","N","Northland Pines","","PreK-12","559                           ","91                            ","16.279000                     ","468                           ","83.720900                     "
"2004","66484","09","1526","","03","Mid/Jr Hi Schools","N","Northland Pines","","PreK-12","398                           ","53                            ","13.316500                     ","345                           ","86.683400                     "
"2004","66484","09","1526","","03","High Schools","N","Northland Pines","","PreK-12","575                           ","80                            ","13.913000                     ","495                           ","86.086900                     "
"2004","66479","09","1526","0040","04","Elem. Schools","N","Northland Pines","Northland Pines El-Eagle River","PreK-12","318                           ","56                            ","17.610000                     ","262                           ","82.389900                     "
"2004","66459","09","1526","0080","04","Elem. Schools","N","Northland Pines","Northland Pines-Land O Lakes","PreK-12","93                            ","20                            ","21.505300                     ","73                            ","78.494600                     "
"2004","66480","09","1526","0090","04","High Schools","N","Northland Pines","Northland Pines Hi","PreK-12","575                           ","80                            ","13.913000                     ","495                           ","86.086900                     "
"2004","66481","09","1526","0095","04","Mid/Jr Hi Schools","N","Northland Pines","Northland Pines Mid","PreK-12","398                           ","53                            ","13.316500                     ","345                           ","86.683400                     "
"2004","66433","09","1526","0100","04","Elem. Schools","N","Northland Pines","Northland Pines El-St Germain","PreK-12","148                           ","15                            ","10.135100                     ","133                           ","89.864800                     "
"2004","66697","09","1561","","03","High Schools","N","Edgar","","PreK-12","236                           ","22                            ","9.322000                      ","214                           ","90.677900                     "
"2004","66697","09","1561","","03","Mid/Jr Hi Schools","N","Edgar","","PreK-12","135                           ","16                            ","11.851800                     ","119                           ","88.148100                     "
"2004","66697","09","1561","","03","Elem. Schools","N","Edgar","","PreK-12","276                           ","35                            ","12.681100                     ","241                           ","87.318800                     "
"2004","66697","09","1561","","03","El/Sec Combined Schls","N","Edgar","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66711","09","1561","0020","04","Elem. Schools","N","Edgar","Edgar El","PreK-12","276                           ","35                            ","12.681100                     ","241                           ","87.318800                     "
"2004","66694","09","1561","0023","04","Mid/Jr Hi Schools","N","Edgar","Edgar Mid","PreK-12","135                           ","16                            ","11.851800                     ","119                           ","88.148100                     "
"2004","66695","09","1561","0040","04","High Schools","N","Edgar","Edgar Hi","PreK-12","236                           ","22                            ","9.322000                      ","214                           ","90.677900                     "
"2004","66701","09","1582","","03","El/Sec Combined Schls","N","Elcho","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66701","09","1582","","03","Elem. Schools","N","Elcho","","PreK-12","257                           ","31                            ","12.062200                     ","226                           ","87.937700                     "
"2004","66701","09","1582","","03","Mid/Jr Hi Schools","N","Elcho","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","66701","09","1582","","03","High Schools","N","Elcho","","PreK-12","130                           ","28                            ","21.538400                     ","102                           ","78.461500                     "
"2004","66699","09","1582","0020","04","Elem. Schools","N","Elcho","Elcho El","PreK-12","257                           ","31                            ","12.062200                     ","226                           ","87.937700                     "
