"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","16217","12","0170","","03","High Schools","N","Ashland","","High Schools","793",369,46.532100,424,53.467800,166,20.933100,8,1.008800,2,.252200,4,.504400,613,77.301300
"2006","16217","12","0170","","03","Mid/Jr Hi Schools","N","Ashland","","Mid/Jr Hi Schools","891",422,47.362500,469,52.637400,201,22.558900,10,1.122300,3,.336700,5,.561100,672,75.420800
"2006","16217","12","0170","","03","Elem. Schools","N","Ashland","","Elem. Schools","534",258,48.314600,276,51.685300,109,20.411900,1,.187200,4,.749000,5,.936300,415,77.715300
"2006","16217","12","0170","","03","El/Sec Combined Schls","N","Ashland","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","16217","12","0170","","03","Summary","N","Ashland","","Summary","2218",1049,47.294800,1169,52.705100,476,21.460700,19,.856600,9,.405700,14,.631100,1700,76.645600
"2006","16205","12","0170","0020","04","High Schools","N","Ashland","Ashland High","High Schools","793",369,46.532100,424,53.467800,166,20.933100,8,1.008800,2,.252200,4,.504400,613,77.301300
"2006","16206","12","0170","0030","04","Mid/Jr Hi Schools","N","Ashland","Ashland Middle","Mid/Jr Hi Schools","487",222,45.585200,265,54.414700,101,20.739200,2,.410600,1,.205300,3,.616000,380,78.028700
"2006","16207","12","0170","0060","04","Mid/Jr Hi Schools","N","Ashland","Lake Superior Intermediate","Mid/Jr Hi Schools","404",200,49.504900,204,50.495000,100,24.752400,8,1.980100,2,.495000,2,.495000,292,72.277200
"2006","16208","12","0170","0080","04","Elem. Schools","N","Ashland","Lake Superior Primary","Elem. Schools","369",177,47.967400,192,52.032500,107,28.997200,1,.271000,4,1.084000,5,1.355000,252,68.292600
"2006","16209","12","0170","0120","04","Elem. Schools","N","Ashland","Marengo Valley Elementary","Elem. Schools","165",81,49.090900,84,50.909000,2,1.212100,0,.000000,0,.000000,0,.000000,163,98.787800
"2006","16453","12","0315","","03","High Schools","N","Bayfield","","High Schools","149",75,50.335500,74,49.664400,95,63.758300,1,.671100,0,.000000,0,.000000,53,35.570400
"2006","16453","12","0315","","03","Mid/Jr Hi Schools","N","Bayfield","","Mid/Jr Hi Schools","108",53,49.074000,55,50.925900,79,73.148100,0,.000000,0,.000000,1,.925900,28,25.925900
"2006","16453","12","0315","","03","Elem. Schools","N","Bayfield","","Elem. Schools","199",101,50.753700,98,49.246200,146,73.366800,0,.000000,0,.000000,3,1.507500,50,25.125600
"2006","16453","12","0315","","03","El/Sec Combined Schls","N","Bayfield","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","16453","12","0315","","03","Summary","N","Bayfield","","Summary","456",229,50.219200,227,49.780700,320,70.175400,1,.219200,0,.000000,4,.877100,131,28.728000
"2006","16446","12","0315","0020","04","Elem. Schools","N","Bayfield","Bayfield Elementary","Elem. Schools","179",92,51.396600,87,48.603300,144,80.446900,0,.000000,0,.000000,3,1.675900,32,17.877000
"2006","16447","12","0315","0030","04","Mid/Jr Hi Schools","N","Bayfield","Bayfield Middle","Mid/Jr Hi Schools","108",53,49.074000,55,50.925900,79,73.148100,0,.000000,0,.000000,1,.925900,28,25.925900
"2006","16448","12","0315","0040","04","High Schools","N","Bayfield","Bayfield High","High Schools","149",75,50.335500,74,49.664400,95,63.758300,1,.671100,0,.000000,0,.000000,53,35.570400
"2006","16759","12","0315","0060","04","Elem. Schools","N","Bayfield","La Pointe Elementary","Elem. Schools","20",9,45.000000,11,55.000000,2,10.000000,0,.000000,0,.000000,0,.000000,18,90.000000
"2006","13669","12","0840","","03","High Schools","N","Butternut","","High Schools","98",52,53.061200,46,46.938700,4,4.081600,0,.000000,0,.000000,0,.000000,94,95.918300
"2006","13669","12","0840","","03","Mid/Jr Hi Schools","N","Butternut","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","13669","12","0840","","03","Elem. Schools","N","Butternut","","Elem. Schools","88",37,42.045400,51,57.954500,1,1.136300,1,1.136300,0,.000000,0,.000000,86,97.727200
"2006","13669","12","0840","","03","El/Sec Combined Schls","N","Butternut","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","13669","12","0840","","03","Summary","N","Butternut","","Summary","186",89,47.849400,97,52.150500,5,2.688100,1,.537600,0,.000000,0,.000000,180,96.774100
"2006","13664","12","0840","0020","04","Elem. Schools","N","Butternut","Butternut Elementary","Elem. Schools","88",37,42.045400,51,57.954500,1,1.136300,1,1.136300,0,.000000,0,.000000,86,97.727200
"2006","13665","12","0840","0040","04","High Schools","N","Butternut","Butternut High","High Schools","98",52,53.061200,46,46.938700,4,4.081600,0,.000000,0,.000000,0,.000000,94,95.918300
"2006","16571","12","1491","","03","High Schools","N","Drummond Area","","High Schools","179",91,50.837900,88,49.162000,9,5.027900,4,2.234600,0,.000000,4,2.234600,162,90.502700
"2006","16571","12","1491","","03","Mid/Jr Hi Schools","N","Drummond Area","","Mid/Jr Hi Schools","89",47,52.808900,42,47.191000,7,7.865100,1,1.123500,2,2.247100,0,.000000,79,88.764000
"2006","16571","12","1491","","03","Elem. Schools","N","Drummond Area","","Elem. Schools","251",118,47.011900,133,52.988000,2,.796800,2,.796800,4,1.593600,1,.398400,242,96.414300
"2006","16571","12","1491","","03","El/Sec Combined Schls","N","Drummond Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","16571","12","1491","","03","Summary","N","Drummond Area","","Summary","519",256,49.325600,263,50.674300,18,3.468200,7,1.348700,6,1.156000,5,.963300,483,93.063500
"2006","16568","12","1491","0020","04","Elem. Schools","N","Drummond Area","Drummond Elementary","Elem. Schools","251",118,47.011900,133,52.988000,2,.796800,2,.796800,4,1.593600,1,.398400,242,96.414300
"2006","16569","12","1491","0040","04","High Schools","N","Drummond Area","Drummond High","High Schools","173",89,51.445000,84,48.554900,9,5.202300,4,2.312100,0,.000000,4,2.312100,156,90.173400
"2006","16570","12","1491","0050","04","Mid/Jr Hi Schools","N","Drummond Area","Drummond Junior High","Mid/Jr Hi Schools","89",47,52.808900,42,47.191000,7,7.865100,1,1.123500,2,2.247100,0,.000000,79,88.764000
"2006","71477","12","1491","9400","04","High Schools","Y","Drummond Area","Ascend Academy","High Schools","6",2,33.333300,4,66.666600,0,.000000,0,.000000,0,.000000,0,.000000,6,100.000000
"2006","13756","12","2205","","03","High Schools","N","Glidden","","High Schools","81",28,34.567900,53,65.432000,0,.000000,0,.000000,1,1.234500,0,.000000,80,98.765400
"2006","13756","12","2205","","03","Mid/Jr Hi Schools","N","Glidden","","Mid/Jr Hi Schools","48",20,41.666600,28,58.333300,0,.000000,0,.000000,1,2.083300,0,.000000,47,97.916600
"2006","13756","12","2205","","03","Elem. Schools","N","Glidden","","Elem. Schools","92",44,47.826000,48,52.173900,0,.000000,0,.000000,0,.000000,0,.000000,92,100.000000
"2006","13756","12","2205","","03","El/Sec Combined Schls","N","Glidden","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","13756","12","2205","","03","Summary","N","Glidden","","Summary","221",92,41.628900,129,58.371000,0,.000000,0,.000000,2,.904900,0,.000000,219,99.095000
"2006","13750","12","2205","0020","04","Elem. Schools","N","Glidden","Glidden Elementary","Elem. Schools","92",44,47.826000,48,52.173900,0,.000000,0,.000000,0,.000000,0,.000000,92,100.000000
"2006","13751","12","2205","0030","04","Mid/Jr Hi Schools","N","Glidden","Glidden Middle","Mid/Jr Hi Schools","48",20,41.666600,28,58.333300,0,.000000,0,.000000,1,2.083300,0,.000000,47,97.916600
"2006","13752","12","2205","0040","04","High Schools","N","Glidden","Glidden High","High Schools","81",28,34.567900,53,65.432000,0,.000000,0,.000000,1,1.234500,0,.000000,80,98.765400
