"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2006","05957","03","0161","","03","High Schools","N","Argyle","","High Schools","195",99,50.769200,96,49.230700,5,2.564100,0,.000000,1,.512800,4,2.051200,185,94.871700
"2006","05957","03","0161","","03","Mid/Jr Hi Schools","N","Argyle","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","05957","03","0161","","03","Elem. Schools","N","Argyle","","Elem. Schools","162",78,48.148100,84,51.851800,1,.617200,0,.000000,0,.000000,3,1.851800,158,97.530800
"2006","05957","03","0161","","03","El/Sec Combined Schls","N","Argyle","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","05957","03","0161","","03","Summary","N","Argyle","","Summary","357",177,49.579800,180,50.420100,6,1.680600,0,.000000,1,.280100,7,1.960700,343,96.078400
"2006","05952","03","0161","0020","04","Elem. Schools","N","Argyle","Argyle Elementary","Elem. Schools","162",78,48.148100,84,51.851800,1,.617200,0,.000000,0,.000000,3,1.851800,158,97.530800
"2006","05953","03","0161","0040","04","High Schools","N","Argyle","Argyle High","High Schools","195",99,50.769200,96,49.230700,5,2.564100,0,.000000,1,.512800,4,2.051200,185,94.871700
"2006","72903","03","0161","0430","04","High Schools","Y","Argyle","ALEA Argyle Land Ethic Academy","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","72053","03","0161","9412","04","High Schools","Y","Argyle","Lafayette County Community","High Schools","2",0,.000000,2,100.000000,0,.000000,0,.000000,0,.000000,0,.000000,2,100.000000
"2006","05979","03","0287","","03","High Schools","N","Barneveld","","High Schools","213",94,44.131400,119,55.868500,0,.000000,0,.000000,0,.000000,2,.938900,211,99.061000
"2006","05979","03","0287","","03","Mid/Jr Hi Schools","N","Barneveld","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","05979","03","0287","","03","Elem. Schools","N","Barneveld","","Elem. Schools","225",116,51.555500,109,48.444400,0,.000000,0,.000000,1,.444400,4,1.777700,220,97.777700
"2006","05979","03","0287","","03","El/Sec Combined Schls","N","Barneveld","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","05979","03","0287","","03","Summary","N","Barneveld","","Summary","438",210,47.945200,228,52.054700,0,.000000,0,.000000,1,.228300,6,1.369800,431,98.401800
"2006","05974","03","0287","0020","04","Elem. Schools","N","Barneveld","Barneveld Elementary","Elem. Schools","225",116,51.555500,109,48.444400,0,.000000,0,.000000,1,.444400,4,1.777700,220,97.777700
"2006","05975","03","0287","0040","04","High Schools","N","Barneveld","Barneveld High","High Schools","213",94,44.131400,119,55.868500,0,.000000,0,.000000,0,.000000,2,.938900,211,99.061000
"2006","72532","03","0287","9412","4C","High Schools","Y","Barneveld","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06019","03","0364","","03","High Schools","N","Belmont Community","","High Schools","162",91,56.172800,71,43.827100,0,.000000,2,1.234500,2,1.234500,0,.000000,158,97.530800
"2006","06019","03","0364","","03","Mid/Jr Hi Schools","N","Belmont Community","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06019","03","0364","","03","Elem. Schools","N","Belmont Community","","Elem. Schools","167",88,52.694600,79,47.305300,0,.000000,3,1.796400,1,.598800,3,1.796400,160,95.808300
"2006","06019","03","0364","","03","El/Sec Combined Schls","N","Belmont Community","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06019","03","0364","","03","Summary","N","Belmont Community","","Summary","329",179,54.407200,150,45.592700,0,.000000,5,1.519700,3,.911800,3,.911800,318,96.656500
"2006","06015","03","0364","0020","04","Elem. Schools","N","Belmont Community","Belmont Elementary","Elem. Schools","167",88,52.694600,79,47.305300,0,.000000,3,1.796400,1,.598800,3,1.796400,160,95.808300
"2006","06016","03","0364","0040","04","High Schools","N","Belmont Community","Belmont High","High Schools","162",91,56.172800,71,43.827100,0,.000000,2,1.234500,2,1.234500,0,.000000,158,97.530800
"2006","72533","03","0364","9412","4C","High Schools","Y","Belmont Community","Lafayette County Community","High Schools","1",0,.000000,1,100.000000,0,.000000,0,.000000,0,.000000,0,.000000,1,100.000000
"2006","08734","03","0427","","03","High Schools","N","Benton","","High Schools","131",64,48.854900,67,51.145000,1,.763300,1,.763300,0,.000000,1,.763300,128,97.709900
"2006","08734","03","0427","","03","Mid/Jr Hi Schools","N","Benton","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08734","03","0427","","03","Elem. Schools","N","Benton","","Elem. Schools","145",61,42.068900,84,57.931000,3,2.068900,0,.000000,0,.000000,2,1.379300,140,96.551700
"2006","08734","03","0427","","03","El/Sec Combined Schls","N","Benton","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08734","03","0427","","03","Summary","N","Benton","","Summary","276",125,45.289800,151,54.710100,4,1.449200,1,.362300,0,.000000,3,1.086900,268,97.101400
"2006","08731","03","0427","0020","04","Elem. Schools","N","Benton","Benton Elementary","Elem. Schools","145",61,42.068900,84,57.931000,3,2.068900,0,.000000,0,.000000,2,1.379300,140,96.551700
"2006","08732","03","0427","0040","04","High Schools","N","Benton","Benton High","High Schools","131",64,48.854900,67,51.145000,1,.763300,1,.763300,0,.000000,1,.763300,128,97.709900
"2006","72534","03","0427","9412","4C","High Schools","Y","Benton","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06165","03","0490","","03","High Schools","N","Pecatonica Area","","High Schools","249",112,44.979900,137,55.020000,0,.000000,0,.000000,2,.803200,0,.000000,247,99.196700
"2006","06165","03","0490","","03","Mid/Jr Hi Schools","N","Pecatonica Area","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06165","03","0490","","03","Elem. Schools","N","Pecatonica Area","","Elem. Schools","217",105,48.387000,112,51.612900,0,.000000,0,.000000,1,.460800,0,.000000,216,99.539100
"2006","06165","03","0490","","03","El/Sec Combined Schls","N","Pecatonica Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","06165","03","0490","","03","Summary","N","Pecatonica Area","","Summary","466",217,46.566500,249,53.433400,0,.000000,0,.000000,3,.643700,0,.000000,463,99.356200
"2006","06568","03","0490","0020","04","Elem. Schools","N","Pecatonica Area","Pecatonica Elementary","Elem. Schools","217",105,48.387000,112,51.612900,0,.000000,0,.000000,1,.460800,0,.000000,216,99.539100
"2006","06162","03","0490","0040","04","High Schools","N","Pecatonica Area","Pecatonica High","High Schools","249",112,44.979900,137,55.020000,0,.000000,0,.000000,2,.803200,0,.000000,247,99.196700
"2006","72056","03","0490","9412","4C","High Schools","Y","Pecatonica Area","Lafayette County Community","High Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08772","03","0609","","03","High Schools","N","Boscobel Area","","High Schools","296",147,49.662100,149,50.337800,2,.675600,4,1.351300,6,2.027000,3,1.013500,281,94.932400
"2006","08772","03","0609","","03","Mid/Jr Hi Schools","N","Boscobel Area","","Mid/Jr Hi Schools","142",68,47.887300,74,52.112600,0,.000000,0,.000000,0,.000000,5,3.521100,137,96.478800
"2006","08772","03","0609","","03","Elem. Schools","N","Boscobel Area","","Elem. Schools","490",221,45.102000,269,54.897900,0,.000000,0,.000000,7,1.428500,5,1.020400,478,97.551000
"2006","08772","03","0609","","03","El/Sec Combined Schls","N","Boscobel Area","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08772","03","0609","","03","Summary","N","Boscobel Area","","Summary","928",436,46.982700,492,53.017200,2,.215500,4,.431000,13,1.400800,13,1.400800,896,96.551700
"2006","08764","03","0609","0020","04","Elem. Schools","N","Boscobel Area","Boscobel Elementary","Elem. Schools","490",221,45.102000,269,54.897900,0,.000000,0,.000000,7,1.428500,5,1.020400,478,97.551000
"2006","08765","03","0609","0040","04","High Schools","N","Boscobel Area","Boscobel High","High Schools","296",147,49.662100,149,50.337800,2,.675600,4,1.351300,6,2.027000,3,1.013500,281,94.932400
"2006","08766","03","0609","0060","04","Mid/Jr Hi Schools","N","Boscobel Area","Boscobel Junior High","Mid/Jr Hi Schools","142",68,47.887300,74,52.112600,0,.000000,0,.000000,0,.000000,5,3.521100,137,96.478800
"2006","08801","03","0994","","03","High Schools","N","Cassville","","High Schools","170",69,40.588200,101,59.411700,0,.000000,2,1.176400,0,.000000,2,1.176400,166,97.647000
"2006","08801","03","0994","","03","Mid/Jr Hi Schools","N","Cassville","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08801","03","0994","","03","Elem. Schools","N","Cassville","","Elem. Schools","120",58,48.333300,62,51.666600,0,.000000,1,.833300,0,.000000,1,.833300,118,98.333300
"2006","08801","03","0994","","03","El/Sec Combined Schls","N","Cassville","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08801","03","0994","","03","Summary","N","Cassville","","Summary","290",127,43.793100,163,56.206800,0,.000000,3,1.034400,0,.000000,3,1.034400,284,97.931000
"2006","08799","03","0994","0020","04","Elem. Schools","N","Cassville","Cassville Elementary","Elem. Schools","120",58,48.333300,62,51.666600,0,.000000,1,.833300,0,.000000,1,.833300,118,98.333300
"2006","08800","03","0994","0040","04","High Schools","N","Cassville","Cassville High","High Schools","170",69,40.588200,101,59.411700,0,.000000,2,1.176400,0,.000000,2,1.176400,166,97.647000
"2006","08813","03","1246","","03","High Schools","N","Cuba City","","High Schools","282",137,48.581500,145,51.418400,0,.000000,1,.354600,0,.000000,1,.354600,280,99.290700
"2006","08813","03","1246","","03","Mid/Jr Hi Schools","N","Cuba City","","Mid/Jr Hi Schools","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2006","08813","03","1246","","03","Elem. Schools","N","Cuba City","","Elem. Schools","389",165,42.416400,224,57.583500,1,.257000,0,.000000,1,.257000,1,.257000,386,99.228700
"2006","08813","03","1246","","03","El/Sec Combined Schls","N","Cuba City","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
