"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1999","22987","05","0014","","03","Elem      ","N","Adams-Friendship Area","","Elementary School Type/ Prek-12","891",417,"46.801300                     ",474,"53.198600                     ",4,"0.448900                      ",3,"0.336700                      ",6,"0.673400                      ",23,"2.581300                      ",855,"95.959500                     "
"1999","22987","05","0014","","03","Mid/Jr Hi ","N","Adams-Friendship Area","","Middle/Junior High School Type/ Prek-12","516",233,"45.155000                     ",283,"54.844900                     ",3,"0.581300                      ",5,"0.968900                      ",5,"0.968900                      ",24,"4.651100                      ",479,"92.829400                     "
"1999","22987","05","0014","","03","High      ","N","Adams-Friendship Area","","High School Type/ PreK-12","625",274,"43.840000                     ",351,"56.160000                     ",4,"0.640000                      ",4,"0.640000                      ",5,"0.800000                      ",21,"3.360000                      ",591,"94.560000                     "
"1999","22987","05","0014","","03","El/Sec    ","N","Adams-Friendship Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","22987","05","0014","","03","Summary   ","N","Adams-Friendship Area","","Grades PreK-12","2032",924,"45.472400                     ",1108,"54.527500                     ",11,"0.541300                      ",12,"0.590500                      ",16,"0.787400                      ",68,"3.346400                      ",1925,"94.734200                     "
"1999","22984","05","0014","0040","04","High      ","N","Adams-Friendship Area","Adams-Friendship Hi","Grades PreK-12","625",274,"43.840000                     ",351,"56.160000                     ",4,"0.640000                      ",4,"0.640000                      ",5,"0.800000                      ",21,"3.360000                      ",591,"94.560000                     "
"1999","22982","05","0014","0080","04","Elem      ","N","Adams-Friendship Area","Castle Rock El","Grades PreK-12","134",49,"36.567100                     ",85,"63.432800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",4,"2.985000                      ",130,"97.014900                     "
"1999","26037","05","0014","0130","04","Elem      ","N","Adams-Friendship Area","Adams-Friendship El","Grades PreK-12","460",226,"49.130400                     ",234,"50.869500                     ",0,"0.000000                      ",1,"0.217300                      ",3,"0.652100                      ",10,"2.173900                      ",446,"96.956500                     "
"1999","23049","05","0014","0140","04","Elem      ","N","Adams-Friendship Area","Grand Marsh El","Grades PreK-12","130",57,"43.846100                     ",73,"56.153800                     ",3,"2.307600                      ",1,"0.769200                      ",3,"2.307600                      ",4,"3.076900                      ",119,"91.538400                     "
"1999","23047","05","0014","0180","04","Elem      ","N","Adams-Friendship Area","Pine Land El","Grades PreK-12","84",38,"45.238000                     ",46,"54.761900                     ",0,"0.000000                      ",1,"1.190400                      ",0,"0.000000                      ",3,"3.571400                      ",80,"95.238000                     "
"1999","24009","05","0014","0200","04","Elem      ","N","Adams-Friendship Area","Roche a Crie El","Grades PreK-12","83",47,"56.626500                     ",36,"43.373400                     ",1,"1.204800                      ",0,"0.000000                      ",0,"0.000000                      ",2,"2.409600                      ",80,"96.385500                     "
"1999","26036","05","0014","0210","04","Mid/Jr Hi ","N","Adams-Friendship Area","Adams-Friendship Mid","Grades PreK-12","516",233,"45.155000                     ",283,"54.844900                     ",3,"0.581300                      ",5,"0.968900                      ",5,"0.968900                      ",24,"4.651100                      ",479,"92.829400                     "
"1999","24559","05","0105","","03","Elem      ","N","Almond-Bancroft","","Elementary School Type/ Prek-12","268",108,"40.298500                     ",160,"59.701400                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",23,"8.582000                      ",245,"91.417900                     "
"1999","24559","05","0105","","03","Mid/Jr Hi ","N","Almond-Bancroft","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","24559","05","0105","","03","High      ","N","Almond-Bancroft","","High School Type/ PreK-12","262",128,"48.854900                     ",134,"51.145000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",21,"8.015200                      ",241,"91.984700                     "
"1999","24559","05","0105","","03","El/Sec    ","N","Almond-Bancroft","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","24559","05","0105","","03","Summary   ","N","Almond-Bancroft","","Grades PreK-12","530",236,"44.528300                     ",294,"55.471600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",44,"8.301800                      ",486,"91.698100                     "
"1999","24556","05","0105","0020","04","Elem      ","N","Almond-Bancroft","Almond El","Grades PreK-12","196",83,"42.346900                     ",113,"57.653000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",14,"7.142800                      ",182,"92.857100                     "
"1999","24557","05","0105","0040","04","High      ","N","Almond-Bancroft","Almond Hi","Grades PreK-12","262",128,"48.854900                     ",134,"51.145000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",21,"8.015200                      ",241,"91.984700                     "
"1999","24558","05","0105","0060","04","Elem      ","N","Almond-Bancroft","Bancroft El","Grades PreK-12","72",25,"34.722200                     ",47,"65.277700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",9,"12.500000                     ",63,"87.500000                     "
"1999","23624","05","0126","","03","Elem      ","N","Tomorrow River","","Elementary School Type/ Prek-12","463",189,"40.820700                     ",274,"59.179200                     ",3,"0.647900                      ",0,"0.000000                      ",3,"0.647900                      ",2,"0.431900                      ",455,"98.272100                     "
"1999","23624","05","0126","","03","Mid/Jr Hi ","N","Tomorrow River","","Middle/Junior High School Type/ Prek-12","156",76,"48.717900                     ",80,"51.282000                     ",0,"0.000000                      ",2,"1.282000                      ",1,"0.641000                      ",1,"0.641000                      ",152,"97.435800                     "
"1999","23624","05","0126","","03","High      ","N","Tomorrow River","","High School Type/ PreK-12","326",144,"44.171700                     ",182,"55.828200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",326,"100.000000                    "
