"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2001","43361","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders","14793",182,"1.230300                      ",980,"6.624700                      ",1019,"6.888300                      ",1037,"7.010000                      ",1119,"7.564300                      ",1076,"7.273700                      ",1071,"7.239900                      ",1130,"7.638700                      ",1188,"8.030800                      ",1171,"7.915900                      ",1197,"8.091600                      ",1166,"7.882100                      ",1215,"8.213300                      ",1242,"8.395800                      "
"2001","42784","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders","1455",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",373,"25.635700                     ",369,"25.360800                     ",346,"23.780000                     ",367,"25.223300                     "
"2001","42848","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders","1759",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",440,"25.014200                     ",419,"23.820300                     ",445,"25.298400                     ",455,"25.866900                     "
"2001","42783","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders","1395",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",362,"25.949800                     ",351,"25.161200                     ",360,"25.806400                     ",322,"23.082400                     "
"2001","39637","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders","325",0,"0.000000                      ",45,"13.846100                     ",48,"14.769200                     ",51,"15.692300                     ",49,"15.076900                     ",44,"13.538400                     ",37,"11.384600                     ",51,"15.692300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39638","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders","270",32,"11.851800                     ",31,"11.481400                     ",32,"11.851800                     ",38,"14.074000                     ",30,"11.111100                     ",38,"14.074000                     ",33,"12.222200                     ",36,"13.333300                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39639","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders","319",27,"8.463900                      ",31,"9.717800                      ",34,"10.658300                     ",48,"15.047000                     ",44,"13.793100                     ",43,"13.479600                     ",56,"17.554800                     ",36,"11.285200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","43899","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","All Races","Both Genders","251",0,"0.000000                      ",50,"19.920300                     ",50,"19.920300                     ",25,"9.960100                      ",26,"10.358500                     ",25,"9.960100                      ",26,"10.358500                     ",25,"9.960100                      ",24,"9.561700                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39640","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders","494",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",251,"50.809700                     ",243,"49.190200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39685","06","0147","0130","04","Elem      ","N","Appleton Area","Edna Ferber El","Grades PreK-12","All Races","Both Genders","714",8,"1.120400                      ",73,"10.224000                     ",94,"13.165200                     ",101,"14.145600                     ",105,"14.705800                     ",107,"14.985900                     ",106,"14.845900                     ",120,"16.806700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39686","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders","238",0,"0.000000                      ",27,"11.344500                     ",34,"14.285700                     ",31,"13.025200                     ",34,"14.285700                     ",47,"19.747800                     ",38,"15.966300                     ",27,"11.344500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2001","39687","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders","448",4,"0.892800                      ",54,"12.053500                     ",52,"11.607100                     ",62,"13.839200                     ",61,"13.616000                     ",68,"15.178500                     ",64,"14.285700                     ",83,"18.526700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
