"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2002","48230","12","0170","","03","Elem      ","N","Ashland","","Elementary School Type/ Prek-12","All Races","Both Genders",568,334,"58.8028169000                 ",234,"41.1971830900                 "
"2002","48230","12","0170","","03","Mid/Jr Hi ","N","Ashland","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",944,471,"49.8940677900                 ",473,"50.1059322000                 "
"2002","48230","12","0170","","03","High      ","N","Ashland","","High School Type/ PreK-12","All Races","Both Genders",765,274,"35.8169934600                 ",491,"64.1830065300                 "
"2002","48230","12","0170","","03","El/Sec    ","N","Ashland","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48230","12","0170","","03","Summary   ","N","Ashland","","Grades PreK-12","All Races","Both Genders",2277,1079,"47.3869126000                 ",1198,"52.6130873900                 "
"2002","47831","12","0170","0020","04","High      ","N","Ashland","Ashland Hi","Grades PreK-12","All Races","Both Genders",765,274,"35.8169934600                 ",491,"64.1830065300                 "
"2002","47832","12","0170","0030","04","Mid/Jr Hi ","N","Ashland","Ashland Mid","Grades PreK-12","All Races","Both Genders",533,256,"48.0300187600                 ",277,"51.9699812300                 "
"2002","47833","12","0170","0060","04","Mid/Jr Hi ","N","Ashland","Lake Superior Intermediate","Grades PreK-12","All Races","Both Genders",411,215,"52.3114355200                 ",196,"47.6885644700                 "
"2002","47834","12","0170","0080","04","Elem      ","N","Ashland","Lake Superior Primary","Grades PreK-12","All Races","Both Genders",411,216,"52.5547445200                 ",195,"47.4452554700                 "
"2002","47835","12","0170","0120","04","Elem      ","N","Ashland","Marengo Valley El","Grades PreK-12","All Races","Both Genders",157,118,"75.1592356600                 ",39,"24.8407643300                 "
"2002","48233","12","0315","","03","Elem      ","N","Bayfield","","Elementary School Type/ Prek-12","All Races","Both Genders",241,153,"63.4854771700                 ",88,"36.5145228200                 "
"2002","48233","12","0315","","03","Mid/Jr Hi ","N","Bayfield","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",122,77,"63.1147540900                 ",45,"36.8852459000                 "
"2002","48233","12","0315","","03","High      ","N","Bayfield","","High School Type/ PreK-12","All Races","Both Genders",181,93,"51.3812154600                 ",88,"48.6187845300                 "
"2002","48233","12","0315","","03","El/Sec    ","N","Bayfield","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48233","12","0315","","03","Summary   ","N","Bayfield","","Grades PreK-12","All Races","Both Genders",544,323,"59.3750000000                 ",221,"40.6250000000                 "
"2002","46946","12","0315","0020","04","Elem      ","N","Bayfield","Bayfield El","Grades PreK-12","All Races","Both Genders",224,148,"66.0714285700                 ",76,"33.9285714200                 "
"2002","46947","12","0315","0030","04","Mid/Jr Hi ","N","Bayfield","Bayfield Mid","Grades PreK-12","All Races","Both Genders",122,77,"63.1147540900                 ",45,"36.8852459000                 "
"2002","46948","12","0315","0040","04","High      ","N","Bayfield","Bayfield Hi","Grades PreK-12","All Races","Both Genders",181,93,"51.3812154600                 ",88,"48.6187845300                 "
"2002","46956","12","0315","0060","04","Elem      ","N","Bayfield","La Pointe El","Grades PreK-12","All Races","Both Genders",17,5,"29.4117647000                 ",12,"70.5882352900                 "
"2002","48201","12","0840","","03","Elem      ","N","Butternut","","Elementary School Type/ Prek-12","All Races","Both Genders",105,53,"50.4761904700                 ",52,"49.5238095200                 "
"2002","48201","12","0840","","03","Mid/Jr Hi ","N","Butternut","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48201","12","0840","","03","High      ","N","Butternut","","High School Type/ PreK-12","All Races","Both Genders",123,20,"16.2601626000                 ",103,"83.7398373900                 "
"2002","48201","12","0840","","03","El/Sec    ","N","Butternut","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48201","12","0840","","03","Summary   ","N","Butternut","","Grades PreK-12","All Races","Both Genders",228,73,"32.0175438500                 ",155,"67.9824561400                 "
"2002","46834","12","0840","0020","04","Elem      ","N","Butternut","Butternut El","Grades PreK-12","All Races","Both Genders",105,53,"50.4761904700                 ",52,"49.5238095200                 "
"2002","46835","12","0840","0040","04","High      ","N","Butternut","Butternut Hi","Grades PreK-12","All Races","Both Genders",123,20,"16.2601626000                 ",103,"83.7398373900                 "
"2002","48469","12","1491","","03","Elem      ","N","Drummond Area","","Elementary School Type/ Prek-12","All Races","Both Genders",305,115,"37.7049180300                 ",190,"62.2950819600                 "
"2002","48469","12","1491","","03","Mid/Jr Hi ","N","Drummond Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",86,36,"41.8604651100                 ",50,"58.1395348800                 "
"2002","48469","12","1491","","03","High      ","N","Drummond Area","","High School Type/ PreK-12","All Races","Both Genders",186,73,"39.2473118200                 ",113,"60.7526881700                 "
"2002","48469","12","1491","","03","El/Sec    ","N","Drummond Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48469","12","1491","","03","Summary   ","N","Drummond Area","","Grades PreK-12","All Races","Both Genders",577,224,"38.8214904600                 ",353,"61.1785095300                 "
"2002","47837","12","1491","0020","04","Elem      ","N","Drummond Area","Drummond El","Grades PreK-12","All Races","Both Genders",305,115,"37.7049180300                 ",190,"62.2950819600                 "
"2002","47838","12","1491","0040","04","High      ","N","Drummond Area","Drummond Hi","Grades PreK-12","All Races","Both Genders",177,73,"41.2429378500                 ",104,"58.7570621400                 "
"2002","47839","12","1491","0050","04","Mid/Jr Hi ","N","Drummond Area","Drummond Jr","Grades PreK-12","All Races","Both Genders",86,36,"41.8604651100                 ",50,"58.1395348800                 "
"2002","49704","12","1491","9400","04","High      ","Y","Drummond Area","Ascend Academy","Grades PreK-12","All Races","Both Genders",9,,"",,""
"2002","48204","12","2205","","03","Elem      ","N","Glidden","","Elementary School Type/ Prek-12","All Races","Both Genders",107,74,"69.1588785000                 ",33,"30.8411214900                 "
"2002","48204","12","2205","","03","Mid/Jr Hi ","N","Glidden","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",56,46,"82.1428571400                 ",10,"17.8571428500                 "
