"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2004","65860","06","0147","","03","High Schools","N","Appleton Area","","PreK-12","5144                          ","729                           ","14.171800                     ","4415                          ","85.828100                     "
"2004","65860","06","0147","","03","Mid/Jr Hi Schools","N","Appleton Area","","PreK-12","2236                          ","312                           ","13.953400                     ","1924                          ","86.046500                     "
"2004","65860","06","0147","","03","Elem. Schools","N","Appleton Area","","PreK-12","7895                          ","1128                          ","14.287500                     ","6767                          ","85.712400                     "
"2004","65860","06","0147","","03","El/Sec Combined Schls","N","Appleton Area","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2004","65845","06","0147","0020","04","High Schools","N","Appleton Area","East Hi","PreK-12","1498                          ","236                           ","15.754300                     ","1262                          ","84.245600                     "
"2004","65629","06","0147","0030","04","High Schools","N","Appleton Area","North Hi","PreK-12","1775                          ","226                           ","12.732300                     ","1549                          ","87.267600                     "
"2004","65841","06","0147","0040","04","High Schools","N","Appleton Area","West Hi","PreK-12","1517                          ","262                           ","17.270900                     ","1255                          ","82.729000                     "
"2004","65874","06","0147","0060","04","Elem. Schools","N","Appleton Area","Badger El","PreK-12","304                           ","42                            ","13.815700                     ","262                           ","86.184200                     "
"2004","65875","06","0147","0080","04","Elem. Schools","N","Appleton Area","Columbus El","PreK-12","207                           ","34                            ","16.425100                     ","173                           ","83.574800                     "
"2004","65876","06","0147","0100","04","Elem. Schools","N","Appleton Area","Edison El","PreK-12","306                           ","43                            ","14.052200                     ","263                           ","85.947700                     "
"2004","70019","06","0147","0105","04","Elem. Schools","N","Appleton Area","Child Learning Center","PreK-12","39                            ","0                             ","0.000000                      ","39                            ","100.000000                    "
"2004","65394","06","0147","0110","04","Elem. Schools","Y","Appleton Area","Classical Charter Sch","PreK-12","377                           ","0                             ","0.000000                      ","377                           ","100.000000                    "
"2004","65877","06","0147","0120","04","Mid/Jr Hi Schools","N","Appleton Area","Einstein Mid","PreK-12","441                           ","42                            ","9.523800                      ","399                           ","90.476100                     "
"2004","65175","06","0147","0125","04","Elem. Schools","Y","Appleton Area","Wisconsin Connections Academy","PreK-12","375                           ","3                             ","0.800000                      ","372                           ","99.200000                     "
"2004","65878","06","0147","0130","04","Elem. Schools","N","Appleton Area","Ferber El","PreK-12","702                           ","87                            ","12.393100                     ","615                           ","87.606800                     "
"2004","65879","06","0147","0140","04","Elem. Schools","N","Appleton Area","Foster El","PreK-12","240                           ","42                            ","17.500000                     ","198                           ","82.500000                     "
"2004","65880","06","0147","0160","04","Elem. Schools","N","Appleton Area","Franklin El","PreK-12","420                           ","72                            ","17.142800                     ","348                           ","82.857100                     "
"2004","65861","06","0147","0180","04","Elem. Schools","N","Appleton Area","Highlands El","PreK-12","594                           ","103                           ","17.340000                     ","491                           ","82.659900                     "
"2004","65846","06","0147","0190","04","Elem. Schools","N","Appleton Area","Horizons El","PreK-12","471                           ","61                            ","12.951100                     ","410                           ","87.048800                     "
"2004","65847","06","0147","0195","04","Elem. Schools","N","Appleton Area","Houdini El","PreK-12","664                           ","99                            ","14.909600                     ","565                           ","85.090300                     "
