"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1999","21356","01","0714","","03","Elem      ","N","Elmbrook","","Elementary School Type/ Prek-12","3109",1503,"48.343500                     ",1606,"51.656400                     ",5,"0.160800                      ",172,"5.532300                      ",141,"4.535200                      ",43,"1.383000                      ",2748,"88.388500                     "
"1999","21356","01","0714","","03","Mid/Jr Hi ","N","Elmbrook","","Middle/Junior High School Type/ Prek-12","1755",881,"50.199400                     ",874,"49.800500                     ",1,"0.056900                      ",96,"5.470000                      ",107,"6.096800                      ",17,"0.968600                      ",1534,"87.407400                     "
"1999","21356","01","0714","","03","High      ","N","Elmbrook","","High School Type/ PreK-12","2548",1237,"48.547800                     ",1311,"51.452100                     ",4,"0.156900                      ",129,"5.062700                      ",98,"3.846100                      ",34,"1.334300                      ",2283,"89.599600                     "
"1999","21356","01","0714","","03","El/Sec    ","N","Elmbrook","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","21356","01","0714","","03","Summary   ","N","Elmbrook","","Grades PreK-12","7412",3621,"48.853200                     ",3791,"51.146700                     ",10,"0.134900                      ",397,"5.356100                      ",346,"4.668100                      ",94,"1.268200                      ",6565,"88.572500                     "
"1999","21349","01","0714","0020","04","High      ","N","Elmbrook","Central Hi","Grades PreK-12","1259",628,"49.880800                     ",631,"50.119100                     ",2,"0.158800                      ",71,"5.639300                      ",37,"2.938800                      ",25,"1.985700                      ",1124,"89.277200                     "
"1999","21488","01","0714","0040","04","Elem      ","N","Elmbrook","Brookfield El","Grades PreK-12","439",213,"48.519300                     ",226,"51.480600                     ",1,"0.227700                      ",34,"7.744800                      ",21,"4.783500                      ",7,"1.594500                      ",376,"85.649200                     "
"1999","21350","01","0714","0060","04","High      ","N","Elmbrook","East Hi","Grades PreK-12","1218",582,"47.783200                     ",636,"52.216700                     ",2,"0.164200                      ",57,"4.679800                      ",53,"4.351300                      ",7,"0.574700                      ",1099,"90.229800                     "
"1999","21351","01","0714","0080","04","Elem      ","N","Elmbrook","Burleigh El","Grades PreK-12","781",352,"45.070400                     ",429,"54.929500                     ",3,"0.384100                      ",56,"7.170200                      ",25,"3.201000                      ",13,"1.664500                      ",684,"87.580000                     "
"1999","21352","01","0714","0100","04","Elem      ","N","Elmbrook","Dixon El","Grades PreK-12","429",203,"47.319300                     ",226,"52.680600                     ",0,"0.000000                      ",12,"2.797200                      ",29,"6.759900                      ",4,"0.932400                      ",384,"89.510400                     "
