"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2001","43035","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",591,171,"28.9340101500                 ",420,"71.0659898400                 "
"2001","43035","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",722,182,"25.2077562300                 ",540,"74.7922437600                 "
"2001","43035","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",631,127,"20.1267828800                 ",504,"79.8732171100                 "
"2001","43035","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43035","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1944,480,"24.6913580200                 ",1464,"75.3086419700                 "
"2001","41478","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","All Races","Both Genders",591,171,"28.9340101500                 ",420,"71.0659898400                 "
"2001","41479","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","All Races","Both Genders",631,127,"20.1267828800                 ",504,"79.8732171100                 "
"2001","41480","11","0119","0050","04","Mid/Jr Hi ","N","Amery","Lakeview Intermediate","Grades PreK-12","All Races","Both Genders",306,79,"25.8169934600                 ",227,"74.1830065300                 "
"2001","41481","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","All Races","Both Genders",416,103,"24.7596153800                 ",313,"75.2403846100                 "
"2001","43036","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",471,62,"13.1634819500                 ",409,"86.8365180400                 "
"2001","43036","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",423,51,"12.0567375800                 ",372,"87.9432624100                 "
"2001","43036","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","All Races","Both Genders",465,42,"9.0322580600                  ",423,"90.9677419300                 "
"2001","43036","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43036","11","0231","","03","Summary   ","N","Baldwin-Woodville Area","","Grades PreK-12","All Races","Both Genders",1359,155,"11.4054451800                 ",1204,"88.5945548100                 "
"2001","41482","11","0231","0040","04","High      ","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","Grades PreK-12","All Races","Both Genders",465,42,"9.0322580600                  ",423,"90.9677419300                 "
