"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2000","33158","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","All Races","Both Genders",270,,"",,""
"2000","33158","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",155,,"",,""
"2000","33158","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","All Races","Both Genders",208,,"",,""
"2000","33158","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33158","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","All Races","Both Genders",633,,"",,""
"2000","32345","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","All Races","Both Genders",270,,"",,""
"2000","32346","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Hi","Grades PreK-12","All Races","Both Genders",208,,"",,""
"2000","32347","10","0007","0060","04","Mid/Jr Hi ","N","Abbotsford","Abbotsford Jr","Grades PreK-12","All Races","Both Genders",155,,"",,""
"2000","33208","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","All Races","Both Genders",488,,"",,""
"2000","33208","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",428,,"",,""
"2000","33208","10","0112","","03","High      ","N","Altoona","","High School Type/ PreK-12","All Races","Both Genders",467,,"",,""
"2000","33208","10","0112","","03","El/Sec    ","N","Altoona","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33208","10","0112","","03","Summary   ","N","Altoona","","Grades PreK-12","All Races","Both Genders",1383,,"",,""
"2000","32555","10","0112","0040","04","High      ","N","Altoona","Altoona Hi","Grades PreK-12","All Races","Both Genders",467,,"",,""
"2000","32556","10","0112","0060","04","Mid/Jr Hi ","N","Altoona","Altoona Mid","Grades PreK-12","All Races","Both Genders",428,,"",,""
"2000","32557","10","0112","0080","04","Elem      ","N","Altoona","Pedersen El","Grades PreK-12","All Races","Both Genders",488,,"",,""
"2000","33209","10","0217","","03","Elem      ","N","Augusta","","Elementary School Type/ Prek-12","All Races","Both Genders",331,,"",,""
"2000","33209","10","0217","","03","Mid/Jr Hi ","N","Augusta","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33209","10","0217","","03","High      ","N","Augusta","","High School Type/ PreK-12","All Races","Both Genders",411,,"",,""
"2000","33209","10","0217","","03","El/Sec    ","N","Augusta","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33209","10","0217","","03","Summary   ","N","Augusta","","Grades PreK-12","All Races","Both Genders",742,,"",,""
"2000","32559","10","0217","0020","04","Elem      ","N","Augusta","Augusta El","Grades PreK-12","All Races","Both Genders",331,,"",,""
"2000","32560","10","0217","0040","04","High      ","N","Augusta","Augusta Hi","Grades PreK-12","All Races","Both Genders",411,,"",,""
"2000","32987","10","0497","","03","Elem      ","N","Bloomer","","Elementary School Type/ Prek-12","All Races","Both Genders",441,,"",,""
"2000","32987","10","0497","","03","Mid/Jr Hi ","N","Bloomer","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",254,,"",,""
"2000","32987","10","0497","","03","High      ","N","Bloomer","","High School Type/ PreK-12","All Races","Both Genders",425,,"",,""
"2000","32987","10","0497","","03","El/Sec    ","N","Bloomer","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","32987","10","0497","","03","Summary   ","N","Bloomer","","Grades PreK-12","All Races","Both Genders",1120,,"",,""
"2000","32561","10","0497","0020","04","Elem      ","N","Bloomer","Bloomer El","Grades PreK-12","All Races","Both Genders",441,,"",,""
"2000","32562","10","0497","0040","04","High      ","N","Bloomer","Bloomer Hi","Grades PreK-12","All Races","Both Genders",425,,"",,""
"2000","32563","10","0497","0060","04","Mid/Jr Hi ","N","Bloomer","Bloomer Jr","Grades PreK-12","All Races","Both Genders",254,,"",,""
"2000","33002","10","0735","","03","Elem      ","N","Bruce","","Elementary School Type/ Prek-12","All Races","Both Genders",251,,"",,""
"2000","33002","10","0735","","03","Mid/Jr Hi ","N","Bruce","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",164,,"",,""
"2000","33002","10","0735","","03","High      ","N","Bruce","","High School Type/ PreK-12","All Races","Both Genders",236,,"",,""
"2000","33002","10","0735","","03","El/Sec    ","N","Bruce","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2000","33002","10","0735","","03","Summary   ","N","Bruce","","Grades PreK-12","All Races","Both Genders",651,,"",,""
"2000","31560","10","0735","0020","04","Elem      ","N","Bruce","Bruce El","Grades PreK-12","All Races","Both Genders",251,,"",,""
"2000","31561","10","0735","0040","04","High      ","N","Bruce","Bruce Hi","Grades PreK-12","All Races","Both Genders",236,,"",,""
"2000","31693","10","0735","0210","04","Mid/Jr Hi ","N","Bruce","Bruce Mid","Grades PreK-12","All Races","Both Genders",164,,"",,""
"2000","32989","10","0870","","03","Elem      ","N","Cadott Community","","Elementary School Type/ Prek-12","All Races","Both Genders",459,,"",,""
