"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2005","79337","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",822,11,"1.3381995100                  ",0,"0.0000000000                  ",5,"0.6082725000                  ",806,"98.0535279800                 "
"2005","79337","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",377,3,"0.7957559600                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",374,"99.2042440300                 "
"2005","79337","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",625,2,"0.3200000000                  ",0,"0.0000000000                  ",2,"0.3200000000                  ",621,"99.3600000000                 "
"2005","79337","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","79337","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1824,16,"0.8771929800                  ",0,"0.0000000000                  ",7,"0.3837719200                  ",1801,"98.7390350800                 "
"2005","76636","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","All Races","Both Genders",431,7,"1.6241299300                  ",0,"0.0000000000                  ",4,"0.9280742400                  ",420,"97.4477958200                 "
"2005","76637","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","All Races","Both Genders",625,2,"0.3200000000                  ",0,"0.0000000000                  ",2,"0.3200000000                  ",621,"99.3600000000                 "
"2005","76622","11","0119","0050","04","Elem      ","N","Amery","Amery Intermediate","Grades PreK-12","All Races","Both Genders",391,4,"1.0230179000                  ",0,"0.0000000000                  ",1,"0.2557544700                  ",386,"98.7212276200                 "
"2005","76623","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","All Races","Both Genders",377,3,"0.7957559600                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",374,"99.2042440300                 "
"2005","76627","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",554,2,"0.3610108300                  ",3,"0.5415162400                  ",1,"0.1805054100                  ",548,"98.9169675000                 "
"2005","76627","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",447,3,"0.6711409300                  ",10,"2.2371364600                  ",0,"0.0000000000                  ",434,"97.0917225900                 "
"2005","76627","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","All Races","Both Genders",456,1,"0.2192982400                  ",7,"1.5350877100                  ",0,"0.0000000000                  ",448,"98.2456140300                 "
"2005","76627","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2005","76627","11","0231","","03","Summary   ","N","Baldwin-Woodville Area","","Grades PreK-12","All Races","Both Genders",1457,6,"0.4118050700                  ",20,"1.3726835900                  ",1,"0.0686341700                  ",1430,"98.1468771400                 "
"2005","76625","11","0231","0040","04","High      ","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","Grades PreK-12","All Races","Both Genders",456,1,"0.2192982400                  ",7,"1.5350877100                  ",0,"0.0000000000                  ",448,"98.2456140300                 "
"2005","76626","11","0231","0070","04","Elem      ","N","Baldwin-Woodville Area","Greenfield El","Grades PreK-12","All Races","Both Genders",554,2,"0.3610108300                  ",3,"0.5415162400                  ",1,"0.1805054100                  ",548,"98.9169675000                 "
"2005","79328","11","0231","0090","04","Mid/Jr Hi ","N","Baldwin-Woodville Area","Viking Mid","Grades PreK-12","All Races","Both Genders",447,3,"0.6711409300                  ",10,"2.2371364600                  ",0,"0.0000000000                  ",434,"97.0917225900                 "
"2005","75639","11","0238","","03","Elem      ","N","Unity","","Elementary School Type/ Prek-12","All Races","Both Genders",431,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",431,"100.0000000000                "
"2005","75639","11","0238","","03","Mid/Jr Hi ","N","Unity","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",271,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",271,"100.0000000000                "
"2005","75639","11","0238","","03","High      ","N","Unity","","High School Type/ PreK-12","All Races","Both Genders",370,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",370,"100.0000000000                "
"2005","75639","11","0238","","03","El/Sec    ","N","Unity","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
