"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2000","32974","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","280",136,"48.571400                     ",144,"51.428500                     ",0,"0.000000                      ",2,"0.714200                      ",0,"0.000000                      ",3,"1.071400                      ",275,"98.214200                     "
"2000","32974","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","32974","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","128",62,"48.437500                     ",66,"51.562500                     ",0,"0.000000                      ",2,"1.562500                      ",0,"0.000000                      ",0,"0.000000                      ",126,"98.437500                     "
"2000","32974","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","32974","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","408",198,"48.529400                     ",210,"51.470500                     ",0,"0.000000                      ",4,"0.980300                      ",0,"0.000000                      ",3,"0.735200                      ",401,"98.284300                     "
"2000","31467","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","280",136,"48.571400                     ",144,"51.428500                     ",0,"0.000000                      ",2,"0.714200                      ",0,"0.000000                      ",3,"1.071400                      ",275,"98.214200                     "
"2000","31468","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","128",62,"48.437500                     ",66,"51.562500                     ",0,"0.000000                      ",2,"1.562500                      ",0,"0.000000                      ",0,"0.000000                      ",126,"98.437500                     "
"2000","32975","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","333",170,"51.051000                     ",163,"48.948900                     ",9,"2.702700                      ",2,"0.600600                      ",4,"1.201200                      ",6,"1.801800                      ",312,"93.693600                     "
"2000","32975","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","89",44,"49.438200                     ",45,"50.561700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"1.123500                      ",88,"98.876400                     "
"2000","32975","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","171",74,"43.274800                     ",97,"56.725100                     ",1,"0.584700                      ",1,"0.584700                      ",0,"0.000000                      ",6,"3.508700                      ",163,"95.321600                     "
"2000","32975","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","32975","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","593",288,"48.566600                     ",305,"51.433300                     ",10,"1.686300                      ",3,"0.505900                      ",4,"0.674500                      ",13,"2.192200                      ",563,"94.940900                     "
"2000","31469","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","171",74,"43.274800                     ",97,"56.725100                     ",1,"0.584700                      ",1,"0.584700                      ",0,"0.000000                      ",6,"3.508700                      ",163,"95.321600                     "
"2000","31470","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","89",44,"49.438200                     ",45,"50.561700                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"1.123500                      ",88,"98.876400                     "
"2000","31542","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","333",170,"51.051000                     ",163,"48.948900                     ",9,"2.702700                      ",2,"0.600600                      ",4,"1.201200                      ",6,"1.801800                      ",312,"93.693600                     "
"2000","33195","04","0154","","03","Elem      ","N","Arcadia","","Elementary School Type/ Prek-12","552",275,"49.818800                     ",277,"50.181100                     ",1,"0.181100                      ",3,"0.543400                      ",3,"0.543400                      ",13,"2.355000                      ",532,"96.376800                     "
"2000","33195","04","0154","","03","Mid/Jr Hi ","N","Arcadia","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","33195","04","0154","","03","High      ","N","Arcadia","","High School Type/ PreK-12","304",148,"48.684200                     ",156,"51.315700                     ",0,"0.000000                      ",3,"0.986800                      ",0,"0.000000                      ",8,"2.631500                      ",293,"96.381500                     "
"2000","33195","04","0154","","03","El/Sec    ","N","Arcadia","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","33195","04","0154","","03","Summary   ","N","Arcadia","","Grades PreK-12","856",423,"49.415800                     ",433,"50.584100                     ",1,"0.116800                      ",6,"0.700900                      ",3,"0.350400                      ",21,"2.453200                      ",825,"96.378500                     "
"2000","31471","04","0154","0020","04","Elem      ","N","Arcadia","Arcadia El","Grades PreK-12","552",275,"49.818800                     ",277,"50.181100                     ",1,"0.181100                      ",3,"0.543400                      ",3,"0.543400                      ",13,"2.355000                      ",532,"96.376800                     "
"2000","31472","04","0154","0040","04","High      ","N","Arcadia","Arcadia Hi","Grades PreK-12","304",148,"48.684200                     ",156,"51.315700                     ",0,"0.000000                      ",3,"0.986800                      ",0,"0.000000                      ",8,"2.631500                      ",293,"96.381500                     "
"2000","33196","04","0245","","03","Elem      ","N","Bangor","","Elementary School Type/ Prek-12","285",148,"51.929800                     ",137,"48.070100                     ",3,"1.052600                      ",0,"0.000000                      ",5,"1.754300                      ",0,"0.000000                      ",277,"97.192900                     "
"2000","33196","04","0245","","03","Mid/Jr Hi ","N","Bangor","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2000","33196","04","0245","","03","High      ","N","Bangor","","High School Type/ PreK-12","361",177,"49.030400                     ",184,"50.969500                     ",4,"1.108000                      ",2,"0.554000                      ",0,"0.000000                      ",1,"0.277000                      ",354,"98.060900                     "
"2000","33196","04","0245","","03","El/Sec    ","N","Bangor","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
