"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2004","67211","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",836,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",836,"100.0000000000                "
"2004","67211","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",426,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",426,"100.0000000000                "
"2004","67211","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",594,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",594,"100.0000000000                "
"2004","67211","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2004","67211","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1856,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1856,"100.0000000000                "
"2004","67225","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","All Races","Both Genders",456,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",456,"100.0000000000                "
"2004","67226","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","All Races","Both Genders",594,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",594,"100.0000000000                "
"2004","67208","11","0119","0050","04","Elem      ","N","Amery","Amery Intermediate","Grades PreK-12","All Races","Both Genders",380,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",380,"100.0000000000                "
"2004","67209","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","All Races","Both Genders",426,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",426,"100.0000000000                "
"2004","67215","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",526,5,"0.9505703400                  ",3,"0.5703422000                  ",0,"0.0000000000                  ",518,"98.4790874500                 "
"2004","67215","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",418,2,"0.4784688900                  ",12,"2.8708133900                  ",0,"0.0000000000                  ",404,"96.6507177000                 "
"2004","67215","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","All Races","Both Genders",441,0,"0.0000000000                  ",1,"0.2267573600                  ",0,"0.0000000000                  ",440,"99.7732426300                 "
"2004","67215","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
