"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2000","33073","02","0063","","03","Elem      ","N","Albany","","Elementary School Type/ Prek-12","All Races","Both Genders",219,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",219,"100.0000000000                "
"2000","33073","02","0063","","03","Mid/Jr Hi ","N","Albany","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",100,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",100,"100.0000000000                "
"2000","33073","02","0063","","03","High      ","N","Albany","","High School Type/ PreK-12","All Races","Both Genders",140,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",140,"100.0000000000                "
"2000","33073","02","0063","","03","El/Sec    ","N","Albany","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2000","33073","02","0063","","03","Summary   ","N","Albany","","Grades PreK-12","All Races","Both Genders",459,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",459,"100.0000000000                "
"2000","31976","02","0063","0020","04","Elem      ","N","Albany","Albany El","Grades PreK-12","All Races","Both Genders",219,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",219,"100.0000000000                "
"2000","31977","02","0063","0040","04","High      ","N","Albany","Albany Hi","Grades PreK-12","All Races","Both Genders",140,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",140,"100.0000000000                "
"2000","31978","02","0063","0060","04","Mid/Jr Hi ","N","Albany","Albany Mid","Grades PreK-12","All Races","Both Genders",100,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",100,"100.0000000000                "
"2000","32896","02","0350","","03","Elem      ","N","Belleville","","Elementary School Type/ Prek-12","All Races","Both Genders",509,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",509,"100.0000000000                "
"2000","32896","02","0350","","03","Mid/Jr Hi ","N","Belleville","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",132,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",132,"100.0000000000                "
"2000","32896","02","0350","","03","High      ","N","Belleville","","High School Type/ PreK-12","All Races","Both Genders",244,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",244,"100.0000000000                "
"2000","32896","02","0350","","03","El/Sec    ","N","Belleville","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2000","32896","02","0350","","03","Summary   ","N","Belleville","","Grades PreK-12","All Races","Both Genders",885,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",885,"100.0000000000                "
"2000","31114","02","0350","0020","04","Elem      ","N","Belleville","Belleville Elementary","Grades PreK-12","All Races","Both Genders",144,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",144,"100.0000000000                "
"2000","31115","02","0350","0040","04","High      ","N","Belleville","Belleville Hi","Grades PreK-12","All Races","Both Genders",244,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",244,"100.0000000000                "
"2000","31116","02","0350","0060","04","Mid/Jr Hi ","N","Belleville","Belleville Mid","Grades PreK-12","All Races","Both Genders",132,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",132,"100.0000000000                "
"2000","32798","02","0350","0100","04","Elem      ","N","Belleville","Belleville Intermediate","Grades PreK-12","All Races","Both Genders",365,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",365,"100.0000000000                "
"2000","33074","02","0413","","03","Elem      ","N","Beloit","","Elementary School Type/ Prek-12","All Races","Both Genders",3485,141,"4.0459110400                  ",0,"0.0000000000                  ",9,"0.2582496400                  ",3335,"95.6958393100                 "
"2000","33074","02","0413","","03","Mid/Jr Hi ","N","Beloit","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",1523,32,"2.1011162100                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1491,"97.8988837800                 "
"2000","33074","02","0413","","03","High      ","N","Beloit","","High School Type/ PreK-12","All Races","Both Genders",1755,19,"1.0826210800                  ",0,"0.0000000000                  ",1,"0.0569800500                  ",1735,"98.8603988600                 "
"2000","33074","02","0413","","03","El/Sec    ","N","Beloit","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2000","33074","02","0413","","03","Summary   ","N","Beloit","","Grades PreK-12","All Races","Both Genders",6763,192,"2.8389767800                  ",0,"0.0000000000                  ",10,"0.1478633700                  ",6561,"97.0131598400                 "
"2000","31119","02","0413","0020","04","Mid/Jr Hi ","N","Beloit","Aldrich Mid","Grades PreK-12","All Races","Both Genders",709,13,"1.8335684000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",696,"98.1664315900                 "
"2000","31120","02","0413","0040","04","Elem      ","N","Beloit","Burdge El","Grades PreK-12","All Races","Both Genders",201,2,"0.9950248700                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",199,"99.0049751200                 "
"2000","31121","02","0413","0060","04","Elem      ","N","Beloit","Converse El","Grades PreK-12","All Races","Both Genders",340,2,"0.5882352900                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",338,"99.4117647000                 "
"2000","31122","02","0413","0080","04","Elem      ","N","Beloit","Cunningham El","Grades PreK-12","All Races","Both Genders",279,6,"2.1505376300                  ",0,"0.0000000000                  ",2,"0.7168458700                  ",271,"97.1326164800                 "
"2000","31123","02","0413","0097","04","Elem      ","N","Beloit","Roosevelt P-K","Grades PreK-12","All Races","Both Genders",53,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",53,"100.0000000000                "
"2000","31124","02","0413","0110","04","Elem      ","N","Beloit","Gaston El","Grades PreK-12","All Races","Both Genders",304,4,"1.3157894700                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",300,"98.6842105200                 "
"2000","31125","02","0413","0120","04","Elem      ","N","Beloit","Hackett El","Grades PreK-12","All Races","Both Genders",359,34,"9.4707520800                  ",0,"0.0000000000                  ",2,"0.5571030600                  ",323,"89.9721448400                 "
"2000","31126","02","0413","0160","04","Elem      ","N","Beloit","McLenegan El","Grades PreK-12","All Races","Both Genders",260,3,"1.1538461500                  ",0,"0.0000000000                  ",2,"0.7692307600                  ",255,"98.0769230700                 "
"2000","31127","02","0413","0180","04","Mid/Jr Hi ","N","Beloit","McNeel Mid","Grades PreK-12","All Races","Both Genders",814,19,"2.3341523300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",795,"97.6658476600                 "
"2000","31128","02","0413","0200","04","High      ","N","Beloit","Memorial Hi","Grades PreK-12","All Races","Both Genders",1755,19,"1.0826210800                  ",0,"0.0000000000                  ",1,"0.0569800500                  ",1735,"98.8603988600                 "
"2000","31129","02","0413","0210","04","Elem      ","N","Beloit","Merrill El","Grades PreK-12","All Races","Both Genders",315,5,"1.5873015800                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",310,"98.4126984100                 "
"2000","31130","02","0413","0240","04","Elem      ","N","Beloit","Morgan El","Grades PreK-12","All Races","Both Genders",244,10,"4.0983606500                  ",0,"0.0000000000                  ",3,"1.2295081900                  ",231,"94.6721311400                 "
"2000","31131","02","0413","0260","04","Elem      ","N","Beloit","Robinson El","Grades PreK-12","All Races","Both Genders",274,7,"2.5547445200                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",267,"97.4452554700                 "
"2000","31132","02","0413","0300","04","Elem      ","N","Beloit","Royce El","Grades PreK-12","All Races","Both Genders",310,20,"6.4516129000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",290,"93.5483870900                 "
"2000","31133","02","0413","0320","04","Elem      ","N","Beloit","Todd El","Grades PreK-12","All Races","Both Genders",278,14,"5.0359712200                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",264,"94.9640287700                 "
"2000","31134","02","0413","0360","04","Elem      ","N","Beloit","Wright El","Grades PreK-12","All Races","Both Genders",268,34,"12.6865671600                 ",0,"0.0000000000                  ",0,"0.0000000000                  ",234,"87.3134328300                 "
"2000","33075","02","0422","","03","Elem      ","N","Beloit Turner","","Elementary School Type/ Prek-12","All Races","Both Genders",479,1,"0.2087682600                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",478,"99.7912317300                 "
"2000","33075","02","0422","","03","Mid/Jr Hi ","N","Beloit Turner","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",259,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",259,"100.0000000000                "
"2000","33075","02","0422","","03","High      ","N","Beloit Turner","","High School Type/ PreK-12","All Races","Both Genders",365,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",365,"100.0000000000                "
"2000","33075","02","0422","","03","El/Sec    ","N","Beloit Turner","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2000","33075","02","0422","","03","Summary   ","N","Beloit Turner","","Grades PreK-12","All Races","Both Genders",1103,1,"0.0906618300                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",1102,"99.9093381600                 "
"2000","31135","02","0422","0020","04","High      ","N","Beloit Turner","Turner Hi","Grades PreK-12","All Races","Both Genders",365,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",365,"100.0000000000                "
"2000","31136","02","0422","0060","04","Elem      ","N","Beloit Turner","Powers El","Grades PreK-12","All Races","Both Genders",222,1,"0.4504504500                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",221,"99.5495495400                 "
"2000","31137","02","0422","0100","04","Elem      ","N","Beloit Turner","Townview El","Grades PreK-12","All Races","Both Genders",257,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",257,"100.0000000000                "
"2000","31138","02","0422","0120","04","Mid/Jr Hi ","N","Beloit Turner","Turner Mid","Grades PreK-12","All Races","Both Genders",259,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",259,"100.0000000000                "
"2000","32904","02","0469","","03","Elem      ","N","Wisconsin Heights","","Elementary School Type/ Prek-12","All Races","Both Genders",559,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",559,"100.0000000000                "
"2000","32904","02","0469","","03","Mid/Jr Hi ","N","Wisconsin Heights","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",291,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",291,"100.0000000000                "
"2000","32904","02","0469","","03","High      ","N","Wisconsin Heights","","High School Type/ PreK-12","All Races","Both Genders",344,0,"0.0000000000                  ",0,"0.0000000000                  ",0,"0.0000000000                  ",344,"100.0000000000                "
