"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2002","48483","06","0147","","03","Elem      ","N","Appleton Area","","Elementary School Type/ Prek-12","All Races","Both Genders",7654,192,"2.5084922900                  ",729,"9.5244316600                  ",54,"0.7055134500                  ",6679,"87.2615625800                 "
"2002","48483","06","0147","","03","Mid/Jr Hi ","N","Appleton Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",2272,18,"0.7922535200                  ",89,"3.9172535200                  ",7,"0.3080985900                  ",2158,"94.9823943600                 "
"2002","48483","06","0147","","03","High      ","N","Appleton Area","","High School Type/ PreK-12","All Races","Both Genders",4874,38,"0.7796471000                  ",144,"2.9544521900                  ",12,"0.2462043400                  ",4680,"96.0196963400                 "
"2002","48483","06","0147","","03","El/Sec    ","N","Appleton Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",,"--                            "
"2002","48483","06","0147","","03","Summary   ","N","Appleton Area","","Grades PreK-12","All Races","Both Genders",14800,248,"1.6756756700                  ",962,"6.5000000000                  ",73,"0.4932432400                  ",13517,"91.3310810800                 "
"2002","47920","06","0147","0020","04","High      ","N","Appleton Area","East Hi","Grades PreK-12","All Races","Both Genders",1468,1,"0.0681198900                  ",14,"0.9536784700                  ",0,"0.0000000000                  ",1453,"98.9782016300                 "
"2002","47979","06","0147","0030","04","High      ","N","Appleton Area","North Hi","Grades PreK-12","All Races","Both Genders",1734,30,"1.7301038000                  ",86,"4.9596309100                  ",12,"0.6920415200                  ",1606,"92.6182237600                 "
"2002","47919","06","0147","0040","04","High      ","N","Appleton Area","West Hi","Grades PreK-12","All Races","Both Genders",1441,7,"0.4857737600                  ",44,"3.0534351100                  ",0,"0.0000000000                  ",1390,"96.4607911100                 "
"2002","44911","06","0147","0060","04","Elem      ","N","Appleton Area","Badger El","Grades PreK-12","All Races","Both Genders",285,49,"17.1929824500                 ",7,"2.4561403500                  ",3,"1.0526315700                  ",226,"79.2982456100                 "
"2002","44912","06","0147","0080","04","Elem      ","N","Appleton Area","Columbus El","Grades PreK-12","All Races","Both Genders",247,4,"1.6194331900                  ",81,"32.7935222600                 ",1,"0.4048582900                  ",161,"65.1821862300                 "
"2002","44913","06","0147","0100","04","Elem      ","N","Appleton Area","Edison El","Grades PreK-12","All Races","Both Genders",297,0,"0.0000000000                  ",29,"9.7643097600                  ",7,"2.3569023500                  ",261,"87.8787878700                 "
"2002","49013","06","0147","0110","04","Elem      ","Y","Appleton Area","Classical Charter Sch","Grades PreK-12","All Races","Both Genders",316,0,"0.0000000000                  ",0,"0.0000000000                  ",2,"0.6329113900                  ",314,"99.3670886000                 "
"2002","44914","06","0147","0120","04","Mid/Jr Hi ","N","Appleton Area","Einstein Mid","Grades PreK-12","All Races","Both Genders",470,1,"0.2127659500                  ",2,"0.4255319100                  ",1,"0.2127659500                  ",466,"99.1489361700                 "
"2002","44957","06","0147","0130","04","Elem      ","N","Appleton Area","Ferber El","Grades PreK-12","All Races","Both Genders",803,2,"0.2490660000                  ",39,"4.8567870400                  ",4,"0.4981320000                  ",758,"94.3960149400                 "
"2002","44958","06","0147","0140","04","Elem      ","N","Appleton Area","Foster El","Grades PreK-12","All Races","Both Genders",264,1,"0.3787878700                  ",74,"28.0303030300                 ",2,"0.7575757500                  ",187,"70.8333333300                 "
"2002","44959","06","0147","0160","04","Elem      ","N","Appleton Area","Franklin El","Grades PreK-12","All Races","Both Genders",415,3,"0.7228915600                  ",41,"9.8795180700                  ",3,"0.7228915600                  ",368,"88.6746987900                 "
