"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2002","48398","10","0007","","03","Elem      ","N","Abbotsford","","Elementary School Type/ Prek-12","All Races","Both Genders",296,133,"44.9324324300                 ",163,"55.0675675600                 "
"2002","48398","10","0007","","03","Mid/Jr Hi ","N","Abbotsford","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48398","10","0007","","03","High      ","N","Abbotsford","","High School Type/ PreK-12","All Races","Both Genders",398,99,"24.8743718500                 ",299,"75.1256281400                 "
"2002","48398","10","0007","","03","El/Sec    ","N","Abbotsford","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48398","10","0007","","03","Summary   ","N","Abbotsford","","Grades PreK-12","All Races","Both Genders",694,232,"33.4293948100                 ",462,"66.5706051800                 "
"2002","47557","10","0007","0020","04","Elem      ","N","Abbotsford","Abbotsford El","Grades PreK-12","All Races","Both Genders",296,133,"44.9324324300                 ",163,"55.0675675600                 "
"2002","49397","10","0007","0040","04","High      ","N","Abbotsford","Abbotsford Jr/Sr Hi","Grades PreK-12","All Races","Both Genders",398,99,"24.8743718500                 ",299,"75.1256281400                 "
"2002","48448","10","0112","","03","Elem      ","N","Altoona","","Elementary School Type/ Prek-12","All Races","Both Genders",531,168,"31.6384180700                 ",363,"68.3615819200                 "
"2002","48448","10","0112","","03","Mid/Jr Hi ","N","Altoona","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",433,110,"25.4041570400                 ",323,"74.5958429500                 "
"2002","48448","10","0112","","03","High      ","N","Altoona","","High School Type/ PreK-12","All Races","Both Genders",452,88,"19.4690265400                 ",364,"80.5309734500                 "
"2002","48448","10","0112","","03","El/Sec    ","N","Altoona","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2002","48448","10","0112","","03","Summary   ","N","Altoona","","Grades PreK-12","All Races","Both Genders",1416,366,"25.8474576200                 ",1050,"74.1525423700                 "
"2002","47768","10","0112","0040","04","High      ","N","Altoona","Altoona Hi","Grades PreK-12","All Races","Both Genders",452,88,"19.4690265400                 ",364,"80.5309734500                 "
"2002","47769","10","0112","0060","04","Mid/Jr Hi ","N","Altoona","Altoona Mid","Grades PreK-12","All Races","Both Genders",433,110,"25.4041570400                 ",323,"74.5958429500                 "
"2002","47770","10","0112","0080","04","Elem      ","N","Altoona","Pedersen El","Grades PreK-12","All Races","Both Genders",531,168,"31.6384180700                 ",363,"68.3615819200                 "
"2002","48449","10","0217","","03","Elem      ","N","Augusta","","Elementary School Type/ Prek-12","All Races","Both Genders",301,158,"52.4916943500                 ",143,"47.5083056400                 "
