"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2006","09984","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",811,239,"29.4697903800                 ",572,"70.5302096100                 "
"2006","09984","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",381,108,"28.3464566900                 ",273,"71.6535433000                 "
"2006","09984","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",596,153,"25.6711409300                 ",443,"74.3288590600                 "
"2006","09984","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2006","09984","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1788,500,"27.9642058100                 ",1288,"72.0357941800                 "
"2006","09978","11","0119","0020","04","Elem      ","N","Amery","Lien Elementary","Grades PreK-12","All Races","Both Genders",444,126,"28.3783783700                 ",318,"71.6216216200                 "
"2006","09979","11","0119","0040","04","High      ","N","Amery","Amery High","Grades PreK-12","All Races","Both Genders",596,153,"25.6711409300                 ",443,"74.3288590600                 "
"2006","09980","11","0119","0050","04","Elem      ","N","Amery","Amery Intermediate","Grades PreK-12","All Races","Both Genders",367,113,"30.7901907300                 ",254,"69.2098092600                 "
"2006","09981","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Middle","Grades PreK-12","All Races","Both Genders",381,108,"28.3464566900                 ",273,"71.6535433000                 "
"2006","10012","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",579,112,"19.3436960200                 ",467,"80.6563039700                 "
"2006","10012","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",455,118,"25.9340659300                 ",337,"74.0659340600                 "
