"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_lep_spanish","percent_lep_spanish","number_lep_hmong","percent_lep_hmong","number_lep_other","percent_lep_other","number_english_proficient","percent_english_proficient"
"2006","09984","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","All Races","Both Genders",811,9,"1.1097410600                  ",0,"0.0000000000                  ",9,"1.1097410600                  ",793,"97.7805178700                 "
"2006","09984","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",381,3,"0.7874015700                  ",0,"0.0000000000                  ",3,"0.7874015700                  ",375,"98.4251968500                 "
"2006","09984","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","All Races","Both Genders",596,3,"0.5033557000                  ",0,"0.0000000000                  ",3,"0.5033557000                  ",590,"98.9932885900                 "
"2006","09984","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2006","09984","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","All Races","Both Genders",1788,15,"0.8389261700                  ",0,"0.0000000000                  ",15,"0.8389261700                  ",1758,"98.3221476500                 "
"2006","09978","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","All Races","Both Genders",444,6,"1.3513513500                  ",0,"0.0000000000                  ",4,"0.9009009000                  ",434,"97.7477477400                 "
"2006","09979","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","All Races","Both Genders",596,3,"0.5033557000                  ",0,"0.0000000000                  ",3,"0.5033557000                  ",590,"98.9932885900                 "
"2006","09980","11","0119","0050","04","Elem      ","N","Amery","Amery Intermediate","Grades PreK-12","All Races","Both Genders",367,3,"0.8174386900                  ",0,"0.0000000000                  ",5,"1.3623978200                  ",359,"97.8201634800                 "
"2006","09981","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","All Races","Both Genders",381,3,"0.7874015700                  ",0,"0.0000000000                  ",3,"0.7874015700                  ",375,"98.4251968500                 "
"2006","10012","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","All Races","Both Genders",579,5,"0.8635578500                  ",10,"1.7271157100                  ",4,"0.6908462800                  ",560,"96.7184801300                 "
"2006","10012","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",455,5,"1.0989010900                  ",14,"3.0769230700                  ",4,"0.8791208700                  ",432,"94.9450549400                 "
"2006","10012","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","All Races","Both Genders",439,1,"0.2277904300                  ",9,"2.0501138900                  ",4,"0.9111617300                  ",425,"96.8109339400                 "
"2006","10012","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2006","10012","11","0231","","03","Summary   ","N","Baldwin-Woodville Area","","Grades PreK-12","All Races","Both Genders",1473,11,"0.7467752800                  ",33,"2.2403258600                  ",12,"0.8146639500                  ",1417,"96.1982348900                 "
"2006","10008","11","0231","0040","04","High      ","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","Grades PreK-12","All Races","Both Genders",439,1,"0.2277904300                  ",9,"2.0501138900                  ",4,"0.9111617300                  ",425,"96.8109339400                 "
