"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1999","23399","07","0070","","03","Elem      ","N","Algoma","","Elementary School Type/ Prek-12","395",190,"48.101200                     ",205,"51.898700                     ",3,"0.759400                      ",0,"0.000000                      ",0,"0.000000                      ",6,"1.518900                      ",386,"97.721500                     "
"1999","23399","07","0070","","03","Mid/Jr Hi ","N","Algoma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","23399","07","0070","","03","High      ","N","Algoma","","High School Type/ PreK-12","328",169,"51.524300                     ",159,"48.475600                     ",2,"0.609700                      ",2,"0.609700                      ",0,"0.000000                      ",1,"0.304800                      ",323,"98.475600                     "
"1999","23399","07","0070","","03","El/Sec    ","N","Algoma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1999","23399","07","0070","","03","Summary   ","N","Algoma","","Grades PreK-12","723",359,"49.654200                     ",364,"50.345700                     ",5,"0.691500                      ",2,"0.276600                      ",0,"0.000000                      ",7,"0.968100                      ",709,"98.063600                     "
"1999","23395","07","0070","0020","04","Elem      ","N","Algoma","Algoma El","Grades PreK-12","395",190,"48.101200                     ",205,"51.898700                     ",3,"0.759400                      ",0,"0.000000                      ",0,"0.000000                      ",6,"1.518900                      ",386,"97.721500                     "
"1999","23396","07","0070","0040","04","High      ","N","Algoma","Algoma Hi","Grades PreK-12","328",169,"51.524300                     ",159,"48.475600                     ",2,"0.609700                      ",2,"0.609700                      ",0,"0.000000                      ",1,"0.304800                      ",323,"98.475600                     "
"1999","23557","07","0182","","03","Elem      ","N","Ashwaubenon","","Elementary School Type/ Prek-12","1410",686,"48.652400                     ",724,"51.347500                     ",7,"0.496400                      ",30,"2.127600                      ",19,"1.347500                      ",13,"0.921900                      ",1341,"95.106300                     "
"1999","23557","07","0182","","03","Mid/Jr Hi ","N","Ashwaubenon","","Middle/Junior High School Type/ Prek-12","768",374,"48.697900                     ",394,"51.302000                     ",7,"0.911400                      ",13,"1.692700                      ",7,"0.911400                      ",5,"0.651000                      ",736,"95.833300                     "
"1999","23557","07","0182","","03","High      ","N","Ashwaubenon","","High School Type/ PreK-12","1003",528,"52.642000                     ",475,"47.357900                     ",7,"0.697900                      ",14,"1.395800                      ",6,"0.598200                      ",5,"0.498500                      ",971,"96.809500                     "
