"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_K-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2005","77110","02","0063","","03","High Schools","N","Albany","","High Schools","114",51,44.736800,63,55.263100,1,.877100,0,.000000,2,1.754300,1,.877100,110,96.491200
"2005","77110","02","0063","","03","Mid/Jr Hi Schools","N","Albany","","Mid/Jr Hi Schools","103",53,51.456300,50,48.543600,1,.970800,0,.000000,1,.970800,1,.970800,100,97.087300
"2005","77110","02","0063","","03","Elem. Schools","N","Albany","","Elem. Schools","183",82,44.808700,101,55.191200,1,.546400,2,1.092800,1,.546400,10,5.464400,169,92.349700
"2005","77110","02","0063","","03","El/Sec Combined Schls","N","Albany","","El/Sec Combined Schls","0",,.000000,,.000000,,.000000,,.000000,,.000000,,.000000,,.000000
"2005","77110","02","0063","","03","Summary","N","Albany","","Summary","400",186,46.500000,214,53.500000,3,.750000,2,.500000,4,1.000000,12,3.000000,379,94.750000
"2005","77107","02","0063","0020","04","Elem. Schools","N","Albany","Albany Elementary","Elem. Schools","183",82,44.808700,101,55.191200,1,.546400,2,1.092800,1,.546400,10,5.464400,169,92.349700
"2005","77108","02","0063","0040","04","High Schools","N","Albany","Albany High","High Schools","114",51,44.736800,63,55.263100,1,.877100,0,.000000,2,1.754300,1,.877100,110,96.491200
"2005","77109","02","0063","0060","04","Mid/Jr Hi Schools","N","Albany","Albany Middle","Mid/Jr Hi Schools","103",53,51.456300,50,48.543600,1,.970800,0,.000000,1,.970800,1,.970800,100,97.087300
"2005","77103","02","0350","","03","High Schools","N","Belleville","","High Schools","278",131,47.122300,147,52.877600,3,1.079100,1,.359700,0,.000000,3,1.079100,271,97.482000
"2005","77103","02","0350","","03","Mid/Jr Hi Schools","N","Belleville","","Mid/Jr Hi Schools","155",75,48.387000,80,51.612900,0,.000000,0,.000000,2,1.290300,3,1.935400,150,96.774100
"2005","77103","02","0350","","03","Elem. Schools","N","Belleville","","Elem. Schools","481",240,49.896000,241,50.103900,0,.000000,1,.207900,5,1.039500,9,1.871100,466,96.881400
