"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10212","08","0602","","03","Elem      ","N","Bonduel","","Elementary School Type/ Prek-12","384",193,"50.260400                     ",191,"49.739500                     ",17,"4.427000                      ",0,"0.000000                      ",1,"0.260400                      ",1,"0.260400                      ",365,"95.052000                     "
"1998","10212","08","0602","","03","Mid/Jr Hi ","N","Bonduel","","Middle/Junior High School Type/ Prek-12","200",105,"52.500000                     ",95,"47.500000                     ",5,"2.500000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.500000                      ",194,"97.000000                     "
"1998","10212","08","0602","","03","High      ","N","Bonduel","","High School Type/ PreK-12","335",155,"46.268600                     ",180,"53.731300                     ",7,"2.089500                      ",1,"0.298500                      ",0,"0.000000                      ",2,"0.597000                      ",325,"97.014900                     "
"1998","10212","08","0602","","03","El/Sec    ","N","Bonduel","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10212","08","0602","","03","Summary   ","N","Bonduel","","Grades PreK-12","919",453,"49.292700                     ",466,"50.707200                     ",29,"3.155600                      ",1,"0.108800                      ",1,"0.108800                      ",4,"0.435200                      ",884,"96.191500                     "
"1998","14335","08","0602","0020","04","Elem      ","N","Bonduel","Bonduel El","Grades PreK-12","220",106,"48.181800                     ",114,"51.818100                     ",10,"4.545400                      ",0,"0.000000                      ",1,"0.454500                      ",0,"0.000000                      ",209,"95.000000                     "
"1998","14336","08","0602","0021","04","Mid/Jr Hi ","N","Bonduel","Bonduel Mid","Grades PreK-12","200",105,"52.500000                     ",95,"47.500000                     ",5,"2.500000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.500000                      ",194,"97.000000                     "
"1998","14337","08","0602","0040","04","High      ","N","Bonduel","Bonduel Hi","Grades PreK-12","335",155,"46.268600                     ",180,"53.731300                     ",7,"2.089500                      ",1,"0.298500                      ",0,"0.000000                      ",2,"0.597000                      ",325,"97.014900                     "
"1998","14342","08","0602","0060","04","Elem      ","N","Bonduel","Cecil El","Grades PreK-12","69",38,"55.072400                     ",31,"44.927500                     ",7,"10.144900                     ",0,"0.000000                      ",0,"0.000000                      ",1,"1.449200                      ",61,"88.405700                     "
"1998","14338","08","0602","0080","04","Elem      ","N","Bonduel","Navarino El","Grades PreK-12","95",49,"51.578900                     ",46,"48.421000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",95,"100.000000                    "
"1998","10260","08","0623","","03","Elem      ","N","Bowler","","Elementary School Type/ Prek-12","307",152,"49.511400                     ",155,"50.488500                     ",120,"39.087900                     ",2,"0.651400                      ",1,"0.325700                      ",0,"0.000000                      ",184,"59.934800                     "
"1998","10260","08","0623","","03","Mid/Jr Hi ","N","Bowler","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10260","08","0623","","03","High      ","N","Bowler","","High School Type/ PreK-12","263",138,"52.471400                     ",125,"47.528500                     ",87,"33.079800                     ",1,"0.380200                      ",0,"0.000000                      ",0,"0.000000                      ",175,"66.539900                     "
"1998","10260","08","0623","","03","El/Sec    ","N","Bowler","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10260","08","0623","","03","Summary   ","N","Bowler","","Grades PreK-12","570",290,"50.877100                     ",280,"49.122800                     ",207,"36.315700                     ",3,"0.526300                      ",1,"0.175400                      ",0,"0.000000                      ",359,"62.982400                     "
"1998","14107","08","0623","0020","04","Elem      ","N","Bowler","Bowler El","Grades PreK-12","307",152,"49.511400                     ",155,"50.488500                     ",120,"39.087900                     ",2,"0.651400                      ",1,"0.325700                      ",0,"0.000000                      ",184,"59.934800                     "
"1998","14108","08","0623","0040","04","High      ","N","Bowler","Bowler Hi","Grades PreK-12","263",138,"52.471400                     ",125,"47.528500                     ",87,"33.079800                     ",1,"0.380200                      ",0,"0.000000                      ",0,"0.000000                      ",175,"66.539900                     "
"1998","10387","08","1141","","03","Elem      ","N","Clintonville","","Elementary School Type/ Prek-12","725",360,"49.655100                     ",365,"50.344800                     ",2,"0.275800                      ",5,"0.689600                      ",4,"0.551700                      ",20,"2.758600                      ",694,"95.724100                     "
"1998","10387","08","1141","","03","Mid/Jr Hi ","N","Clintonville","","Middle/Junior High School Type/ Prek-12","402",198,"49.253700                     ",204,"50.746200                     ",3,"0.746200                      ",3,"0.746200                      ",0,"0.000000                      ",14,"3.482500                      ",382,"95.024800                     "
"1998","10387","08","1141","","03","High      ","N","Clintonville","","High School Type/ PreK-12","641",347,"54.134100                     ",294,"45.865800                     ",1,"0.156000                      ",2,"0.312000                      ",1,"0.156000                      ",25,"3.900100                      ",612,"95.475800                     "
"1998","10387","08","1141","","03","El/Sec    ","N","Clintonville","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10387","08","1141","","03","Summary   ","N","Clintonville","","Grades PreK-12","1768",905,"51.187700                     ",863,"48.812200                     ",6,"0.339300                      ",10,"0.565600                      ",5,"0.282800                      ",59,"3.337100                      ",1688,"95.475100                     "
"1998","13558","08","1141","0015","04","Elem      ","N","Clintonville","Bear Creek El","Grades PreK-12","99",50,"50.505000                     ",49,"49.494900                     ",1,"1.010100                      ",0,"0.000000                      ",0,"0.000000                      ",10,"10.101000                     ",88,"88.888800                     "
"1998","13559","08","1141","0020","04","Mid/Jr Hi ","N","Clintonville","Clintonville Mid","Grades PreK-12","402",198,"49.253700                     ",204,"50.746200                     ",3,"0.746200                      ",3,"0.746200                      ",0,"0.000000                      ",14,"3.482500                      ",382,"95.024800                     "
"1998","13560","08","1141","0040","04","High      ","N","Clintonville","Clintonville Hi","Grades PreK-12","641",347,"54.134100                     ",294,"45.865800                     ",1,"0.156000                      ",2,"0.312000                      ",1,"0.156000                      ",25,"3.900100                      ",612,"95.475800                     "
