"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","total_enrollment_prek-12","pre-k_number","pre-k_percent","kinder_number","kinder_percent","grade_1_number","grade_1_percent","grade_2_number","grade_2_percent","grade_3_number","grade_3_percent","grade_4_number","grade_4_percent","grade_5_number","grade_5_percent","grade_6_number","grade_6_percent","grade_7_number","grade_7_percent","grade_8_number","grade_8_percent","grade_9_number","grade_9_percent","grade_10_number","grade_10_percent","grade_11_number","grade_11_percent","grade_12_number","grade_12_percent"
"2003","53302","01","0714","","03","Summary   ","N","Elmbrook","","Grades PreK-12","All Races","Both Genders","7633",74,"0.969400                      ",455,"5.960900                      ",455,"5.960900                      ",467,"6.118100                      ",520,"6.812500                      ",530,"6.943500                      ",559,"7.323400                      ",614,"8.044000                      ",613,"8.030900                      ",618,"8.096400                      ",675,"8.843100                      ",643,"8.423900                      ",694,"9.092100                      ",716,"9.380300                      "
"2003","51550","01","0714","0020","04","High      ","N","Elmbrook","Central Hi","Grades PreK-12","All Races","Both Genders","1342",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",323,"24.068500                     ",318,"23.695900                     ",362,"26.974600                     ",339,"25.260800                     "
"2003","51520","01","0714","0040","04","Elem      ","N","Elmbrook","Brookfield El","Grades PreK-12","All Races","Both Genders","416",0,"0.000000                      ",58,"13.942300                     ",76,"18.269200                     ",63,"15.144200                     ",73,"17.548000                     ",77,"18.509600                     ",69,"16.586500                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","51551","01","0714","0060","04","High      ","N","Elmbrook","East Hi","Grades PreK-12","All Races","Both Genders","1341",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",340,"25.354200                     ",318,"23.713600                     ",324,"24.161000                     ",359,"26.771000                     "
"2003","51552","01","0714","0080","04","Elem      ","N","Elmbrook","Burleigh El","Grades PreK-12","All Races","Both Genders","792",74,"9.343400                      ",108,"13.636300                     ",116,"14.646400                     ",117,"14.772700                     ",113,"14.267600                     ",117,"14.772700                     ",147,"18.560600                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","51553","01","0714","0100","04","Elem      ","N","Elmbrook","Dixon El","Grades PreK-12","All Races","Both Genders","438",0,"0.000000                      ",77,"17.579900                     ",60,"13.698600                     ",67,"15.296800                     ",76,"17.351500                     ",81,"18.493100                     ",77,"17.579900                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","51430","01","0714","0150","04","Mid/Jr Hi ","N","Elmbrook","Pilgrim Park Mid","Grades PreK-12","All Races","Both Genders","876",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",283,"32.305900                     ",308,"35.159800                     ",285,"32.534200                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","51521","01","0714","0160","04","El/Sec    ","N","Elmbrook","Fairview South","Grades PreK-12","All Races","Both Genders","66",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",1,"1.515100                      ",3,"4.545400                      ",5,"7.575700                      ",7,"10.606000                     ",5,"7.575700                      ",12,"18.181800                     ",7,"10.606000                     ",8,"12.121200                     ",18,"27.272700                     "
"2003","51522","01","0714","0170","04","Elem      ","N","Elmbrook","Hillside El","Grades PreK-12","All Races","Both Genders","404",0,"0.000000                      ",64,"15.841500                     ",59,"14.603900                     ",64,"15.841500                     ",68,"16.831600                     ",75,"18.564300                     ",74,"18.316800                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
"2003","53219","01","0714","0190","04","Elem      ","N","Elmbrook","Swanson El","Grades PreK-12","All Races","Both Genders","610",0,"0.000000                      ",83,"13.606500                     ",92,"15.081900                     ",93,"15.245900                     ",117,"19.180300                     ",103,"16.885200                     ",122,"20.000000                     ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      ",0,"0.000000                      "
