"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_with_disabilities","percent_with_disabilities","number_without_disabilities","percent_without_disabilities"
"2003","53607","10","0007","","03","High Schools","N","Abbotsford","","PreK-12","386                           ","43                            ","11.139800                     ","343                           ","88.860100                     "
"2003","53607","10","0007","","03","Mid/Jr Hi Schools","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53607","10","0007","","03","Elem. Schools","N","Abbotsford","","PreK-12","269                           ","32                            ","11.895900                     ","237                           ","88.104000                     "
"2003","53607","10","0007","","03","El/Sec Combined Schls","N","Abbotsford","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52770","10","0007","0020","04","Elem. Schools","N","Abbotsford","Abbotsford El","PreK-12","269                           ","32                            ","11.895900                     ","237                           ","88.104000                     "
"2003","54601","10","0007","0040","04","High Schools","N","Abbotsford","Abbotsford Jr/Sr Hi","PreK-12","386                           ","43                            ","11.139800                     ","343                           ","88.860100                     "
"2003","53657","10","0112","","03","El/Sec Combined Schls","N","Altoona","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53657","10","0112","","03","Elem. Schools","N","Altoona","","PreK-12","529                           ","83                            ","15.689900                     ","446                           ","84.310000                     "
"2003","53657","10","0112","","03","Mid/Jr Hi Schools","N","Altoona","","PreK-12","436                           ","48                            ","11.009100                     ","388                           ","88.990800                     "
"2003","53657","10","0112","","03","High Schools","N","Altoona","","PreK-12","451                           ","69                            ","15.299300                     ","382                           ","84.700600                     "
"2003","52977","10","0112","0040","04","High Schools","N","Altoona","Altoona Hi","PreK-12","451                           ","69                            ","15.299300                     ","382                           ","84.700600                     "
"2003","52978","10","0112","0060","04","Mid/Jr Hi Schools","N","Altoona","Altoona Mid","PreK-12","436                           ","48                            ","11.009100                     ","388                           ","88.990800                     "
"2003","52979","10","0112","0080","04","Elem. Schools","N","Altoona","Pedersen El","PreK-12","529                           ","83                            ","15.689900                     ","446                           ","84.310000                     "
"2003","53658","10","0217","","03","High Schools","N","Augusta","","PreK-12","352                           ","63                            ","17.897700                     ","289                           ","82.102200                     "
"2003","53658","10","0217","","03","Mid/Jr Hi Schools","N","Augusta","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","53658","10","0217","","03","Elem. Schools","N","Augusta","","PreK-12","281                           ","48                            ","17.081800                     ","233                           ","82.918100                     "
"2003","53658","10","0217","","03","El/Sec Combined Schls","N","Augusta","","PreK-12","0                             ","*                             ","*                             ","*                             ","*                             "
"2003","52981","10","0217","0020","04","Elem. Schools","N","Augusta","Augusta El","PreK-12","281                           ","48                            ","17.081800                     ","233                           ","82.918100                     "
