"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"1998","10307","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","288",136,"47.222200                     ",152,"52.777700                     ",4,"1.388800                      ",2,"0.694400                      ",1,"0.347200                      ",2,"0.694400                      ",279,"96.875000                     "
"1998","10307","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10307","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","122",63,"51.639300                     ",59,"48.360600                     ",4,"3.278600                      ",3,"2.459000                      ",1,"0.819600                      ",0,"0.000000                      ",114,"93.442600                     "
"1998","10307","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"1998","10307","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","410",199,"48.536500                     ",211,"51.463400                     ",8,"1.951200                      ",5,"1.219500                      ",2,"0.487800                      ",2,"0.487800                      ",393,"95.853600                     "
"1998","13923","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","288",136,"47.222200                     ",152,"52.777700                     ",4,"1.388800                      ",2,"0.694400                      ",1,"0.347200                      ",2,"0.694400                      ",279,"96.875000                     "
"1998","13924","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","122",63,"51.639300                     ",59,"48.360600                     ",4,"3.278600                      ",3,"2.459000                      ",1,"0.819600                      ",0,"0.000000                      ",114,"93.442600                     "
"1998","10308","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","303",150,"49.504900                     ",153,"50.495000                     ",6,"1.980100                      ",3,"0.990000                      ",1,"0.330000                      ",5,"1.650100                      ",288,"95.049500                     "
"1998","10308","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","88",34,"38.636300                     ",54,"61.363600                     ",2,"2.272700                      ",0,"0.000000                      ",0,"0.000000                      ",2,"2.272700                      ",84,"95.454500                     "
"1998","10308","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","172",83,"48.255800                     ",89,"51.744100                     ",3,"1.744100                      ",1,"0.581300                      ",0,"0.000000                      ",9,"5.232500                      ",159,"92.441800                     "
