"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","race_ethnicity","gender","enrollment_prek-12","number_eligible_for_subsidized_lunch","percent_eligible_for_subsidized_lunch","number_not_eligible_for_subsidized_lunch_or_no_data","percent_not_eligible_for_subsidized_lunch_or_no_data"
"2001","43081","04","0084","","03","Elem      ","N","Alma","","Elementary School Type/ Prek-12","All Races","Both Genders",262,41,"15.6488549600                 ",221,"84.3511450300                 "
"2001","43081","04","0084","","03","Mid/Jr Hi ","N","Alma","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43081","04","0084","","03","High      ","N","Alma","","High School Type/ PreK-12","All Races","Both Genders",147,39,"26.5306122400                 ",108,"73.4693877500                 "
"2001","43081","04","0084","","03","El/Sec    ","N","Alma","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43081","04","0084","","03","Summary   ","N","Alma","","Grades PreK-12","All Races","Both Genders",409,80,"19.5599022000                 ",329,"80.4400977900                 "
"2001","41675","04","0084","0020","04","Elem      ","N","Alma","Alma El","Grades PreK-12","All Races","Both Genders",262,41,"15.6488549600                 ",221,"84.3511450300                 "
"2001","41676","04","0084","0040","04","High      ","N","Alma","Alma Hi","Grades PreK-12","All Races","Both Genders",147,39,"26.5306122400                 ",108,"73.4693877500                 "
"2001","43082","04","0091","","03","Elem      ","N","Alma Center","","Elementary School Type/ Prek-12","All Races","Both Genders",359,134,"37.3259052900                 ",225,"62.6740947000                 "
"2001","43082","04","0091","","03","Mid/Jr Hi ","N","Alma Center","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",90,25,"27.7777777700                 ",65,"72.2222222200                 "
"2001","43082","04","0091","","03","High      ","N","Alma Center","","High School Type/ PreK-12","All Races","Both Genders",173,39,"22.5433526000                 ",134,"77.4566473900                 "
"2001","43082","04","0091","","03","El/Sec    ","N","Alma Center","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43082","04","0091","","03","Summary   ","N","Alma Center","","Grades PreK-12","All Races","Both Genders",622,198,"31.8327974200                 ",424,"68.1672025700                 "
"2001","41677","04","0091","0060","04","High      ","N","Alma Center","Lincoln Hi","Grades PreK-12","All Races","Both Genders",173,39,"22.5433526000                 ",134,"77.4566473900                 "
"2001","41678","04","0091","0070","04","Mid/Jr Hi ","N","Alma Center","Lincoln Jr","Grades PreK-12","All Races","Both Genders",90,25,"27.7777777700                 ",65,"72.2222222200                 "
"2001","41758","04","0091","0080","04","Elem      ","N","Alma Center","Lincoln El","Grades PreK-12","All Races","Both Genders",359,134,"37.3259052900                 ",225,"62.6740947000                 "
"2001","43313","04","0154","","03","Elem      ","N","Arcadia","","Elementary School Type/ Prek-12","All Races","Both Genders",575,93,"16.1739130400                 ",482,"83.8260869500                 "
"2001","43313","04","0154","","03","Mid/Jr Hi ","N","Arcadia","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43313","04","0154","","03","High      ","N","Arcadia","","High School Type/ PreK-12","All Races","Both Genders",306,44,"14.3790849600                 ",262,"85.6209150300                 "
"2001","43313","04","0154","","03","El/Sec    ","N","Arcadia","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43313","04","0154","","03","Summary   ","N","Arcadia","","Grades PreK-12","All Races","Both Genders",881,137,"15.5505107800                 ",744,"84.4494892100                 "
"2001","41679","04","0154","0020","04","Elem      ","N","Arcadia","Arcadia El","Grades PreK-12","All Races","Both Genders",575,93,"16.1739130400                 ",482,"83.8260869500                 "
"2001","41680","04","0154","0040","04","High      ","N","Arcadia","Arcadia Hi","Grades PreK-12","All Races","Both Genders",306,44,"14.3790849600                 ",262,"85.6209150300                 "
"2001","43314","04","0245","","03","Elem      ","N","Bangor","","Elementary School Type/ Prek-12","All Races","Both Genders",296,79,"26.6891891800                 ",217,"73.3108108100                 "
"2001","43314","04","0245","","03","Mid/Jr Hi ","N","Bangor","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43314","04","0245","","03","High      ","N","Bangor","","High School Type/ PreK-12","All Races","Both Genders",380,72,"18.9473684200                 ",308,"81.0526315700                 "
"2001","43314","04","0245","","03","El/Sec    ","N","Bangor","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43314","04","0245","","03","Summary   ","N","Bangor","","Grades PreK-12","All Races","Both Genders",676,151,"22.3372781000                 ",525,"77.6627218900                 "
"2001","42563","04","0245","0020","04","Elem      ","N","Bangor","Bangor El","Grades PreK-12","All Races","Both Genders",296,79,"26.6891891800                 ",217,"73.3108108100                 "
"2001","42564","04","0245","0040","04","High      ","N","Bangor","Bangor Mid/Hi","Grades PreK-12","All Races","Both Genders",380,72,"18.9473684200                 ",308,"81.0526315700                 "
"2001","43315","04","0476","","03","Elem      ","N","Black River Falls","","Elementary School Type/ Prek-12","All Races","Both Genders",894,348,"38.9261744900                 ",546,"61.0738255000                 "
"2001","43315","04","0476","","03","Mid/Jr Hi ","N","Black River Falls","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",521,178,"34.1650671700                 ",343,"65.8349328200                 "
"2001","43315","04","0476","","03","High      ","N","Black River Falls","","High School Type/ PreK-12","All Races","Both Genders",588,134,"22.7891156400                 ",454,"77.2108843500                 "
"2001","43315","04","0476","","03","El/Sec    ","N","Black River Falls","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43315","04","0476","","03","Summary   ","N","Black River Falls","","Grades PreK-12","All Races","Both Genders",2003,660,"32.9505741300                 ",1343,"67.0494258600                 "
"2001","42565","04","0476","0040","04","High      ","N","Black River Falls","Black River Falls Hi","Grades PreK-12","All Races","Both Genders",588,134,"22.7891156400                 ",454,"77.2108843500                 "
"2001","42566","04","0476","0060","04","Mid/Jr Hi ","N","Black River Falls","Black River Falls Mid","Grades PreK-12","All Races","Both Genders",521,178,"34.1650671700                 ",343,"65.8349328200                 "
"2001","42567","04","0476","0080","04","Elem      ","N","Black River Falls","Forrest Street El","Grades PreK-12","All Races","Both Genders",354,151,"42.6553672300                 ",203,"57.3446327600                 "
"2001","42568","04","0476","0100","04","Elem      ","N","Black River Falls","Gebhardt El","Grades PreK-12","All Races","Both Genders",237,117,"49.3670886000                 ",120,"50.6329113900                 "
"2001","42569","04","0476","0130","04","Elem      ","N","Black River Falls","Third Street El","Grades PreK-12","All Races","Both Genders",303,80,"26.4026402600                 ",223,"73.5973597300                 "
"2001","43316","04","0485","","03","Elem      ","N","Blair-Taylor","","Elementary School Type/ Prek-12","All Races","Both Genders",411,152,"36.9829683600                 ",259,"63.0170316300                 "
"2001","43316","04","0485","","03","Mid/Jr Hi ","N","Blair-Taylor","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43316","04","0485","","03","High      ","N","Blair-Taylor","","High School Type/ PreK-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43316","04","0485","","03","El/Sec    ","N","Blair-Taylor","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",323,84,"26.0061919500                 ",239,"73.9938080400                 "
"2001","43316","04","0485","","03","Summary   ","N","Blair-Taylor","","Grades PreK-12","All Races","Both Genders",734,236,"32.1525885500                 ",498,"67.8474114400                 "
"2001","42570","04","0485","0011","04","El/Sec    ","N","Blair-Taylor","Blair-Taylor Hi","Grades PreK-12","All Races","Both Genders",323,84,"26.0061919500                 ",239,"73.9938080400                 "
"2001","42571","04","0485","0034","04","Elem      ","N","Blair-Taylor","Blair-Taylor El","Grades PreK-12","All Races","Both Genders",411,152,"36.9829683600                 ",259,"63.0170316300                 "
"2001","43317","04","0980","","03","Elem      ","N","Cashton","","Elementary School Type/ Prek-12","All Races","Both Genders",279,112,"40.1433691700                 ",167,"59.8566308200                 "
"2001","43317","04","0980","","03","Mid/Jr Hi ","N","Cashton","","Middle/Junior High School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43317","04","0980","","03","High      ","N","Cashton","","High School Type/ PreK-12","All Races","Both Genders",300,85,"28.3333333300                 ",215,"71.6666666600                 "
"2001","43317","04","0980","","03","El/Sec    ","N","Cashton","","Combined Elementary/Secondary School Type/ Prek-12","All Races","Both Genders",0,0,"--                            ",0,"--                            "
"2001","43317","04","0980","","03","Summary   ","N","Cashton","","Grades PreK-12","All Races","Both Genders",579,197,"34.0241796200                 ",382,"65.9758203700                 "
"2001","42573","04","0980","0020","04","Elem      ","N","Cashton","Cashton El","Grades PreK-12","All Races","Both Genders",279,112,"40.1433691700                 ",167,"59.8566308200                 "
"2001","42574","04","0980","0040","04","High      ","N","Cashton","Cashton Hi","Grades PreK-12","All Races","Both Genders",300,85,"28.3333333300                 ",215,"71.6666666600                 "
"2001","43084","04","1155","","03","Elem      ","N","Cochrane-Fountain City","","Elementary School Type/ Prek-12","All Races","Both Genders",382,81,"21.2041884800                 ",301,"78.7958115100                 "
