"year","agency_key","CESA","district_number","school_number","agency_type","school_type","charter","district_name","school_name","grade_label","total_enrollment_prek-12","number_female","percent_female","number_male","percent_male","number_am_ind","percent_am_ind","number_asian","percent_asian","number_black","percent_black","number_hispanic","percent_hispanic","number_white","percent_white"
"2003","53369","11","0119","","03","Elem      ","N","Amery","","Elementary School Type/ Prek-12","835",406,"48.622700                     ",429,"51.377200                     ",8,"0.958000                      ",5,"0.598800                      ",3,"0.359200                      ",6,"0.718500                      ",813,"97.365200                     "
"2003","53369","11","0119","","03","Mid/Jr Hi ","N","Amery","","Middle/Junior High School Type/ Prek-12","420",222,"52.857100                     ",198,"47.142800                     ",2,"0.476100                      ",3,"0.714200                      ",3,"0.714200                      ",10,"2.380900                      ",402,"95.714200                     "
"2003","53369","11","0119","","03","High      ","N","Amery","","High School Type/ PreK-12","597",302,"50.586200                     ",295,"49.413700                     ",16,"2.680000                      ",4,"0.670000                      ",1,"0.167500                      ",5,"0.837500                      ",571,"95.644800                     "
"2003","53369","11","0119","","03","El/Sec    ","N","Amery","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53369","11","0119","","03","Summary   ","N","Amery","","Grades PreK-12","1852",930,"50.215900                     ",922,"49.784000                     ",26,"1.403800                      ",12,"0.647900                      ",7,"0.377900                      ",21,"1.133900                      ",1786,"96.436200                     "
"2003","51885","11","0119","0020","04","Elem      ","N","Amery","Lien El","Grades PreK-12","577",282,"48.873400                     ",295,"51.126500                     ",5,"0.866500                      ",5,"0.866500                      ",1,"0.173300                      ",4,"0.693200                      ",562,"97.400300                     "
"2003","51886","11","0119","0040","04","High      ","N","Amery","Amery Hi","Grades PreK-12","597",302,"50.586200                     ",295,"49.413700                     ",16,"2.680000                      ",4,"0.670000                      ",1,"0.167500                      ",5,"0.837500                      ",571,"95.644800                     "
"2003","51887","11","0119","0050","04","Elem      ","N","Amery","Lakeview Intermediate","Grades PreK-12","258",124,"48.062000                     ",134,"51.937900                     ",3,"1.162700                      ",0,"0.000000                      ",2,"0.775100                      ",2,"0.775100                      ",251,"97.286800                     "
"2003","51888","11","0119","0060","04","Mid/Jr Hi ","N","Amery","Amery Mid","Grades PreK-12","420",222,"52.857100                     ",198,"47.142800                     ",2,"0.476100                      ",3,"0.714200                      ",3,"0.714200                      ",10,"2.380900                      ",402,"95.714200                     "
"2003","53370","11","0231","","03","Elem      ","N","Baldwin-Woodville Area","","Elementary School Type/ Prek-12","519",245,"47.206100                     ",274,"52.793800                     ",0,"0.000000                      ",5,"0.963300                      ",13,"2.504800                      ",5,"0.963300                      ",496,"95.568400                     "
"2003","53370","11","0231","","03","Mid/Jr Hi ","N","Baldwin-Woodville Area","","Middle/Junior High School Type/ Prek-12","388",212,"54.639100                     ",176,"45.360800                     ",0,"0.000000                      ",4,"1.030900                      ",1,"0.257700                      ",5,"1.288600                      ",378,"97.422600                     "
"2003","53370","11","0231","","03","High      ","N","Baldwin-Woodville Area","","High School Type/ PreK-12","470",220,"46.808500                     ",250,"53.191400                     ",0,"0.000000                      ",5,"1.063800                      ",6,"1.276500                      ",2,"0.425500                      ",457,"97.234000                     "
"2003","53370","11","0231","","03","El/Sec    ","N","Baldwin-Woodville Area","","Combined Elementary/Secondary School Type/ Prek-12","0",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            ",0,"--                            "
"2003","53370","11","0231","","03","Summary   ","N","Baldwin-Woodville Area","","Grades PreK-12","1377",677,"49.164800                     ",700,"50.835100                     ",0,"0.000000                      ",14,"1.016700                      ",20,"1.452400                      ",12,"0.871400                      ",1331,"96.659400                     "
"2003","51889","11","0231","0040","04","High      ","N","Baldwin-Woodville Area","Baldwin-Woodville Hi","Grades PreK-12","470",220,"46.808500                     ",250,"53.191400                     ",0,"0.000000                      ",5,"1.063800                      ",6,"1.276500                      ",2,"0.425500                      ",457,"97.234000                     "
"2003","51892","11","0231","0070","04","Elem      ","N","Baldwin-Woodville Area","Greenfield El","Grades PreK-12","519",245,"47.206100                     ",274,"52.793800                     ",0,"0.000000                      ",5,"0.963300                      ",13,"2.504800                      ",5,"0.963300                      ",496,"95.568400                     "
"2003","51918","11","0231","0090","04","Mid/Jr Hi ","N","Baldwin-Woodville Area","Viking Mid","Grades PreK-12","388",212,"54.639100                     ",176,"45.360800                     ",0,"0.000000                      ",4,"1.030900                      ",1,"0.257700                      ",5,"1.288600                      ",378,"97.422600                     "
"2003","53440","11","0238","","03","Elem      ","N","Unity","","Elementary School Type/ Prek-12","500",242,"48.400000                     ",258,"51.600000                     ",30,"6.000000                      ",0,"0.000000                      ",1,"0.200000                      ",2,"0.400000                      ",467,"93.400000                     "
"2003","53440","11","0238","","03","Mid/Jr Hi ","N","Unity","","Middle/Junior High School Type/ Prek-12","269",140,"52.044600                     ",129,"47.955300                     ",26,"9.665400                      ",0,"0.000000                      ",0,"0.000000                      ",1,"0.371700                      ",242,"89.962800                     "
